heart_rate,condition
87,hard
87,hard
87,hard
88,hard
88,hard
88,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
90,hard
90,hard
90,hard
90,hard
90,hard
90,hard
90,hard
89,hard
89,hard
90,hard
90,hard
90,hard
90,hard
90,hard
91,hard
91,hard
91,hard
91,hard
91,hard
91,hard
92,hard
92,hard
92,hard
91,hard
92,hard
92,hard
92,hard
91,hard
91,hard
91,hard
91,hard
90,hard
90,hard
90,hard
89,hard
89,hard
89,hard
88,hard
88,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
85,hard
85,hard
85,hard
85,hard
85,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
87,hard
87,hard
87,hard
87,hard
88,hard
88,hard
89,easy
89,easy
88,easy
88,easy
88,easy
89,easy
90,easy
91,easy
91,easy
91,easy
91,easy
90,easy
89,easy
89,easy
88,easy
87,easy
87,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
85,easy
85,easy
84,easy
84,easy
84,easy
84,easy
84,easy
92,hard
92,hard
92,hard
92,hard
93,hard
93,hard
94,hard
95,hard
94,hard
94,hard
93,hard
92,hard
92,hard
92,hard
92,hard
93,hard
94,hard
94,hard
93,hard
93,hard
92,hard
92,hard
92,hard
92,hard
91,hard
92,hard
91,hard
91,hard
91,hard
90,hard
90,hard
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,hard
86,hard
86,hard
86,hard
87,hard
89,hard
89,hard
90,hard
89,hard
88,hard
88,hard
87,hard
87,hard
87,hard
87,hard
87,hard
87,hard
87,hard
87,hard
88,hard
88,hard
88,hard
88,hard
87,hard
87,hard
87,hard
86,hard
86,hard
85,hard
85,hard
85,hard
83,hard
83,hard
83,hard
83,hard
83,hard
84,hard
83,hard
83,hard
83,hard
82,hard
82,hard
82,hard
82,hard
82,hard
82,hard
82,hard
83,hard
83,hard
83,hard
83,hard
83,hard
83,hard
83,hard
83,hard
83,hard
83,hard
84,hard
83,hard
83,hard
83,hard
84,hard
83,hard
83,hard
83,hard
83,hard
83,hard
83,hard
84,hard
84,hard
85,hard
85,hard
85,hard
85,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
85,hard
85,hard
85,hard
84,hard
84,hard
84,hard
84,hard
83,hard
83,hard
83,hard
83,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
82,hard
82,hard
82,hard
83,hard
83,hard
82,hard
82,hard
82,hard
82,hard
82,hard
83,hard
83,hard
83,hard
83,hard
83,hard
84,hard
84,hard
83,hard
83,hard
83,hard
83,hard
84,hard
84,hard
85,easy
85,easy
86,easy
86,easy
86,easy
86,easy
86,easy
87,easy
87,easy
87,easy
87,easy
87,easy
86,easy
86,easy
87,easy
87,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
84,easy
85,easy
85,easy
84,easy
84,easy
84,easy
85,easy
85,easy
84,easy
85,easy
85,easy
85,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
84,easy
84,easy
84,easy
85,easy
85,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
85,easy
85,easy
86,easy
86,easy
91,easy
92,easy
92,easy
92,easy
93,easy
94,easy
94,easy
94,easy
94,easy
94,easy
93,easy
92,easy
92,easy
92,easy
91,easy
90,easy
90,easy
88,easy
87,easy
87,easy
86,easy
86,easy
86,easy
87,easy
86,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
88,hard
88,hard
88,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
90,hard
90,hard
90,hard
90,hard
90,hard
89,hard
89,hard
89,hard
88,hard
87,hard
87,hard
86,hard
86,hard
86,hard
86,hard
85,hard
85,hard
86,hard
85,hard
85,hard
85,hard
88,easy
88,easy
87,easy
86,easy
85,easy
84,easy
84,easy
84,easy
83,easy
83,easy
83,easy
82,easy
82,easy
82,easy
82,easy
82,easy
82,easy
82,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
85,easy
86,easy
87,easy
87,easy
87,easy
88,easy
87,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
84,easy
84,easy
84,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
82,easy
89,easy
90,easy
89,easy
89,easy
88,easy
88,easy
87,easy
87,easy
87,easy
87,easy
87,easy
87,easy
87,easy
87,easy
86,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
83,easy
84,easy
83,easy
83,easy
83,easy
83,easy
82,easy
83,easy
83,easy
83,easy
83,easy
84,easy
84,easy
83,easy
83,easy
83,easy
83,easy
83,easy
84,easy
84,easy
88,hard
87,hard
87,hard
87,hard
88,hard
88,hard
88,hard
87,hard
88,hard
88,hard
88,hard
88,hard
88,hard
88,hard
87,hard
87,hard
86,hard
85,hard
85,hard
84,hard
83,hard
83,hard
83,hard
83,hard
83,hard
83,hard
83,hard
82,hard
83,hard
83,hard
83,hard
84,hard
84,hard
84,hard
85,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
87,hard
87,hard
88,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
88,hard
88,hard
88,hard
88,hard
87,hard
87,hard
86,hard
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
85,easy
85,easy
86,easy
86,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
85,easy
86,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
84,easy
84,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
84,easy
84,easy
84,easy
84,easy
84,easy
83,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
85,easy
84,easy
85,easy
86,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
85,easy
85,easy
86,easy
85,easy
84,easy
84,easy
84,easy
84,easy
84,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
85,easy
85,easy
86,easy
86,easy
87,easy
87,easy
87,easy
