S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
-0.24983,-0.40844,-0.53711,-0.60742,-0.24878,-0.29314,-0.52202,-0.69878,-0.259,-0.12488,-0.28762,-0.33177,-0.26944,-0.2994,-0.37332,-0.51345,-0.015809,-0.020308,-0.023586,-0.02241,-0.0044247,-0.009566,-0.012383,-0.018422,-0.020636,-0.010852,-0.020445,-0.017999,-0.025313,-0.023226,-0.024368,-0.026581,15
-0.24969,-0.3446,-0.38244,-0.49594,-0.55879,-0.51742,-0.75378,-0.96759,-0.01676,0.0070098,0.042167,-0.030064,0.20618,0.1409,0.10334,-0.031108,-0.019301,-0.025315,-0.024179,-0.02577,-0.037375,-0.038092,-0.049955,-0.063644,-0.0083561,-0.0039474,-0.0021421,-0.0037562,0.0088132,0.007325,0.0073392,0.00064303,15
0.53146,0.63439,0.68167,0.67847,0.29136,0.37564,0.70969,0.97431,0.42509,0.31677,0.34473,0.3996,0.32529,0.34303,0.24393,0.27021,0.035327,0.038982,0.042986,0.045741,0.01516,0.01812,0.03498,0.046666,0.014988,0.013024,0.012427,0.015552,0.020556,0.021182,0.015783,0.014995,15
0.11152,0.03881,-0.037394,-0.14852,-0.094495,-0.12214,-0.18348,-0.31855,-0.16902,-0.2155,-0.28384,-0.40049,-0.039448,-0.11661,-0.17359,-0.22781,0.0022074,-0.0061655,-0.01371,-0.024429,-0.015905,-0.020466,-0.028533,-0.039044,-0.025374,-0.025096,-0.028359,-0.039251,-0.0071392,-0.014739,-0.019248,-0.025939,15
-0.0068026,0.097924,0.0096594,-0.13598,0.094778,0.21515,0.324,0.43761,0.61082,0.57085,0.83599,0.9086,0.031177,0.020971,-0.0014732,0.061168,-0.005451,-0.0029995,-0.011054,-0.022538,0.0024423,0.0065211,0.010045,0.012661,0.026671,0.02692,0.036715,0.036977,-0.0044718,-0.0086486,-0.012841,-0.012284,15
0.23828,0.16269,0.15351,0.093461,-0.075727,-0.057994,0.015336,-0.040167,-0.004596,-0.29392,-0.33769,-0.22384,0.2511,0.22688,0.13993,0.044133,0.015478,0.0096771,0.0070723,-0.00042252,-0.01292,-0.014816,-0.013963,-0.01889,-0.010584,-0.019318,-0.024029,-0.019254,0.013548,0.0083958,-0.0012004,-0.011862,17
0.29938,0.23451,0.23909,0.2388,0.081113,0.026181,-0.041785,-0.2384,-0.022134,-0.028912,-0.21559,-0.30411,0.33667,0.36013,0.32481,0.2403,0.023458,0.016146,0.017228,0.018015,-0.0030133,-0.0081725,-0.014514,-0.032413,-0.015554,-0.0151,-0.029842,-0.035597,0.031084,0.03336,0.031151,0.023215,17
0.21249,0.16189,0.1197,0.067682,0.15552,0.20949,0.17121,0.17332,-0.033546,0.065773,0.065682,0.073421,0.23982,0.20799,0.1667,0.1089,0.016241,0.010035,0.0063676,0.002113,0.0029165,0.0054264,0.0015037,-0.0016849,-0.012291,-0.00040137,-0.0021308,-0.0011828,0.019233,0.017794,0.014688,0.0092158,17
1.0523,1.0576,1.1615,1.2811,0.28613,0.23505,0.21874,0.27387,0.23459,0.17442,0.34194,0.46916,1.4971,1.6335,1.6561,1.6591,0.092161,0.092055,0.10087,0.11147,0.025774,0.022391,0.02372,0.030005,0.027431,0.011669,0.034757,0.053807,0.13568,0.14639,0.15241,0.15336,17
0.7307,0.56797,0.62251,0.65146,0.11097,0.043195,-0.046244,-0.21973,-0.10197,-0.011819,-0.06905,-0.14,0.69941,0.69088,0.60448,0.43029,0.029874,0.020587,0.023181,0.023273,-0.0041147,-0.0097598,-0.016156,-0.027774,-0.020082,-0.014515,-0.020682,-0.024047,0.030952,0.032443,0.027399,0.016976,17
0.30707,0.21367,0.16989,0.10984,0.13042,0.2085,0.27539,0.2812,-0.19809,-0.12855,-0.13538,-0.12452,0.040573,0.014154,-0.035235,-0.15503,0.0049031,-0.0037752,-0.0068201,-0.011049,-0.0032496,-0.0076087,-0.0050235,-0.0048132,-0.025146,-0.023376,-0.028045,-0.027122,-0.0095544,-0.0086879,-0.012397,-0.021155,17
0.12428,0.060629,0.058729,0.044117,0.16691,0.14655,0.24533,0.33725,0.21659,0.13208,0.12843,0.14918,-0.028834,-0.028533,-0.024068,0.036092,-0.0034689,-0.0080003,-0.0067401,-0.0051725,0.0037179,-0.0079336,0.0013227,0.015115,0.0076583,0.0011891,0.0030921,0.010437,-0.0087077,-0.0036097,-0.00094194,0.0093347,17
0.31585,0.1464,0.16285,0.15597,0.20322,0.075001,0.16803,0.17384,-0.17201,-0.15476,-0.31,-0.43496,-0.038074,-0.06654,-0.1869,-0.3569,0.018187,0.0096911,0.015372,0.024067,0.015329,0.00023779,0.0071883,0.0093941,-0.0060801,-0.014286,-0.019021,-0.021971,-0.0016805,0.0011628,0.00074194,-0.0024877,17
0.32387,0.26447,0.16362,-0.012477,0.093884,0.214,0.20799,0.21154,0.25101,0.44835,0.57398,0.55394,0.57727,0.46054,0.30512,0.14709,0.024405,0.019063,0.015639,0.012281,0.0015214,0.0033023,0.0031017,0.00011814,0.00081081,0.012753,0.012014,0.011522,0.037498,0.035888,0.026653,0.016637,17
0.20623,0.12501,0.14315,0.11369,-0.39651,-0.49885,-0.64462,-0.96533,-0.28864,-0.2623,-0.29106,-0.34469,0.35644,0.31002,0.26788,0.1431,-0.0060884,-0.011571,-0.011703,-0.013534,-0.03221,-0.042178,-0.05247,-0.072765,-0.034799,-0.031382,-0.037933,-0.040376,0.0045904,0.0016599,-0.00067577,-0.0080148,17
0.20299,0.10636,0.11621,0.1101,-0.1933,-0.24871,-0.38066,-0.68161,-0.095798,-0.14736,-0.27889,-0.37852,0.14972,0.20155,0.23839,0.15856,-0.01117,-0.015194,-0.01744,-0.020446,-0.032665,-0.037632,-0.046234,-0.063738,-0.019968,-0.027011,-0.039359,-0.045186,-0.011087,-0.012347,-0.01549,-0.019894,17
0.099025,-0.22133,-0.34125,-0.49568,-0.45034,-0.66022,-1.0348,-1.568,-0.21749,-0.5051,-0.4323,-0.77073,-0.49081,-0.71376,-0.77234,-1.2587,0.010827,-0.005196,-0.0065531,-0.0079482,-0.0038821,-0.025013,-0.029689,-0.046935,-0.0097389,-0.024082,-0.01836,-0.030183,-0.045776,-0.054703,-0.057861,-0.077856,17
0.16805,0.062946,0.10666,0.1391,-0.035395,-0.17804,-0.25506,-0.53158,-0.48817,-0.25151,-0.61936,-0.65372,0.18276,0.16974,0.061616,-0.10996,0.014911,0.010116,0.014196,0.018518,0.0081559,0.0011622,0.0023855,-0.009001,-0.020308,-0.015749,-0.034619,-0.036266,0.0058577,0.004642,0.00056287,-0.0071572,17
0.26128,0.22472,0.35423,0.46094,-0.22214,-0.3304,-0.35268,-0.61468,-0.29518,-0.4202,-0.60701,-0.62761,0.45904,0.48828,0.45871,0.36992,0.018534,0.017672,0.027811,0.036714,-0.012623,-0.019986,-0.020844,-0.041551,-0.018993,-0.030598,-0.044227,-0.046755,0.025206,0.027286,0.026013,0.01937,17
0.10188,0.12203,0.10974,0.13388,0.2216,0.24791,0.29865,0.42401,0.30341,0.34608,0.50947,0.59524,-0.042268,0.013707,0.07993,0.16599,0.0068413,0.0073532,0.0060393,0.00651,0.011164,0.012402,0.01497,0.022087,0.014296,0.018942,0.027643,0.032947,0.000442,0.0033441,0.0062048,0.010788,17
