A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,origin,control,rating,condition,awareness
0.01273,0.008932,0.001509,9.931E-4,0.002341,2.9E-4,-3.541E-4,-6.369E-4,0.02879,-0.04187,0.004754,-0.001104,0.00622,-9.664E-4,0.003262,-3.194E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01326,0.008796,0.001518,9.941E-4,0.002355,2.86E-4,-3.495E-4,-6.354E-4,0.02891,-0.04189,0.004824,-0.001107,0.006283,-9.847E-4,0.003319,-3.144E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01352,0.008737,0.00155,9.857E-4,0.002357,2.928E-4,-3.488E-4,-6.294E-4,0.02908,-0.0419,0.004851,-0.001107,0.006336,-0.001002,0.003365,-3.122E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01317,0.008814,0.001556,9.872E-4,0.002367,2.9E-4,-3.376E-4,-6.381E-4,0.0291,-0.04196,0.004857,-0.001102,0.00637,-0.001012,0.0034,-3.07E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01326,0.008773,0.001582,9.854E-4,0.002365,2.949E-4,-3.41E-4,-6.284E-4,0.02922,-0.04204,0.004892,-0.001103,0.006406,-0.001014,0.003419,-3.052E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01326,0.008636,0.001574,9.891E-4,0.00238,2.909E-4,-3.399E-4,-6.26E-4,0.02952,-0.04237,0.0049,-0.001105,0.006437,-0.001023,0.003468,-3.181E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01273,0.008761,0.001553,9.922E-4,0.002367,2.903E-4,-3.514E-4,-6.311E-4,0.02953,-0.04217,0.004873,-0.00109,0.006447,-0.001022,0.00347,-3.154E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01247,0.008789,0.001544,9.923E-4,0.002337,2.96E-4,-3.645E-4,-6.387E-4,0.02952,-0.04197,0.004893,-0.001092,0.006444,-0.001025,0.003492,-3.137E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01289,0.00869,0.00153,9.922E-4,0.002323,2.945E-4,-3.643E-4,-6.447E-4,0.02955,-0.04196,0.004923,-0.001102,0.00647,-0.001037,0.003508,-3.266E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01255,0.00876,0.001527,9.918E-4,0.002296,3.006E-4,-3.685E-4,-6.516E-4,0.02943,-0.04191,0.004948,-0.001115,0.006492,-0.001047,0.003475,-3.221E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01213,0.009017,0.001506,9.922E-4,0.002287,2.919E-4,-3.94E-4,-6.452E-4,0.02968,-0.042,0.004967,-0.001114,0.006501,-0.001047,0.003489,-3.236E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01166,0.009368,0.001485,9.886E-4,0.002246,2.993E-4,-4.089E-4,-6.383E-4,0.02984,-0.04208,0.004967,-0.001107,0.006512,-0.001055,0.003484,-3.3E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01152,0.009337,0.00149,9.816E-4,0.002241,2.928E-4,-4.112E-4,-6.413E-4,0.02994,-0.04208,0.004993,-0.001105,0.006553,-0.001067,0.003526,-3.391E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01123,0.009693,0.001522,9.746E-4,0.002256,2.86E-4,-3.747E-4,-6.485E-4,0.02989,-0.04195,0.005027,-0.001108,0.006592,-0.001072,0.003601,-3.547E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01116,0.009695,0.001535,9.758E-4,0.002267,2.746E-4,-3.669E-4,-6.474E-4,0.02983,-0.04182,0.005094,-0.001114,0.006619,-0.001071,0.003629,-3.594E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01113,0.009677,0.001548,9.759E-4,0.002267,2.738E-4,-3.661E-4,-6.439E-4,0.03007,-0.04179,0.005121,-0.001107,0.006676,-0.001083,0.003676,-3.697E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01128,0.00942,0.001552,9.811E-4,0.002269,2.727E-4,-3.702E-4,-6.417E-4,0.03007,-0.04193,0.00515,-0.001106,0.00671,-0.001086,0.003724,-3.799E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01136,0.009214,0.001557,9.809E-4,0.002267,2.701E-4,-3.878E-4,-6.515E-4,0.03024,-0.04195,0.005171,-0.001103,0.006712,-0.001084,0.003764,-3.919E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01169,0.009067,0.001539,9.853E-4,0.002241,2.731E-4,-3.828E-4,-6.501E-4,0.03021,-0.04184,0.005181,-0.001101,0.006698,-0.001088,0.003748,-3.865E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01161,0.008945,0.001527,9.889E-4,0.002222,2.763E-4,-3.776E-4,-6.555E-4,0.02984,-0.04159,0.00515,-0.0011,0.006736,-0.0011,0.003751,-3.92E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01172,0.008788,0.001512,9.881E-4,0.002202,2.695E-4,-4.003E-4,-6.535E-4,0.0297,-0.04138,0.005162,-0.001112,0.006737,-0.001093,0.003721,-3.854E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01208,0.008701,0.001494,9.906E-4,0.002154,2.763E-4,-4.154E-4,-6.618E-4,0.02958,-0.04129,0.005163,-0.001117,0.006767,-0.001106,0.003688,-3.885E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01194,0.008878,0.001482,9.838E-4,0.002138,2.729E-4,-4.377E-4,-6.688E-4,0.02921,-0.04093,0.00514,-0.001114,0.006766,-0.001116,0.003685,-3.928E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01161,0.009212,0.001462,9.836E-4,0.002098,2.741E-4,-4.467E-4,-6.767E-4,0.02929,-0.04089,0.005116,-0.001117,0.006749,-0.001114,0.00365,-4.006E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01149,0.00926,0.001458,9.803E-4,0.002068,2.656E-4,-4.665E-4,-6.84E-4,0.02929,-0.04095,0.00512,-0.001124,0.006706,-0.001105,0.003623,-4.06E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01165,0.009137,0.001436,9.776E-4,0.002017,2.706E-4,-4.59E-4,-6.816E-4,0.02942,-0.04104,0.005103,-0.001127,0.006735,-0.001122,0.003607,-4.123E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01173,0.008975,0.001418,9.749E-4,0.002,2.744E-4,-4.54E-4,-6.807E-4,0.02914,-0.04095,0.005123,-0.001131,0.00674,-0.001123,0.003656,-4.292E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.0115,0.008969,0.001444,9.636E-4,0.002012,2.719E-4,-4.109E-4,-6.96E-4,0.0293,-0.04082,0.005156,-0.001134,0.006786,-0.001133,0.003734,-4.51E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01129,0.008906,0.00147,9.593E-4,0.002007,2.769E-4,-3.973E-4,-7.002E-4,0.02923,-0.04077,0.00519,-0.001139,0.006814,-0.001137,0.003754,-4.454E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01127,0.008726,0.001486,9.584E-4,0.002022,2.778E-4,-3.927E-4,-6.962E-4,0.02882,-0.04037,0.005197,-0.001142,0.006831,-0.001132,0.003745,-4.399E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01078,0.008773,0.001495,9.593E-4,0.002033,2.699E-4,-4.11E-4,-6.839E-4,0.02886,-0.04009,0.005245,-0.001154,0.006884,-0.001141,0.00375,-4.345E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01067,0.008849,0.001492,9.606E-4,0.002014,2.731E-4,-3.983E-4,-6.925E-4,0.02888,-0.04005,0.005259,-0.001162,0.0069,-0.001146,0.003789,-4.465E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01027,0.00904,0.001493,9.633E-4,0.001997,2.837E-4,-3.878E-4,-7.055E-4,0.02864,-0.0398,0.005288,-0.001163,0.006905,-0.001145,0.003784,-4.461E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01039,0.008833,0.001495,9.596E-4,0.002003,2.814E-4,-3.759E-4,-7.118E-4,0.02836,-0.03981,0.005293,-0.001174,0.006916,-0.00115,0.003774,-4.446E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01024,0.009052,0.001478,9.587E-4,0.001985,2.873E-4,-3.722E-4,-7.156E-4,0.02832,-0.03977,0.00528,-0.001173,0.006933,-0.001157,0.003795,-4.573E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01017,0.00914,0.001455,9.642E-4,0.00197,2.928E-4,-3.844E-4,-7.171E-4,0.02815,-0.03962,0.005316,-0.001194,0.006925,-0.001159,0.003776,-4.599E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009776,0.00939,0.001437,9.663E-4,0.001951,2.953E-4,-4.106E-4,-7.093E-4,0.02838,-0.03987,0.005322,-0.0012,0.006937,-0.001169,0.00378,-4.726E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009716,0.009411,0.001416,9.657E-4,0.001938,2.989E-4,-4.16E-4,-7.089E-4,0.02842,-0.03993,0.005323,-0.001204,0.006925,-0.001164,0.003801,-4.916E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009596,0.009499,0.00139,9.643E-4,0.001916,3.01E-4,-4.097E-4,-7.17E-4,0.02827,-0.03974,0.005323,-0.001215,0.00691,-0.001174,0.003768,-4.939E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008694,0.009966,0.0014,9.574E-4,0.00191,2.981E-4,-4.205E-4,-7.124E-4,0.02874,-0.04007,0.005316,-0.001219,0.006915,-0.001182,0.003778,-5.108E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.00871,0.009895,0.001405,9.55E-4,0.00192,2.967E-4,-3.983E-4,-7.182E-4,0.02903,-0.04031,0.005344,-0.001233,0.006929,-0.001189,0.003796,-5.181E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009032,0.009758,0.001422,9.526E-4,0.001943,2.988E-4,-3.621E-4,-7.212E-4,0.02896,-0.04018,0.005395,-0.001241,0.006989,-0.001196,0.00383,-5.245E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009015,0.009885,0.00145,9.478E-4,0.001992,2.941E-4,-3.263E-4,-7.22E-4,0.02898,-0.04011,0.005438,-0.001242,0.007059,-0.001208,0.003871,-5.252E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008872,0.01021,0.001478,9.492E-4,0.002036,2.873E-4,-3.037E-4,-7.11E-4,0.02891,-0.03982,0.005492,-0.001256,0.007061,-0.001201,0.003926,-5.321E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008246,0.01067,0.001504,9.509E-4,0.002042,2.976E-4,-2.852E-4,-7.172E-4,0.02919,-0.03995,0.005525,-0.001268,0.007122,-0.001216,0.003976,-5.369E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008028,0.01083,0.001514,9.551E-4,0.002047,3.009E-4,-2.685E-4,-7.172E-4,0.02877,-0.0395,0.005549,-0.001277,0.007169,-0.001227,0.004029,-5.537E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008284,0.01096,0.001506,9.599E-4,0.002041,3.153E-4,-2.769E-4,-7.058E-4,0.02906,-0.03955,0.005551,-0.001283,0.007205,-0.001237,0.004064,-5.588E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008039,0.01117,0.001525,9.52E-4,0.002046,3.127E-4,-2.674E-4,-7.058E-4,0.02929,-0.03975,0.005591,-0.001296,0.007211,-0.001245,0.004063,-5.697E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008354,0.01091,0.001509,9.596E-4,0.002048,3.141E-4,-2.472E-4,-7.103E-4,0.02968,-0.03978,0.005607,-0.001299,0.007226,-0.001248,0.004085,-5.792E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.00871,0.01062,0.001512,9.597E-4,0.002076,3.046E-4,-2.471E-4,-7.088E-4,0.02996,-0.04004,0.005625,-0.001309,0.007226,-0.001249,0.0041,-5.895E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008971,0.01032,0.001501,9.652E-4,0.002108,3.023E-4,-2.406E-4,-6.966E-4,0.02985,-0.04,0.005656,-0.001323,0.007205,-0.001247,0.004093,-5.941E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008794,0.01034,0.001492,9.64E-4,0.002113,3.072E-4,-2.416E-4,-6.892E-4,0.02995,-0.04006,0.005697,-0.001341,0.007245,-0.001268,0.004116,-6.057E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008177,0.01043,0.001475,9.645E-4,0.00212,3.045E-4,-2.404E-4,-6.85E-4,0.03013,-0.04041,0.005663,-0.001332,0.007234,-0.001272,0.004091,-6.114E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.00844,0.01018,0.001472,9.614E-4,0.002142,3.047E-4,-2.047E-4,-6.999E-4,0.03028,-0.0405,0.00568,-0.00134,0.007258,-0.001279,0.004093,-6.191E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008637,0.00999,0.001467,9.645E-4,0.002175,2.961E-4,-2.01E-4,-6.87E-4,0.03023,-0.04016,0.005713,-0.001357,0.007276,-0.001289,0.004113,-6.231E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008953,0.009928,0.001494,9.611E-4,0.002218,2.889E-4,-1.636E-4,-6.817E-4,0.03043,-0.04036,0.005759,-0.001354,0.007305,-0.001296,0.004174,-6.299E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008867,0.0102,0.001516,9.643E-4,0.00228,2.817E-4,-1.191E-4,-6.736E-4,0.0306,-0.04026,0.005803,-0.00135,0.007342,-0.001299,0.00425,-6.465E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008679,0.01037,0.001535,9.673E-4,0.002315,2.785E-4,-6.874E-5,-6.681E-4,0.03041,-0.03994,0.005858,-0.001356,0.007392,-0.0013,0.004297,-6.427E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008994,0.01038,0.001549,9.703E-4,0.002346,2.72E-4,-4.669E-5,-6.631E-4,0.03032,-0.03984,0.005898,-0.001354,0.007471,-0.001321,0.004392,-6.63E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008609,0.01079,0.001574,9.688E-4,0.00237,2.767E-4,-2.788E-5,-6.504E-4,0.03026,-0.03961,0.005952,-0.00137,0.007495,-0.001322,0.004443,-6.701E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008466,0.01106,0.001587,9.714E-4,0.002399,2.739E-4,-4.999E-6,-6.517E-4,0.03069,-0.04003,0.005978,-0.001371,0.007551,-0.001332,0.00448,-6.787E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008242,0.01115,0.001593,9.747E-4,0.00241,2.747E-4,6.968E-6,-6.485E-4,0.03079,-0.04006,0.005996,-0.001378,0.00756,-0.001333,0.004504,-6.783E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008424,0.01121,0.00159,9.792E-4,0.002422,2.743E-4,1.709E-5,-6.524E-4,0.03081,-0.04016,0.006025,-0.001384,0.007576,-0.001338,0.004543,-6.888E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008484,0.01105,0.00158,9.868E-4,0.002436,2.653E-4,2.047E-5,-6.354E-4,0.03105,-0.04019,0.006025,-0.001389,0.007553,-0.001338,0.004572,-6.993E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008331,0.01089,0.001574,9.911E-4,0.002451,2.646E-4,3.218E-5,-6.321E-4,0.03143,-0.04056,0.006028,-0.001395,0.007548,-0.001344,0.004583,-7.008E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008857,0.0106,0.001574,9.934E-4,0.002464,2.651E-4,5.45E-5,-6.477E-4,0.03156,-0.04082,0.006056,-0.001403,0.007542,-0.001351,0.004597,-7.064E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.00886,0.01035,0.001574,9.92E-4,0.002471,2.679E-4,7.266E-5,-6.498E-4,0.03162,-0.04092,0.00607,-0.001416,0.00753,-0.001355,0.004637,-7.24E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009031,0.01034,0.001567,9.922E-4,0.002483,2.647E-4,7.699E-5,-6.42E-4,0.03153,-0.04067,0.006063,-0.001417,0.00756,-0.001363,0.004649,-7.293E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009278,0.0105,0.001554,9.935E-4,0.002482,2.637E-4,6.73E-5,-6.427E-4,0.03172,-0.04088,0.00609,-0.001431,0.007582,-0.001376,0.004647,-7.336E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.00953,0.01033,0.00155,9.942E-4,0.002492,2.652E-4,1.009E-4,-6.394E-4,0.03181,-0.04098,0.006119,-0.001436,0.007631,-0.001396,0.004679,-7.36E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009509,0.01032,0.001557,9.925E-4,0.002515,2.633E-4,1.611E-4,-6.416E-4,0.0321,-0.04103,0.006147,-0.001436,0.007708,-0.001414,0.004742,-7.443E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009782,0.01033,0.001597,9.874E-4,0.002551,2.669E-4,2.086E-4,-6.425E-4,0.03186,-0.04059,0.00622,-0.001434,0.007779,-0.001423,0.004805,-7.444E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01011,0.01022,0.001626,9.889E-4,0.002585,2.696E-4,2.327E-4,-6.334E-4,0.03221,-0.04077,0.006295,-0.00143,0.007813,-0.001425,0.004859,-7.347E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009923,0.01025,0.001648,9.924E-4,0.00263,2.709E-4,2.605E-4,-6.237E-4,0.03244,-0.04082,0.00635,-0.001435,0.007889,-0.001438,0.00492,-7.344E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01009,0.01004,0.001675,9.919E-4,0.002662,2.71E-4,3.106E-4,-6.364E-4,0.03267,-0.04082,0.006422,-0.001447,0.00796,-0.001445,0.004987,-7.33E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01008,0.009989,0.001681,0.001001,0.002686,2.746E-4,3.486E-4,-6.294E-4,0.03269,-0.04092,0.006482,-0.001456,0.008009,-0.001454,0.00507,-7.554E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009716,0.01,0.001707,9.98E-4,0.002702,2.73E-4,3.737E-4,-6.339E-4,0.03284,-0.04111,0.006515,-0.001446,0.008049,-0.00146,0.005095,-7.537E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009753,0.009987,0.001708,0.001007,0.002731,2.721E-4,3.861E-4,-6.411E-4,0.03264,-0.04102,0.006533,-0.001448,0.008097,-0.001469,0.005115,-7.569E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01011,0.009647,0.001728,0.001009,0.002755,2.684E-4,4.075E-4,-6.42E-4,0.03245,-0.04087,0.00655,-0.001449,0.008134,-0.001485,0.005144,-7.635E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009746,0.009842,0.001737,0.00101,0.002749,2.684E-4,4.046E-4,-6.427E-4,0.03246,-0.04073,0.006609,-0.001453,0.008182,-0.001491,0.005161,-7.587E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009517,0.009905,0.001749,0.001008,0.002738,2.693E-4,4.189E-4,-6.453E-4,0.03237,-0.04061,0.006617,-0.001448,0.008201,-0.001498,0.005177,-7.648E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008765,0.0105,0.001762,0.001005,0.002753,2.703E-4,4.588E-4,-6.568E-4,0.03231,-0.04042,0.00662,-0.001449,0.008215,-0.001498,0.005198,-7.709E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008901,0.01053,0.001753,0.001005,0.002758,2.753E-4,4.773E-4,-6.5E-4,0.0324,-0.04031,0.006649,-0.00146,0.008255,-0.001505,0.005209,-7.743E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009114,0.01037,0.001754,0.001002,0.002788,2.638E-4,4.749E-4,-6.478E-4,0.0322,-0.04011,0.006658,-0.001465,0.008289,-0.001514,0.005265,-7.863E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009053,0.01019,0.001761,0.001007,0.002796,2.668E-4,4.891E-4,-6.417E-4,0.03223,-0.04015,0.006686,-0.001465,0.008285,-0.001509,0.00531,-7.972E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008983,0.009987,0.001778,0.001006,0.002824,2.591E-4,5.427E-4,-6.482E-4,0.03248,-0.0403,0.006755,-0.001472,0.008318,-0.001514,0.005371,-7.972E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008778,0.01015,0.001804,0.001004,0.002885,2.434E-4,5.87E-4,-6.5E-4,0.03257,-0.04021,0.006852,-0.001482,0.008369,-0.001518,0.00542,-7.936E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009172,0.009893,0.001831,0.001004,0.002924,2.452E-4,5.937E-4,-6.409E-4,0.03285,-0.0402,0.006922,-0.001486,0.008418,-0.00151,0.00549,-7.973E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009254,0.009958,0.001852,0.00101,0.002948,2.519E-4,6.117E-4,-6.391E-4,0.03302,-0.0401,0.006993,-0.001494,0.008466,-0.001506,0.005541,-8.052E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.00888,0.009964,0.001871,0.001015,0.002981,2.487E-4,6.332E-4,-6.337E-4,0.03327,-0.04019,0.007059,-0.0015,0.008534,-0.001506,0.005592,-8.046E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009314,0.009722,0.00189,0.00102,0.00299,2.545E-4,6.466E-4,-6.176E-4,0.03352,-0.04016,0.007098,-0.001496,0.008615,-0.001517,0.005642,-8.036E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009114,0.009755,0.001913,0.001016,0.002987,2.617E-4,6.447E-4,-6.16E-4,0.03319,-0.03982,0.007118,-0.001497,0.008678,-0.001527,0.005697,-8.169E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009205,0.009565,0.001923,0.001014,0.002999,2.546E-4,6.242E-4,-6.059E-4,0.03363,-0.04,0.007135,-0.001497,0.008672,-0.001517,0.005716,-8.251E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.00881,0.009822,0.00193,0.001014,0.002994,2.604E-4,6.43E-4,-6.215E-4,0.03375,-0.04021,0.007119,-0.001482,0.008681,-0.001505,0.005725,-8.204E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008737,0.009916,0.001916,0.001014,0.00298,2.65E-4,6.582E-4,-6.225E-4,0.03381,-0.04015,0.00715,-0.001483,0.008705,-0.001508,0.005759,-8.241E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.008874,0.009857,0.001907,0.001016,0.002972,2.612E-4,6.871E-4,-6.253E-4,0.03378,-0.03997,0.007151,-0.001471,0.008724,-0.001507,0.005774,-8.236E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.00937,0.009643,0.001909,0.001016,0.002969,2.47E-4,7.172E-4,-6.297E-4,0.03387,-0.03998,0.007196,-0.001482,0.008728,-0.001501,0.005771,-8.233E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009317,0.009565,0.001887,0.001018,0.002949,2.47E-4,7.087E-4,-6.155E-4,0.03387,-0.03991,0.007207,-0.001475,0.008742,-0.001501,0.005728,-8.095E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009322,0.009363,0.001883,0.001016,0.002946,2.449E-4,7.357E-4,-6.238E-4,0.03417,-0.04017,0.007248,-0.00149,0.008765,-0.001502,0.005745,-8.076E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009601,0.00889,0.001889,0.00101,0.002949,2.534E-4,7.562E-4,-6.225E-4,0.03412,-0.03999,0.007276,-0.001487,0.008824,-0.001505,0.005767,-8.146E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009353,0.008764,0.001916,0.001002,0.00297,2.524E-4,7.81E-4,-6.188E-4,0.03429,-0.04001,0.007337,-0.001484,0.008859,-0.001496,0.00585,-8.133E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009052,0.008883,0.001928,0.001006,0.00299,2.524E-4,7.958E-4,-6.03E-4,0.03413,-0.03991,0.007395,-0.001472,0.008916,-0.001484,0.005907,-8.103E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009694,0.008638,0.001968,0.001002,0.003,2.553E-4,8.007E-4,-5.983E-4,0.03396,-0.03977,0.00745,-0.001468,0.008952,-0.001475,0.00596,-8.052E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009903,0.008582,0.001975,0.001004,0.00301,2.638E-4,8.236E-4,-5.989E-4,0.03383,-0.03946,0.007501,-0.00147,0.009001,-0.001475,0.005999,-8.043E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01001,0.008721,0.001986,0.001006,0.003012,2.683E-4,8.457E-4,-6.023E-4,0.03418,-0.03967,0.007536,-0.001466,0.009041,-0.00148,0.006057,-8.16E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009991,0.008914,0.001991,0.001008,0.003017,2.7E-4,8.491E-4,-5.941E-4,0.03431,-0.03972,0.007554,-0.001462,0.009102,-0.001481,0.0061,-8.128E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009873,0.008776,0.001987,0.001009,0.003,2.762E-4,8.377E-4,-5.799E-4,0.03416,-0.03961,0.007578,-0.001452,0.009103,-0.001464,0.006152,-8.201E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009909,0.008931,0.001979,0.001005,0.002969,2.829E-4,8.628E-4,-5.845E-4,0.03428,-0.03956,0.007595,-0.001449,0.009142,-0.001458,0.006174,-8.197E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01028,0.008904,0.001969,0.001004,0.002941,2.922E-4,8.562E-4,-5.78E-4,0.03456,-0.03979,0.007611,-0.001446,0.009147,-0.001443,0.00621,-8.278E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.00987,0.009016,0.001952,0.001003,0.002911,2.952E-4,8.35E-4,-5.704E-4,0.03479,-0.03986,0.007631,-0.001454,0.009112,-0.001424,0.006175,-8.213E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.01003,0.009016,0.001928,0.001005,0.002897,2.975E-4,8.315E-4,-5.705E-4,0.03502,-0.04008,0.007629,-0.001454,0.009082,-0.00141,0.006159,-8.24E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009915,0.009097,0.001916,0.001003,0.002879,3.008E-4,8.064E-4,-5.58E-4,0.03521,-0.04024,0.007611,-0.001456,0.00908,-0.001404,0.006122,-8.213E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
0.009678,0.009003,0.001894,0.001004,0.002838,3.045E-4,8.02E-4,-5.459E-4,0.0352,-0.04033,0.007598,-0.001448,0.009065,-0.001395,0.006098,-8.2E-4,music,bottom-up,three,chaotic-fantasies,awa-five-plus
