S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
0.46889,0.39434,0.49154,0.56913,0.14051,0.048695,0.1332,0.12839,0.53944,0.30528,0.22901,0.30525,0.57227,0.46894,0.38741,0.41749,0.036407,0.029091,0.036861,0.042992,0.0072431,-0.0050137,-0.010546,-0.0046455,0.029484,0.016658,0.008957,0.013549,0.04026,0.030696,0.024233,0.022645,15
-0.18852,-0.20464,-0.18461,-0.08009,-0.0087391,0.020377,0.029326,-0.01798,0.063517,-0.091648,-0.075477,-0.13543,0.19775,0.10605,0.069555,0.092638,-0.017072,-0.019076,-0.018538,-0.013685,-0.0049109,-0.0029497,0.00071633,-0.00024367,-0.0017045,-0.010661,-0.010054,-0.01366,0.01325,0.0046809,0.001907,0.0011809,15
0.073149,0.023321,0.014157,-0.034648,0.15117,0.19121,0.50379,0.39311,0.043177,0.11165,0.10413,0.15007,-0.09912,0.081905,0.1728,0.3142,0.0094354,-0.00096577,-0.0015684,-0.0016388,0.013156,0.013749,0.036271,0.029636,0.014042,0.013398,0.011689,0.015632,0.0086615,0.020496,0.025794,0.037253,15
-0.039089,-0.016398,-0.0033202,0.022611,-0.075782,-0.12515,-0.2737,-0.2252,-0.28729,-0.24397,-0.27709,-0.33317,-0.088419,-0.15754,-0.20609,-0.27154,-0.013032,-0.011771,-0.012691,-0.012325,-0.0085591,-0.010104,-0.021305,-0.01751,-0.018745,-0.016422,-0.020531,-0.025576,-0.0053914,-0.0078017,-0.0093816,-0.010991,15
0.10789,0.058452,0.10323,0.18437,0.03934,-0.014503,-0.010382,0.011054,0.055573,0.058155,0.11437,0.12629,0.061424,0.020317,-0.0056485,-0.074812,0.0056598,0.0020439,0.0047429,0.0092607,0.0024424,-0.0014485,-0.0014651,0.00039171,0.0024647,0.0023497,0.0051679,0.0056293,0.0023638,0.00036774,-0.00033222,-0.003961,15
0.26587,0.2392,0.22597,0.16659,0.095089,0.092981,0.13636,0.11176,-0.015911,0.023488,-0.015537,-0.018262,0.25667,0.21122,0.17885,0.20196,0.0051719,0.0036617,0.0017162,-0.0018516,0.0043217,0.0060533,0.010408,0.0093511,-0.0040787,0.0024556,0.0042656,0.0076611,0.0015445,-3.8776e-005,-0.0010867,0.00043593,17
0.15018,0.11668,0.052572,-0.00061685,0.12936,0.15743,0.23819,0.19127,0.017622,-0.016945,-0.06213,-0.099603,0.07572,0.045693,0.043256,0.020953,0.0089723,0.0072373,0.0038707,0.00077308,0.0082965,0.010615,0.019016,0.017286,0.0013389,0.0013762,0.002767,0.0021804,0.0055935,0.0029422,0.0020855,-0.00045243,17
-0.05868,-0.03683,-0.027695,-0.06971,-0.028406,-0.010869,-0.034904,-0.0089527,-0.025368,-0.063079,-0.13156,-0.15969,0.096993,0.071848,0.11542,0.1378,-0.020273,-0.016806,-0.018637,-0.025665,-0.0082768,-0.0058642,-0.010412,-0.0071182,-0.0078715,-0.005888,-0.0085396,-0.012312,-0.009834,-0.012102,-0.010825,-0.016636,17
0.077292,0.057628,0.086684,0.13739,0.040904,-0.017411,-0.15417,-0.093502,0.031749,-0.053587,-0.11084,-0.12823,0.2147,0.20443,0.296,0.3939,-0.006147,-0.0072247,-0.0084313,-0.0083073,-0.0045484,-0.0087509,-0.025107,-0.017974,-0.0063353,-0.010766,-0.016811,-0.0218,0.0090899,0.0093262,0.018556,0.023739,17
0.20903,0.23798,0.33702,0.38502,0.17549,0.25371,0.49418,0.33669,0.34584,0.27809,0.29044,0.32046,0.22453,0.29637,0.28028,0.36749,0.014444,0.01181,0.016724,0.019742,0.0098618,0.015208,0.030914,0.020856,0.022248,0.014721,0.013687,0.014823,0.023821,0.027214,0.028719,0.037266,17
-0.12464,-0.1681,-0.22202,-0.30194,0.024372,0.022249,0.035754,0.043486,0.084096,0.05126,0.010224,-0.0073971,-0.1625,-0.11071,-0.0335,0.054097,-0.0062951,-0.0093743,-0.012673,-0.015507,0.00028581,-0.00088389,-0.0053224,-0.0041461,0.005496,-0.00076098,-0.0064281,-0.0095271,-0.0038068,0.00091614,0.0090857,0.01905,17
-0.071537,-0.008017,0.021252,0.013661,-0.037276,-0.043897,-0.11183,-0.061937,-0.19189,-0.15858,-0.19549,-0.27192,-0.07874,-0.04334,-0.0093324,-0.024683,-0.0025849,-0.0010888,-0.00029856,0.0001257,0.00039293,9.308e-005,-0.0017146,-0.0012962,-0.010944,-0.014373,-0.022126,-0.030351,0.0036391,0.0089468,0.014248,0.01931,17
-0.092607,-0.11327,-0.18669,-0.28872,0.061478,0.037579,0.066879,0.10863,-0.022702,0.040191,0.009864,-0.0037337,0.018895,0.023078,0.017521,0.0050099,-0.0067494,-0.008523,-0.013706,-0.020015,0.0035675,0.0017538,-0.0004645,0.00095045,-0.0013844,-0.0030447,-0.011757,-0.017549,0.0036758,0.0078476,0.010339,0.014873,17
-0.11555,0.021919,0.025678,-0.073712,-0.00057862,0.13824,0.29184,0.17909,0.037799,0.081234,0.14584,0.13588,-0.26679,-0.15444,-0.11243,-0.10422,0.0027064,0.0099765,0.0099664,0.0049488,0.0060305,0.013993,0.027525,0.018684,0.0061587,0.0030189,0.001537,-0.0025546,-0.00076114,0.0069781,0.011028,0.01577,17
0.14737,0.11051,0.035008,-0.071617,0.15861,0.18509,0.27406,0.17441,0.032447,0.082837,0.037585,0.0031305,-0.02057,0.11684,0.15924,0.22462,0.02263,0.0195,0.01621,0.01185,0.01408,0.013134,0.018612,0.011708,0.0089498,0.0064376,0.00099388,-0.00012477,0.016375,0.025072,0.029189,0.037405,17
-0.22389,-0.20759,-0.21367,-0.25529,-0.015051,0.027162,0.045369,0.030369,0.065043,0.069832,0.097056,0.05625,-0.27089,-0.22248,-0.20253,-0.23997,-0.00014302,-0.0022759,-0.0024542,-0.0039694,0.0061253,0.006582,0.010155,0.0080902,0.0078139,0.0082866,0.010807,0.01003,-0.0092139,-0.0040744,-0.0015655,-0.0017325,17
-0.063878,-0.08046,-0.083901,-0.072403,0.041562,-0.0020203,-0.083444,-0.079924,-0.10202,-0.1295,-0.18328,-0.23511,-0.038625,0.043648,0.1387,0.22679,-0.0047709,-0.0071788,-0.0064505,-0.0041005,-0.0016287,-0.0053419,-0.017196,-0.013897,-0.0036343,-0.008897,-0.013839,-0.016759,0.0039676,0.0070389,0.011269,0.016417,17
-0.068641,-0.11061,-0.12968,-0.16479,0.0064763,-0.051014,-0.014764,0.041143,-0.10008,-0.031254,-0.021519,-0.064818,-0.060024,-0.041277,-0.0067928,-0.01351,-0.0078458,-0.012576,-0.015257,-0.018487,-0.0002981,-0.0021537,0.0020763,0.0038587,-0.004185,0.00048526,0.00049992,-0.0016952,-0.0036019,8.7335e-008,0.002959,0.0050654,17
-0.17568,-0.12052,-0.05144,-0.11257,0.021151,0.065446,0.14212,0.12324,-0.063924,-0.039078,-0.023852,0.0023148,-0.36273,-0.27428,-0.19362,-0.16986,-0.0047124,-0.0029206,0.0011087,-0.00188,0.0053159,0.0072162,0.014887,0.011562,-0.00058466,0.0007392,0.00098915,0.002835,-0.017397,-0.012,-0.0083396,-0.0053096,17
-0.051061,-0.031518,-0.099488,-0.12914,-0.061419,-0.081683,-0.18139,-0.12329,-0.11518,-0.10533,-0.15112,-0.18684,-0.019883,-0.06715,-0.076661,-0.10778,-0.0097809,-0.0067078,-0.012704,-0.018092,-0.0047747,-0.0029047,-0.0054295,-0.0033001,-0.0093473,-0.006243,-0.0091165,-0.011455,-0.0079871,-0.0086328,-0.0091354,-0.010773,17
