Subject:	S205
Project:	glassroutes
Time:	2015-01-21_11-33-36

Matlab_now	Increasing Marker	BoxyTime	Marker	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8
41645.478	0	3035.742	0	1909.000	427.300	103.000	25.190	2227.000	469.400	113.700	26.200	248.900	53.780	14.130	4.261	432.000	96.350	25.220	8.421	
41645.578	0	3035.826	0	1904.000	422.600	101.900	24.680	2207.000	467.500	112.800	25.960	247.700	53.700	14.130	4.210	426.400	94.710	24.710	8.279	
41645.690	0	3035.889	0	1906.000	421.300	101.200	24.570	2196.000	464.800	112.200	25.730	244.000	53.330	14.020	4.225	424.800	94.010	24.560	8.147	
41645.802	0	3035.974	0	1882.000	418.400	100.200	24.310	2182.000	462.500	111.900	25.630	245.800	53.240	13.870	4.213	423.800	93.430	24.540	8.143	
41645.907	0	3036.058	0	1887.000	418.100	100.500	24.320	2179.000	463.000	111.200	25.700	245.100	53.090	13.900	4.165	421.500	93.970	24.360	8.163	
41645.919	0	3036.142	0	1864.000	415.700	99.630	24.350	2169.000	460.200	112.200	25.690	243.200	53.040	13.880	4.174	420.400	93.240	24.300	8.102	
41646.025	0	3036.226	0	1865.000	413.400	99.230	24.190	2160.000	457.500	111.000	25.600	245.600	53.220	13.850	4.202	419.700	93.720	24.450	8.169	
41646.123	0	3036.310	0	1841.000	411.900	99.240	24.270	2145.000	455.100	111.000	25.570	244.000	53.080	13.890	4.184	422.100	93.810	24.600	8.098	
41646.226	0	3036.394	0	1854.000	412.500	99.310	24.270	2145.000	456.000	110.000	25.720	242.800	53.250	13.930	4.196	423.000	94.060	24.750	8.195	
41646.239	0	3036.478	0	1851.000	412.000	99.880	24.390	2138.000	452.300	110.000	25.470	247.100	53.250	13.960	4.215	424.900	94.250	24.800	8.252	
41646.348	0	3036.541	0	1840.000	410.900	99.850	24.210	2133.000	454.500	110.900	25.500	245.600	53.490	13.960	4.220	426.800	94.570	24.910	8.357	
41646.445	0	3036.625	0	1834.000	414.900	99.170	24.270	2121.000	452.300	110.200	25.400	246.800	53.650	14.060	4.231	428.200	95.690	25.080	8.338	
41646.545	0	3036.730	0	1833.000	411.900	99.030	24.010	2126.000	447.500	109.800	25.120	246.600	53.670	13.990	4.216	425.500	94.230	24.650	8.196	
41646.661	0	3036.834	0	1813.000	409.800	97.630	23.710	2093.000	445.200	109.100	24.980	244.200	53.440	13.910	4.179	424.600	93.220	24.440	8.141	
41646.768	0	3036.918	0	1802.000	401.600	97.380	23.740	2077.000	445.700	109.200	25.000	245.000	53.110	13.880	4.177	421.000	92.900	24.300	8.022	
41646.781	0	3037.002	0	1796.000	401.300	97.140	23.690	2078.000	442.100	108.800	24.860	245.700	53.330	13.810	4.147	419.500	92.430	24.200	8.028	
41646.888	0	3037.087	0	1776.000	402.900	97.270	23.520	2076.000	438.600	107.700	25.070	243.200	53.170	13.830	4.192	419.900	92.490	24.120	7.983	
41647.000	0	3037.171	0	1794.000	399.100	96.220	23.600	2072.000	438.300	107.900	24.850	244.800	53.070	13.880	4.165	419.000	92.840	24.300	8.061	
41647.103	0	3037.255	0	1793.000	400.400	96.890	23.830	2056.000	440.900	108.000	24.960	243.900	53.200	13.930	4.181	420.600	92.830	24.310	8.080	
41647.116	0	3037.339	0	1781.000	399.200	96.550	23.580	2056.000	439.800	107.100	24.830	245.800	53.120	13.970	4.165	423.200	93.120	24.470	8.125	
41647.221	0	3037.402	0	1792.000	401.500	96.990	23.560	2061.000	439.000	107.300	24.750	245.800	53.360	13.980	4.186	422.800	94.120	24.620	8.167	
41647.304	0	3037.507	0	1769.000	402.400	96.990	23.790	2042.000	435.400	107.000	24.950	246.000	53.540	14.040	4.189	425.000	94.490	24.700	8.204	
41647.317	0	3037.570	0	1781.000	400.200	96.810	23.760	2043.000	434.500	107.000	25.000	246.100	53.690	14.080	4.215	425.500	95.060	24.840	8.269	
41647.418	0	3037.654	0	1779.000	403.300	97.610	23.810	2037.000	435.100	106.700	24.900	245.200	54.020	14.110	4.226	429.200	95.220	24.890	8.321	
41647.534	0	3037.738	0	1780.000	400.900	97.400	23.900	2042.000	434.000	106.300	24.600	248.400	54.210	14.210	4.215	428.100	95.360	24.840	8.197	
41647.633	0	3037.822	0	1769.000	401.200	96.120	23.600	2025.000	432.700	106.400	24.590	245.300	53.920	14.030	4.193	424.900	94.140	24.450	8.055	
41647.733	0	3037.906	0	1750.000	397.500	95.190	23.380	2015.000	429.700	105.100	24.410	248.100	53.770	13.990	4.160	421.900	93.540	24.160	8.071	
41647.833	0	3038.033	0	1755.000	397.500	95.350	23.210	2010.000	430.300	105.800	24.550	243.500	53.640	13.960	4.192	422.600	93.240	24.380	8.026	
41647.934	0	3038.117	0	1754.000	395.800	95.420	23.270	2025.000	431.300	106.400	24.520	246.400	53.580	13.980	4.183	421.600	92.910	24.260	8.049	
41647.947	0	3038.201	0	1743.000	394.000	95.860	23.530	2016.000	430.300	105.900	24.630	246.000	53.600	13.990	4.229	422.500	93.150	24.380	8.029	
41647.971	0	3038.264	0	1759.000	395.500	96.480	23.250	2001.000	429.600	106.100	24.520	248.200	53.820	13.960	4.225	422.600	93.780	24.490	8.122	
41648.133	0	3038.368	0	1765.000	397.000	96.170	23.480	2003.000	429.400	106.100	24.600	249.900	54.010	14.150	4.207	425.200	94.010	24.520	8.169	
41648.146	0	3038.431	0	1745.000	398.700	95.710	23.430	2002.000	429.500	105.800	24.700	247.400	54.110	14.100	4.198	425.700	94.290	24.800	8.196	
41648.289	0	3038.515	0	1764.000	398.700	96.410	23.650	2008.000	430.300	105.900	24.840	250.200	54.270	14.150	4.242	427.200	94.650	24.740	8.281	
41648.387	0	3038.599	0	1765.000	402.400	96.520	23.830	2012.000	429.700	106.500	24.660	250.300	54.550	14.160	4.271	427.900	94.870	25.080	8.307	
41648.503	0	3038.683	0	1772.000	402.200	97.080	23.840	2000.000	430.100	106.700	24.720	249.100	54.770	14.290	4.285	430.800	95.890	25.080	8.332	
41648.569	0	3038.767	0	1754.000	400.100	96.910	23.490	2004.000	430.600	105.800	24.730	247.700	54.620	14.240	4.266	427.900	94.680	24.690	8.207	
41648.610	0	3038.851	0	1756.000	397.500	96.100	23.540	2003.000	428.600	105.900	24.680	250.000	54.360	14.200	4.234	427.400	94.120	24.510	8.085	
41648.716	0	3038.935	0	1748.000	397.200	95.800	23.450	1997.000	430.800	106.600	24.530	251.100	54.340	14.160	4.224	425.700	93.750	24.440	8.136	
41648.817	0	3039.020	0	1742.000	395.500	95.370	23.240	1992.000	432.700	106.000	24.510	249.300	54.430	14.160	4.227	425.400	93.840	24.540	8.139	
41648.830	0	3039.083	0	1760.000	400.200	96.050	23.450	1993.000	429.700	105.900	24.670	250.800	54.430	14.150	4.230	425.700	94.090	24.670	8.189	
41648.961	0	3039.209	0	1751.000	399.300	96.060	23.600	1995.000	426.500	106.700	24.640	252.900	54.640	14.260	4.269	427.200	94.850	24.680	8.191	
41649.073	0	3039.293	0	1764.000	400.600	96.900	23.650	1996.000	429.800	105.800	24.650	251.000	54.950	14.270	4.267	428.600	95.240	24.700	8.306	
41649.189	0	3039.377	0	1758.000	399.000	96.480	23.770	1992.000	429.900	106.700	24.710	248.300	55.050	14.350	4.311	429.300	95.160	24.990	8.352	
41649.285	0	3039.461	0	1749.000	400.800	96.700	23.720	1996.000	428.300	106.100	24.760	254.100	55.360	14.320	4.325	433.100	95.880	25.290	8.437	
41649.326	0	3039.545	0	1757.000	400.300	97.090	23.870	1990.000	432.200	106.300	24.730	254.000	55.470	14.380	4.353	434.500	97.140	25.250	8.487	
41649.338	0	3039.629	0	1767.000	401.800	97.370	23.860	2005.000	433.700	106.900	24.990	252.400	55.770	14.520	4.409	436.800	97.440	25.690	8.550	
41649.514	0	3039.712	0	1764.000	403.200	97.480	24.030	2018.000	430.800	106.700	24.780	255.500	56.010	14.530	4.399	435.900	97.180	25.450	8.498	
41649.626	0	3039.796	0	1783.000	400.800	97.120	23.790	2002.000	430.900	105.600	24.790	252.500	55.880	14.450	4.349	433.800	96.920	25.190	8.430	
41649.722	0	3039.880	0	1752.000	397.800	96.670	23.570	2002.000	431.000	106.100	24.740	253.900	55.750	14.450	4.356	432.200	96.470	25.170	8.445	
41649.734	0	3039.943	0	1771.000	400.900	96.350	23.690	2010.000	429.900	105.900	24.800	253.200	55.750	14.490	4.385	432.100	95.990	25.010	8.414	
41649.844	0	3040.048	0	1755.000	401.000	96.550	23.720	2003.000	431.400	106.100	24.740	252.800	55.660	14.440	4.359	432.300	96.590	25.040	8.418	
41649.912	0	3040.112	0	1748.000	402.000	96.460	23.560	2007.000	430.200	106.600	24.860	254.800	55.640	14.460	4.342	432.700	96.460	25.220	8.430	
41649.953	0	3040.196	0	1767.000	401.800	97.970	24.110	2003.000	433.500	106.700	24.830	254.400	55.920	14.580	4.375	433.300	96.980	25.310	8.503	
41650.060	0	3040.280	0	1772.000	404.800	97.130	23.810	2014.000	432.700	106.800	24.800	255.600	56.160	14.470	4.389	434.400	97.120	25.470	8.556	
41650.160	0	3040.364	0	1779.000	403.700	97.700	24.150	2012.000	435.300	107.000	24.950	252.400	55.930	14.480	4.410	436.200	98.480	25.650	8.589	
41650.253	0	3040.490	0	1777.000	404.600	98.340	24.170	2018.000	435.800	107.300	24.970	254.300	56.380	14.640	4.404	438.100	98.240	25.680	8.611	
41650.353	0	3040.574	0	1784.000	404.800	98.120	24.120	2025.000	435.900	107.500	24.970	254.000	56.760	14.620	4.421	440.500	98.320	25.880	8.597	
41650.456	0	3040.658	0	1769.000	403.400	97.600	23.930	2014.000	435.200	107.100	25.020	253.600	56.170	14.580	4.399	436.300	97.350	25.430	8.504	
41650.469	0	3040.721	0	1763.000	406.400	97.680	23.800	2024.000	435.500	106.500	24.850	255.000	56.340	14.540	4.371	434.200	96.930	25.300	8.476	
41650.569	0	3040.805	0	1779.000	400.900	97.560	23.780	2027.000	434.400	107.500	24.940	255.100	56.210	14.550	4.406	435.100	97.010	25.320	8.436	
41650.685	0	3040.889	0	1749.000	405.900	97.020	23.850	2022.000	435.200	107.300	24.910	255.300	56.100	14.520	4.396	434.000	97.040	25.340	8.429	
41650.781	0	3040.974	0	1769.000	401.400	97.530	23.820	2024.000	434.700	108.000	25.020	254.300	56.030	14.470	4.420	434.000	98.060	25.500	8.487	
41650.881	0	3041.058	0	1780.000	404.100	98.690	23.860	2020.000	436.600	107.300	25.180	254.000	56.260	14.520	4.430	435.300	97.540	25.350	8.574	
41650.894	0	3041.142	0	1782.000	404.700	97.660	23.940	2033.000	435.300	107.800	25.070	252.800	56.280	14.600	4.423	436.600	97.930	25.710	8.571	
41650.997	0	3041.225	0	1783.000	404.600	98.820	24.090	2022.000	437.500	107.600	25.020	255.500	56.430	14.670	4.445	437.000	98.130	25.920	8.621	
41651.096	0	3041.309	0	1784.000	405.300	97.850	23.940	2022.000	434.900	107.500	24.980	254.700	56.360	14.620	4.422	436.900	97.990	25.400	8.528	
41651.196	0	3041.393	0	1788.000	402.000	96.930	23.640	2025.000	436.200	106.600	24.990	255.200	56.190	14.450	4.401	434.500	97.460	25.400	8.445	
41651.297	0	3041.477	0	1755.000	405.900	97.010	23.670	2018.000	435.500	107.300	24.940	253.100	56.200	14.520	4.388	433.700	97.170	25.340	8.478	
41651.310	0	3041.561	0	1771.000	400.600	96.890	23.620	2019.000	435.000	106.200	24.800	256.700	56.130	14.560	4.392	434.000	96.970	25.310	8.451	
41651.419	0	3041.666	0	1759.000	400.300	96.720	23.680	2018.000	432.800	106.400	24.940	256.200	55.860	14.530	4.376	433.300	96.890	25.210	8.510	
41651.529	0	3041.750	0	1762.000	400.000	97.670	23.870	2015.000	437.400	106.700	24.960	255.300	55.900	14.500	4.392	435.400	97.130	25.390	8.492	
41651.629	0	3041.834	0	1765.000	401.200	97.120	23.790	2033.000	435.000	107.700	25.030	254.100	56.150	14.510	4.417	433.400	97.970	25.470	8.534	
41651.745	0	3041.918	0	1774.000	404.000	97.420	24.120	2023.000	439.700	107.000	25.050	256.400	56.230	14.580	4.404	435.100	98.320	25.630	8.593	
41651.850	0	3042.002	0	1773.000	405.600	97.170	24.040	2007.000	434.700	107.100	24.870	256.100	56.100	14.540	4.412	434.300	97.470	25.420	8.527	
41651.862	0	3042.087	0	1766.000	396.900	96.250	23.720	2019.000	432.800	107.100	24.880	253.200	55.790	14.530	4.390	431.900	96.580	25.090	8.448	
41651.968	0	3042.171	0	1755.000	400.700	96.050	23.560	2014.000	433.900	106.400	24.720	255.300	55.670	14.480	4.371	430.300	96.430	25.010	8.382	
41652.065	0	3042.255	0	1745.000	397.900	95.220	23.450	2004.000	431.900	106.000	24.940	253.700	55.550	14.460	4.394	431.500	96.230	25.060	8.382	
41652.165	0	3042.339	0	1755.000	395.700	95.780	23.490	1999.000	431.500	105.600	24.670	253.700	55.570	14.380	4.381	429.100	96.730	25.120	8.388	
41652.178	0	3042.402	0	1750.000	401.000	96.340	23.380	2021.000	433.300	106.200	24.830	252.900	55.760	14.460	4.357	431.800	96.260	25.040	8.410	
41652.283	0	3042.486	0	1745.000	398.200	95.900	23.630	1995.000	431.800	106.300	24.810	252.100	55.640	14.460	4.376	430.300	96.870	25.240	8.432	
41652.380	0	3042.570	0	1749.000	399.700	95.880	23.720	1998.000	431.000	106.500	24.720	252.300	55.650	14.320	4.410	431.700	96.790	25.300	8.447	
41652.485	0	3042.653	0	1743.000	396.500	96.150	23.830	2007.000	430.900	105.500	24.710	251.300	55.620	14.410	4.366	433.800	96.740	25.320	8.481	
41652.497	0	3042.737	0	1740.000	395.100	95.500	23.310	2002.000	429.200	105.800	24.640	252.100	55.510	14.360	4.346	429.100	95.430	24.730	8.285	
41652.626	0	3042.863	0	1731.000	392.600	94.860	22.960	1987.000	428.600	105.600	24.460	250.000	55.380	14.270	4.332	426.800	95.270	24.550	8.213	
41652.727	0	3042.947	0	1732.000	393.100	94.190	23.070	1983.000	428.000	104.900	24.520	250.900	55.190	14.190	4.331	425.100	94.630	24.650	8.206	
41652.827	0	3043.031	0	1720.000	393.200	93.750	22.910	1985.000	426.500	105.300	24.420	251.200	55.140	14.290	4.322	423.900	94.090	24.500	8.241	
41652.928	0	3043.116	0	1731.000	389.600	93.980	22.960	1987.000	427.800	104.600	24.470	252.500	55.070	14.230	4.305	424.900	94.460	24.450	8.158	
41653.042	0	3043.200	0	1716.000	392.100	94.530	23.090	1992.000	428.400	105.100	24.400	251.000	55.020	14.270	4.272	423.900	94.470	24.670	8.234	
41653.055	0	3043.263	0	1702.000	390.400	93.970	23.080	1973.000	424.800	104.400	24.430	251.500	55.010	14.280	4.321	426.000	94.340	24.530	8.260	
41653.164	0	3043.347	0	1704.000	392.200	93.530	23.200	1979.000	426.100	104.900	24.500	249.100	54.890	14.260	4.307	425.000	95.060	24.740	8.262	
41653.263	0	3043.452	0	1725.000	390.600	94.350	23.230	1990.000	426.300	104.800	24.510	250.900	55.110	14.280	4.331	426.700	95.290	24.810	8.343	
41653.276	0	3043.515	0	1719.000	392.100	94.250	23.360	1988.000	425.000	104.600	24.510	254.100	55.310	14.340	4.338	428.700	95.210	24.910	8.372	
41653.378	0	3043.599	0	1725.000	396.500	94.990	23.450	1981.000	425.000	105.200	24.570	252.800	55.430	14.330	4.342	430.300	96.180	25.180	8.379	
41653.494	0	3043.683	0	1705.000	392.600	93.580	23.000	1974.000	424.800	104.900	24.190	253.900	55.280	14.350	4.289	428.000	94.960	24.530	8.225	
41653.590	0	3043.767	0	1699.000	388.800	93.280	22.850	1954.000	423.000	104.700	24.180	251.500	55.010	14.240	4.300	424.500	94.000	24.240	8.153	
41653.603	0	3043.851	0	1695.000	389.300	92.780	22.640	1945.000	422.800	103.200	24.190	250.700	54.800	14.130	4.256	422.100	93.520	24.230	8.109	
41653.708	0	3043.914	0	1679.000	385.500	92.590	22.570	1941.000	420.500	103.400	24.120	247.800	54.740	14.140	4.268	421.200	93.020	24.170	8.045	
41653.809	0	3044.062	0	1685.000	383.100	92.080	22.630	1960.000	419.900	103.500	24.160	249.300	54.550	14.180	4.240	419.000	92.820	24.150	8.072	
41653.910	0	3044.123	0	1666.000	385.700	92.910	22.420	1965.000	418.600	103.600	24.170	251.200	54.650	14.210	4.278	420.300	93.150	24.160	7.981	
41654.010	0	3044.208	0	1690.000	383.600	92.280	22.730	1950.000	420.700	103.700	24.140	253.600	54.610	14.230	4.232	422.700	93.360	24.200	8.132	
41654.111	0	3044.292	0	1685.000	381.500	92.590	22.630	1940.000	419.600	103.900	24.100	251.400	54.460	14.180	4.261	421.100	93.420	24.330	8.067	
41654.124	0	3044.376	0	1692.000	382.900	92.870	22.810	1956.000	421.900	103.700	24.190	252.000	54.710	14.200	4.261	423.400	93.690	24.430	8.136	
41654.223	0	3044.460	0	1686.000	385.000	93.370	23.060	1969.000	422.000	104.000	24.290	253.300	54.800	14.310	4.293	424.100	94.130	24.570	8.202	
41654.335	0	3044.544	0	1693.000	385.900	93.430	22.880	1953.000	420.400	103.200	24.220	251.600	55.110	14.300	4.320	428.300	94.600	24.790	8.288	
41654.432	0	3044.628	0	1707.000	387.400	93.490	22.930	1958.000	420.300	103.800	24.240	253.300	54.950	14.320	4.309	428.100	94.420	24.530	8.198	
41654.539	0	3044.712	0	1681.000	383.900	92.170	22.730	1955.000	421.600	103.500	24.210	251.800	54.950	14.220	4.287	423.400	93.540	24.180	8.158	
41654.552	0	3044.775	0	1689.000	383.700	92.170	22.530	1965.000	420.900	103.100	24.210	248.600	54.830	14.190	4.301	421.500	93.030	24.200	8.093	
41654.659	0	3044.880	0	1680.000	384.300	91.940	22.620	1964.000	422.400	103.200	24.190	251.000	54.930	14.250	4.297	421.300	93.490	24.180	8.052	
41654.759	0	3044.943	0	1681.000	382.200	92.230	22.640	1969.000	423.700	103.600	24.170	254.100	54.820	14.150	4.283	420.400	93.330	24.050	8.059	
41654.772	0	3045.027	0	1688.000	383.000	91.880	22.660	1966.000	421.500	104.700	24.280	253.600	54.990	14.170	4.305	420.400	93.230	24.180	8.049	
41654.888	0	3045.110	0	1693.000	381.500	91.770	22.760	1971.000	422.400	104.000	24.280	254.200	55.120	14.210	4.296	421.900	93.510	24.350	8.072	
41654.951	0	3045.237	0	1690.000	384.100	92.240	22.820	1965.000	422.400	104.300	24.370	252.700	55.120	14.250	4.299	421.900	94.110	24.260	8.180	
41655.066	0	3045.321	0	1691.000	387.300	92.930	22.860	1973.000	423.800	105.000	24.440	253.300	55.180	14.310	4.338	424.500	93.890	24.500	8.217	
41655.167	0	3045.405	0	1703.000	384.900	92.840	22.850	1989.000	425.300	105.000	24.470	253.500	55.450	14.310	4.354	424.700	94.740	24.660	8.224	
41655.268	0	3045.489	0	1700.000	387.500	93.430	23.010	1983.000	425.400	104.300	24.470	251.800	55.590	14.360	4.340	426.700	94.900	24.630	8.200	
41655.315	0	3045.573	0	1698.000	386.500	92.350	22.770	1985.000	426.800	104.300	24.310	255.000	55.250	14.280	4.318	424.100	93.370	24.220	8.086	
41655.419	0	3045.657	0	1699.000	386.900	92.370	22.640	1973.000	425.000	104.300	24.320	252.100	55.050	14.280	4.305	422.300	93.400	24.040	7.992	
41655.535	0	3045.741	0	1689.000	382.900	92.620	22.460	1982.000	423.900	104.800	24.360	253.000	54.990	14.220	4.288	421.600	93.100	24.120	8.062	
41655.634	0	3045.804	0	1682.000	382.500	92.190	22.490	1977.000	425.000	104.700	24.450	253.100	54.940	14.170	4.303	420.300	92.820	24.000	8.021	
41655.647	0	3045.887	0	1690.000	383.600	92.550	22.550	1981.000	426.500	104.400	24.460	253.600	55.120	14.320	4.290	420.200	92.830	23.990	8.033	
41655.749	0	3045.971	0	1698.000	382.800	92.510	22.660	1985.000	425.100	105.200	24.520	252.900	55.120	14.250	4.314	420.700	93.040	24.110	8.027	
41655.865	0	3046.055	0	1712.000	382.300	92.700	22.780	1977.000	427.100	105.500	24.480	254.600	55.350	14.290	4.317	421.600	92.850	24.170	8.126	
41655.961	0	3046.139	0	1712.000	385.600	93.010	22.880	1993.000	427.700	105.600	24.550	253.500	55.370	14.280	4.342	423.400	93.720	24.240	8.094	
41655.973	0	3046.223	0	1702.000	384.500	93.050	22.890	1996.000	428.600	105.400	24.740	253.900	55.480	14.280	4.288	424.400	94.160	24.510	8.148	
41656.070	0	3046.307	0	1712.000	384.200	93.400	23.100	1998.000	426.100	106.400	24.730	252.900	55.730	14.390	4.334	425.700	94.250	24.730	8.191	
41656.170	0	3046.392	0	1713.000	389.500	93.740	23.140	2001.000	431.000	105.300	24.650	256.600	55.510	14.460	4.338	426.800	94.460	24.530	8.134	
41656.279	0	3046.518	0	1704.000	385.100	92.650	22.610	1988.000	427.900	106.100	24.620	255.700	55.480	14.370	4.303	422.900	93.070	24.170	8.020	
41656.395	0	3046.602	0	1703.000	383.800	92.380	22.730	1975.000	424.900	105.300	24.420	252.900	55.260	14.350	4.292	422.400	92.180	24.010	7.993	
41656.463	0	3046.665	0	1679.000	383.100	92.080	22.580	1981.000	428.500	104.700	24.590	253.900	55.270	14.260	4.291	420.000	92.470	23.770	7.926	
41656.475	0	3046.749	0	1693.000	382.900	90.970	22.590	1979.000	425.600	105.600	24.540	254.200	55.040	14.250	4.284	418.500	92.030	23.760	7.880	
41656.542	0	3046.833	0	1686.000	381.300	91.860	22.590	1982.000	425.600	105.400	24.670	252.800	55.290	14.260	4.301	417.700	92.210	23.800	7.922	
41656.667	0	3046.917	0	1685.000	381.500	92.040	22.560	1985.000	427.000	105.800	24.790	252.300	55.160	14.280	4.307	418.600	92.640	23.870	7.986	
41656.778	0	3047.001	0	1686.000	384.200	91.830	22.690	1994.000	428.100	105.600	24.710	252.000	55.540	14.300	4.300	419.700	92.390	23.960	7.933	
41656.894	0	3047.085	0	1688.000	384.000	91.870	22.670	1979.000	428.500	105.600	24.740	255.400	55.400	14.290	4.347	419.400	92.490	24.040	8.011	
41656.991	0	3047.169	0	1696.000	382.100	92.130	22.990	1990.000	428.800	106.400	24.770	256.400	55.810	14.370	4.311	421.200	92.930	24.130	8.029	
41657.003	0	3047.254	0	1697.000	382.500	92.670	22.940	1994.000	426.900	106.100	24.760	256.700	55.820	14.370	4.310	423.700	93.630	24.280	8.078	
41657.100	0	3047.336	0	1697.000	387.600	93.270	22.850	1986.000	431.900	105.600	24.970	256.500	55.860	14.460	4.355	424.200	93.930	24.380	8.159	
41657.196	0	3047.421	0	1706.000	391.100	93.310	23.010	2004.000	429.900	107.000	24.940	258.700	56.160	14.560	4.363	424.300	94.080	24.610	8.207	
41657.286	0	3047.484	0	1715.000	388.800	93.390	22.860	2003.000	430.300	105.900	24.900	257.700	56.230	14.530	4.382	425.000	94.030	24.330	8.092	
41657.299	0	3047.568	0	1689.000	387.000	92.520	22.740	2001.000	429.100	105.900	24.850	253.700	55.910	14.520	4.348	420.500	92.650	24.040	7.997	
41657.436	0	3047.694	0	1682.000	382.800	92.310	22.530	1985.000	428.600	106.000	24.840	256.000	55.920	14.430	4.335	419.900	91.620	23.780	7.946	
41657.540	0	3047.778	0	1683.000	382.100	92.580	22.510	1996.000	425.800	105.500	24.790	256.400	55.780	14.440	4.348	419.200	91.780	23.690	7.912	
41657.641	0	3047.862	0	1700.000	380.600	91.910	22.450	1995.000	428.000	105.700	24.750	256.000	55.850	14.410	4.353	418.500	91.670	23.730	7.959	
41657.741	0	3047.946	0	1687.000	384.400	92.010	22.580	1987.000	428.400	105.100	24.770	256.200	55.740	14.460	4.341	417.900	91.690	23.600	7.915	
41657.806	0	3048.030	0	1689.000	381.400	91.770	22.680	1983.000	429.800	105.800	24.880	256.200	55.830	14.400	4.354	417.100	92.220	23.870	7.987	
41657.818	0	3048.093	0	1689.000	384.900	92.110	22.540	1993.000	429.500	106.700	24.920	253.800	55.840	14.490	4.381	419.200	92.670	23.800	7.978	
41657.883	0	3048.177	0	1685.000	386.200	92.880	22.680	1982.000	430.000	106.100	25.050	254.300	56.010	14.440	4.392	420.100	92.880	24.100	8.037	
41658.031	0	3048.283	0	1698.000	385.400	92.590	22.850	1980.000	432.100	106.900	24.940	254.300	56.030	14.530	4.372	420.600	93.100	24.200	8.070	
41658.139	0	3048.346	0	1699.000	384.000	92.650	22.910	2002.000	431.600	106.800	25.050	255.900	56.340	14.570	4.398	423.400	94.120	24.330	8.160	
41658.251	0	3048.430	0	1696.000	386.700	93.570	22.950	2006.000	431.000	107.100	25.210	257.700	56.530	14.600	4.416	423.200	94.100	24.450	8.181	
41658.359	0	3048.514	0	1713.000	390.100	93.430	23.030	2011.000	432.100	107.200	25.260	258.000	56.500	14.720	4.446	427.800	94.410	24.590	8.253	
41658.372	0	3048.598	0	1713.000	388.600	93.520	23.060	2002.000	430.200	107.000	25.000	258.400	56.750	14.710	4.451	426.900	94.100	24.540	8.160	
41658.477	0	3048.682	0	1692.000	386.000	92.240	22.660	1978.000	431.300	107.300	24.960	258.800	56.540	14.640	4.422	423.200	93.240	24.090	8.033	
41658.591	0	3048.765	0	1700.000	385.400	91.900	22.590	1997.000	431.500	106.600	24.990	260.300	56.640	14.620	4.401	421.300	92.980	24.090	8.007	
41658.703	0	3048.891	0	1698.000	381.400	92.210	22.560	1990.000	429.400	106.100	24.940	258.700	56.430	14.650	4.425	419.300	92.230	23.980	7.992	
41658.716	0	3048.954	0	1693.000	380.600	92.340	22.550	1990.000	428.100	106.300	25.030	257.900	56.200	14.620	4.401	419.300	92.150	24.040	7.980	
41658.816	0	3049.038	0	1696.000	380.800	92.630	22.540	1999.000	429.600	107.700	25.040	257.500	56.530	14.630	4.404	420.600	92.870	24.020	8.050	
41658.920	0	3049.143	0	1696.000	383.800	92.420	22.740	1986.000	431.500	107.400	25.220	257.500	56.590	14.670	4.427	422.200	92.840	24.080	8.025	
41659.023	0	3049.206	0	1690.000	383.400	92.480	22.640	2000.000	430.700	107.400	25.120	256.400	56.570	14.660	4.444	422.500	93.080	24.100	8.081	
41659.035	0	3049.290	0	1689.000	383.500	92.430	22.630	1997.000	430.600	107.400	25.160	260.400	57.000	14.780	4.433	424.900	93.620	24.310	8.142	
41659.135	0	3049.375	0	1701.000	385.700	92.560	22.780	2003.000	431.800	107.100	25.330	259.900	56.790	14.730	4.470	424.400	94.020	24.430	8.145	
41659.251	0	3049.459	0	1698.000	385.000	93.100	22.850	2007.000	433.400	107.300	25.270	261.000	57.060	14.760	4.474	426.800	94.720	24.660	8.250	
41659.350	0	3049.543	0	1705.000	385.900	93.500	23.040	1996.000	433.900	107.800	25.350	259.500	57.410	14.850	4.483	427.900	94.850	24.800	8.306	
41659.451	0	3049.627	0	1701.000	389.200	93.570	23.070	2009.000	436.000	108.100	25.400	261.600	57.340	14.910	4.516	431.100	95.340	24.950	8.362	
41659.464	0	3049.711	0	1710.000	387.800	93.710	23.110	2011.000	433.200	107.600	25.430	262.900	57.690	14.960	4.491	431.200	95.030	24.940	8.226	
41659.477	0	3049.774	0	1709.000	390.000	92.830	22.800	2003.000	431.900	107.600	25.130	259.300	57.460	14.830	4.487	426.900	94.030	24.510	8.154	
41659.594	0	3049.858	0	1686.000	385.300	92.890	22.740	1990.000	433.300	107.500	25.180	260.900	57.330	14.860	4.466	426.200	93.720	24.550	8.103	
41659.695	0	3049.942	0	1695.000	384.900	92.450	22.720	2005.000	432.800	106.700	25.260	261.100	57.390	14.880	4.489	425.100	94.240	24.450	8.126	
41659.835	0	3050.068	0	1682.000	385.000	92.100	22.720	1988.000	431.000	106.400	25.240	260.200	57.240	14.910	4.482	425.200	93.680	24.250	8.141	
