A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,feedback1,feedback2,condition
-0.00573,0.001165,-4.307E-4,-3.113E-4,-5.981E-4,-2.548E-4,-2.781E-4,-3.349E-4,0.04804,0.02145,0.007976,0.00277,0.008171,0.00235,0.008884,0.003023,one,one,junk
-0.005809,0.001002,-8.688E-4,-3.588E-4,-6.855E-4,-3.218E-4,-6.812E-4,-3.551E-4,0.04763,0.02133,0.007884,0.002678,0.007783,0.002275,0.008627,0.002907,one,one,junk
-0.005839,0.001487,-6.647E-4,-3.463E-4,-5.601E-4,-1.707E-4,-4.928E-4,-3.551E-4,0.04814,0.02134,0.007655,0.002703,0.008177,0.002335,0.008669,0.002948,one,one,junk
-0.003922,0.001615,-2.126E-4,-1.316E-4,-3.173E-4,-1.396E-4,1.018E-5,-1.323E-4,0.04825,0.02132,0.008205,0.002767,0.007952,0.002278,0.008939,0.00299,one,one,junk
-9.491E-4,0.002229,-4.484E-5,-1.066E-4,2.852E-4,5.687E-5,1.21E-4,-7.987E-5,0.04927,0.02138,0.008229,0.002769,0.008599,0.002415,0.009196,0.003014,one,one,junk
-2.543E-4,0.00255,5.703E-4,4.629E-5,3.81E-4,1.542E-4,7.386E-4,6.267E-5,0.05018,0.02142,0.008917,0.002952,0.00882,0.002403,0.009625,0.003184,one,one,junk
0.002029,0.002643,5.881E-4,1.268E-4,7.367E-4,1.855E-4,7.92E-4,1.597E-4,0.05024,0.02139,0.00925,0.002916,0.008853,0.002406,0.009819,0.003164,one,one,junk
0.001133,0.002835,5.586E-4,3.082E-5,7.021E-4,2.301E-4,7.181E-4,4.444E-5,0.0513,0.02152,0.009022,0.002997,0.009375,0.002543,0.009886,0.003262,one,one,junk
-7.044E-4,0.002208,4.017E-4,4.116E-5,2.26E-4,5.452E-5,5.943E-4,5.134E-5,0.04939,0.0214,0.008665,0.002903,0.008322,0.002352,0.009307,0.003116,one,one,junk
4.873E-4,0.002391,1.788E-4,-3.767E-5,5.096E-4,1.196E-4,3.551E-4,-6.406E-6,0.04889,0.02132,0.008018,0.002724,0.008439,0.002389,0.009002,0.002982,one,one,junk
-8.395E-4,0.002428,4.176E-4,-1.799E-6,2.919E-4,1.085E-4,6.054E-4,-8.743E-6,0.0493,0.02133,0.008232,0.002836,0.008353,0.00234,0.009061,0.003057,one,one,junk
-5.917E-4,0.002062,1.452E-4,-3.329E-5,2.319E-4,4.116E-6,3.146E-4,-1.084E-5,0.04842,0.02118,0.008172,0.002689,0.007944,0.002256,0.00889,0.002929,one,one,junk
-0.001132,0.002422,8.447E-5,-8.477E-5,2.587E-4,1.025E-4,2.695E-4,-8.386E-5,0.04922,0.02125,0.007991,0.00274,0.008441,0.002348,0.00889,0.002999,one,one,junk
-4.272E-4,0.002261,4.529E-4,5.252E-5,2.487E-4,6.732E-5,6.265E-4,5.771E-5,0.04878,0.0212,0.008433,0.002801,0.008066,0.002262,0.009066,0.003013,one,one,junk
-5.029E-4,0.002227,-4.251E-6,-8.862E-5,3.295E-4,4.981E-5,1.826E-4,-7.342E-5,0.04927,0.02122,0.008164,0.002726,0.008445,0.002377,0.009075,0.002972,one,one,junk
-0.001006,0.002398,3.626E-4,-2.58E-5,1.966E-4,1.006E-4,5.059E-4,-2.138E-5,0.04932,0.02114,0.008476,0.002848,0.008338,0.002278,0.009095,0.003059,one,one,junk
-8.192E-4,0.001945,1.19E-4,-4.115E-5,2.099E-4,-2.109E-5,3.07E-4,-3.362E-5,0.04826,0.02113,0.008356,0.002726,0.008148,0.002277,0.009114,0.002975,one,one,junk
-0.003094,0.0019,-2.936E-4,-2.29E-4,-1.179E-4,-4.014E-5,-1.317E-4,-2.29E-4,0.05005,0.02126,0.008429,0.002831,0.008833,0.002394,0.009301,0.003094,one,one,junk
-6.725E-4,0.002323,4.447E-4,7.037E-5,2.671E-4,8.963E-5,6.554E-4,7.206E-5,0.05024,0.02127,0.009231,0.002968,0.008793,0.002358,0.009824,0.003196,one,one,junk
0.002417,0.002759,5.166E-4,9.862E-5,8.634E-4,2.401E-4,7.269E-4,1.28E-4,0.05119,0.02152,0.00915,0.002953,0.009396,0.00256,0.01005,0.003239,one,one,junk
7.763E-4,0.002693,6.652E-4,7.269E-5,5.502E-4,2.012E-4,8.608E-4,5.452E-5,0.05083,0.02141,0.009168,0.003031,0.009087,0.002442,0.009823,0.003233,one,one,junk
5.253E-4,0.002272,3.83E-4,6.631E-5,4.885E-4,8.652E-5,5.994E-4,8.518E-5,0.05011,0.02139,0.00905,0.00291,0.009033,0.002471,0.009935,0.003186,one,one,junk
0.001356,0.002868,4.896E-4,5.226E-5,7.28E-4,2.429E-4,6.842E-4,6.237E-5,0.05108,0.02141,0.009033,0.002983,0.009311,0.002493,0.009833,0.00322,one,one,junk
0.001344,0.002625,8.376E-4,1.605E-4,6.35E-4,2.113E-4,0.001024,1.856E-4,0.04998,0.02136,0.009156,0.002969,0.009018,0.002442,0.00997,0.003219,one,one,junk
0.002178,0.002765,5.176E-4,9.731E-5,8.465E-4,2.252E-4,7.249E-4,1.312E-4,0.05063,0.02152,0.008878,0.002933,0.009143,0.002532,0.009802,0.003178,one,one,junk
0.003982,0.003365,0.001239,2.658E-4,0.001104,4.246E-4,0.001406,2.724E-4,0.05016,0.02139,0.00902,0.002978,0.008977,0.002388,0.009687,0.003186,one,one,junk
0.003787,0.002926,0.001024,2.694E-4,0.001146,3.013E-4,0.001266,3.045E-4,0.05016,0.02156,0.008947,0.002934,0.009119,0.002557,0.009984,0.003218,one,one,junk
0.002671,0.002997,6.952E-4,1.027E-4,9.218E-4,3.073E-4,8.758E-4,1.144E-4,0.05056,0.02152,0.008724,0.002946,0.00907,0.002484,0.009569,0.003157,one,one,junk
-0.001238,0.001923,3.806E-4,-3.43E-5,2.165E-4,-2.726E-5,5.767E-4,-6.381E-5,0.04902,0.02139,0.008474,0.00288,0.008602,0.00243,0.00943,0.003129,one,one,junk
0.004898,0.004191,0.001025,4.943E-4,0.001434,6.742E-4,0.001398,5.831E-4,0.05073,0.02152,0.008886,0.002845,0.009267,0.002498,0.009931,0.003128,one,one,junk
0.02275,0.0068,0.004645,0.001348,0.00447,0.001593,0.00482,0.001436,0.05499,0.02194,0.01139,0.003456,0.01096,0.002691,0.01179,0.003678,one,one,junk
0.02337,0.006595,0.004569,0.001423,0.004634,0.001544,0.00485,0.001528,0.05484,0.02203,0.01139,0.00344,0.01104,0.002833,0.01205,0.003698,one,one,junk
0.02379,0.007015,0.00455,0.001357,0.00468,0.00166,0.00475,0.001457,0.05495,0.02188,0.01124,0.003432,0.01095,0.002699,0.01163,0.003643,one,one,junk
0.02191,0.006507,0.004566,0.001383,0.004392,0.001518,0.004815,0.001479,0.05466,0.02192,0.01136,0.003447,0.01109,0.002801,0.01205,0.003716,one,one,junk
0.02457,0.007037,0.004587,0.001424,0.004858,0.001652,0.004829,0.001537,0.05566,0.02207,0.01144,0.003487,0.01123,0.002827,0.01202,0.003707,one,one,junk
0.02329,0.006912,0.004792,0.001385,0.004617,0.001641,0.004941,0.001484,0.05447,0.02189,0.0113,0.003424,0.01098,0.002696,0.01176,0.003662,one,one,junk
0.02357,0.006745,0.004609,0.001447,0.00469,0.001579,0.00489,0.00156,0.05511,0.0221,0.01138,0.003444,0.01109,0.002855,0.01206,0.003723,one,one,junk
0.02355,0.006964,0.004529,0.001333,0.004631,0.001628,0.004697,0.001427,0.05475,0.02198,0.01111,0.003441,0.01081,0.002691,0.01154,0.003614,one,one,junk
0.02155,0.006429,0.004502,0.001359,0.004318,0.001488,0.004735,0.001451,0.05399,0.02194,0.01118,0.003397,0.01084,0.002747,0.01182,0.003671,one,one,junk
0.02333,0.00673,0.004332,0.001334,0.004609,0.001561,0.004564,0.00144,0.05427,0.02201,0.01112,0.003384,0.01078,0.002751,0.01164,0.003605,one,one,junk
0.02099,0.006519,0.004378,0.001278,0.004242,0.001511,0.004572,0.001361,0.05341,0.02187,0.01088,0.003373,0.01074,0.002691,0.01152,0.003615,one,one,junk
0.02183,0.006374,0.004275,0.001331,0.004351,0.001459,0.004536,0.001441,0.05335,0.02203,0.01093,0.003343,0.01053,0.002716,0.01151,0.003583,one,one,junk
0.0219,0.006576,0.004252,0.001224,0.004331,0.001538,0.004411,0.001324,0.05268,0.0218,0.01052,0.003273,0.0103,0.002584,0.01099,0.003476,one,one,junk
0.02018,0.006128,0.004258,0.001282,0.004105,0.001402,0.004506,0.001376,0.05274,0.02198,0.01071,0.003338,0.01049,0.002736,0.01147,0.003603,one,one,junk
0.02195,0.006486,0.004094,0.001252,0.004344,0.001494,0.004307,0.001358,0.05291,0.02207,0.01063,0.003294,0.01035,0.002652,0.01109,0.003507,one,one,junk
0.0203,0.006392,0.004295,0.001257,0.004149,0.001472,0.004521,0.001333,0.05257,0.022,0.01053,0.003317,0.01051,0.002679,0.01129,0.003552,one,one,junk
0.02174,0.006401,0.004227,0.001328,0.004341,0.001461,0.004486,0.001431,0.05299,0.02213,0.01069,0.003303,0.01032,0.002713,0.01129,0.003546,one,one,junk
0.02177,0.006703,0.004284,0.001251,0.004342,0.001562,0.004464,0.001344,0.05259,0.02201,0.01039,0.003252,0.01029,0.002628,0.01095,0.003483,one,one,junk
0.02111,0.006391,0.004399,0.001341,0.004217,0.001455,0.00463,0.001443,0.05237,0.02211,0.01064,0.003289,0.01018,0.002638,0.01119,0.003539,one,one,junk
0.02242,0.006741,0.004213,0.001272,0.004423,0.001541,0.004395,0.001386,0.05207,0.022,0.01031,0.003171,0.009949,0.002542,0.01072,0.00341,one,one,junk
0.02091,0.006575,0.004423,0.001291,0.004203,0.001499,0.004607,0.00138,0.05194,0.02197,0.01041,0.003255,0.01006,0.002583,0.01094,0.003504,one,one,junk
0.02209,0.006498,0.004245,0.001315,0.004293,0.001474,0.004447,0.001425,0.05151,0.02196,0.01044,0.003173,0.009723,0.002491,0.01076,0.003415,one,one,junk
0.02069,0.0066,0.004136,0.001204,0.004208,0.001492,0.004311,0.001292,0.05205,0.0219,0.01016,0.003215,0.01019,0.002616,0.01081,0.003459,one,one,junk
0.02103,0.006461,0.004368,0.001333,0.004148,0.001457,0.004577,0.001438,0.05164,0.02198,0.0105,0.003253,0.009795,0.002529,0.01091,0.003474,one,one,junk
0.02151,0.00651,0.004048,0.001214,0.004339,0.001478,0.004239,0.001317,0.05238,0.02204,0.01023,0.003209,0.01037,0.00266,0.01103,0.003445,one,one,junk
0.02031,0.00657,0.004306,0.001287,0.004117,0.001468,0.004541,0.001368,0.05314,0.02212,0.0108,0.003355,0.01046,0.002659,0.01136,0.003594,one,one,junk
0.02103,0.006365,0.004021,0.001256,0.004196,0.001406,0.004257,0.001354,0.05329,0.02205,0.01112,0.003326,0.01068,0.002689,0.01165,0.003587,one,one,junk
0.02032,0.006698,0.004126,0.00122,0.004165,0.001498,0.00433,0.001302,0.05443,0.02215,0.01099,0.003398,0.011,0.002767,0.01164,0.003656,one,one,junk
0.02112,0.006415,0.004319,0.001317,0.004152,0.001418,0.004522,0.001412,0.05355,0.0221,0.01105,0.003355,0.01029,0.002616,0.0114,0.003586,one,one,junk
0.02025,0.006363,0.003827,0.001127,0.004126,0.001397,0.004041,0.001217,0.05396,0.02223,0.0105,0.003305,0.01069,0.002747,0.01127,0.003552,one,one,junk
0.01572,0.005687,0.003481,0.001015,0.003251,0.001156,0.003688,0.001083,0.05261,0.02197,0.0102,0.003221,0.009827,0.002542,0.01075,0.003436,one,one,junk
0.01749,0.005694,0.003336,0.00102,0.003523,0.001186,0.003532,0.001119,0.05192,0.02192,0.01003,0.003097,0.009732,0.002528,0.01062,0.003339,one,one,junk
0.0165,0.005882,0.003458,9.786E-4,0.003417,0.001236,0.003626,0.001056,0.05228,0.02192,0.009999,0.003178,0.009937,0.002559,0.01059,0.003411,one,one,junk
0.01693,0.005583,0.003493,0.001056,0.003361,0.001137,0.003695,0.001132,0.05145,0.0218,0.01022,0.003092,0.009427,0.002421,0.01053,0.003339,one,one,junk
0.01687,0.005844,0.003239,9.544E-4,0.003513,0.001219,0.003448,0.001033,0.05215,0.02192,0.009891,0.003118,0.01004,0.002574,0.01065,0.003362,one,one,junk
0.01656,0.005847,0.003649,0.00107,0.003366,0.001209,0.003834,0.00115,0.05174,0.02179,0.0102,0.003147,0.009559,0.002439,0.01055,0.003391,one,one,junk
0.01761,0.005714,0.00333,0.001005,0.003537,0.001191,0.003528,0.001097,0.05115,0.02177,0.00991,0.003,0.00953,0.002447,0.0104,0.003284,one,one,junk
0.01672,0.005979,0.003535,0.001008,0.003449,0.001257,0.003724,0.001079,0.05196,0.02184,0.009994,0.003133,0.009801,0.002491,0.01052,0.003389,one,one,junk
0.01784,0.0058,0.003609,0.001093,0.003511,0.001187,0.003806,0.001184,0.05105,0.02174,0.01009,0.003038,0.009195,0.002336,0.01035,0.003276,one,one,junk
0.01722,0.005955,0.003328,9.639E-4,0.003532,0.001246,0.003495,0.001052,0.05165,0.02176,0.009755,0.003018,0.009759,0.002463,0.01038,0.00328,one,one,junk
0.01683,0.005838,0.003669,0.00107,0.003368,0.001212,0.003862,0.001148,0.05143,0.0218,0.01007,0.003085,0.009364,0.002364,0.01039,0.003336,one,one,junk
0.01794,0.005866,0.003373,0.001016,0.003588,0.001225,0.003549,0.001124,0.05151,0.02178,0.0099,0.002948,0.009401,0.002375,0.0103,0.003245,one,one,junk
0.02039,0.006656,0.00424,0.001223,0.004037,0.00149,0.004381,0.001328,0.05322,0.02183,0.01067,0.003182,0.01003,0.00244,0.01091,0.003451,one,one,junk
0.02266,0.006629,0.004469,0.001353,0.004368,0.001498,0.004626,0.001478,0.05266,0.02178,0.01088,0.003114,0.009691,0.002383,0.01096,0.003397,one,one,junk
0.02261,0.006891,0.00433,0.001281,0.004498,0.001583,0.004506,0.001386,0.05376,0.02191,0.01066,0.003199,0.01043,0.002546,0.01114,0.003472,one,one,junk
0.02212,0.006667,0.004612,0.001361,0.004269,0.00152,0.004768,0.001474,0.05319,0.02189,0.01098,0.003242,0.009861,0.002438,0.01108,0.003483,one,one,junk
0.02215,0.006513,0.004146,0.001249,0.004381,0.00148,0.004318,0.001361,0.05321,0.02188,0.01061,0.003136,0.01028,0.002541,0.01111,0.003421,one,one,junk
0.02122,0.006622,0.004402,0.001269,0.00419,0.001519,0.00456,0.001367,0.05334,0.02186,0.01069,0.003233,0.01012,0.0025,0.01101,0.003487,one,one,junk
0.02146,0.006327,0.004209,0.001285,0.004211,0.001424,0.004401,0.001396,0.05225,0.0218,0.01056,0.003112,0.009833,0.002472,0.01094,0.003387,one,one,junk
0.02117,0.006492,0.004121,0.001186,0.004214,0.00149,0.004268,0.001289,0.05287,0.02183,0.0103,0.00316,0.01014,0.002516,0.01079,0.003426,one,one,junk
0.0204,0.006211,0.004297,0.001274,0.004012,0.001413,0.004455,0.001384,0.05179,0.02173,0.01045,0.003161,0.009731,0.002435,0.01086,0.003405,one,one,junk
0.02167,0.00642,0.004049,0.001226,0.004334,0.001466,0.00425,0.001338,0.05264,0.02195,0.0103,0.003129,0.01018,0.00258,0.01092,0.003415,one,one,junk
0.02108,0.006504,0.00442,0.001264,0.004149,0.001503,0.004558,0.001365,0.0521,0.02178,0.01041,0.003191,0.009874,0.002445,0.0108,0.003425,one,one,junk
0.02108,0.006228,0.004117,0.001268,0.004243,0.001408,0.004357,0.00138,0.0526,0.02194,0.01043,0.003154,0.01021,0.002628,0.01118,0.003454,one,one,junk
0.02103,0.00656,0.004139,0.001211,0.004213,0.0015,0.00432,0.001307,0.05318,0.02195,0.01041,0.003216,0.01024,0.002573,0.01091,0.00347,one,one,junk
0.02014,0.006139,0.004215,0.001273,0.004063,0.001382,0.004436,0.001374,0.05271,0.02191,0.0104,0.003216,0.01019,0.002608,0.0112,0.003483,one,one,junk
0.02176,0.0066,0.004086,0.001241,0.004373,0.001502,0.004294,0.001355,0.05387,0.02211,0.01048,0.003214,0.01048,0.002669,0.01118,0.003491,one,one,junk
0.02024,0.006404,0.004286,0.00125,0.004083,0.001449,0.004473,0.001339,0.05309,0.02196,0.01052,0.003253,0.01034,0.002607,0.01117,0.003517,one,one,junk
0.02158,0.006457,0.004162,0.001311,0.004334,0.001462,0.004428,0.001419,0.05414,0.02222,0.01074,0.003292,0.0106,0.002734,0.01153,0.003557,one,one,junk
0.02136,0.006579,0.004233,0.001227,0.00427,0.001514,0.004399,0.00132,0.05395,0.02207,0.01062,0.003282,0.01056,0.002646,0.0112,0.003545,one,one,junk
0.02011,0.006199,0.004178,0.00129,0.004085,0.001401,0.004439,0.001391,0.05391,0.02222,0.01073,0.00331,0.0106,0.002754,0.01157,0.00361,one,one,junk
0.02205,0.006659,0.004137,0.001253,0.004397,0.001523,0.004323,0.001363,0.0544,0.02216,0.01066,0.00329,0.01053,0.002699,0.01125,0.00352,one,one,junk
0.01933,0.006181,0.004145,0.001207,0.003955,0.001388,0.004358,0.001287,0.05391,0.02208,0.01076,0.003325,0.01073,0.002719,0.01155,0.003615,one,one,junk
0.01593,0.005292,0.003058,9.295E-4,0.00332,0.001049,0.003309,0.001002,0.05367,0.0222,0.01023,0.003238,0.01028,0.002743,0.01107,0.003491,one,one,junk
0.01482,0.005485,0.003123,8.687E-4,0.003104,0.001128,0.003303,9.37E-4,0.05341,0.02195,0.01031,0.003232,0.01028,0.002604,0.01093,0.003467,one,one,junk
0.01492,0.005275,0.003186,9.754E-4,0.003151,0.001055,0.003448,0.001061,0.05348,0.02207,0.01038,0.003249,0.01029,0.002727,0.01125,0.003533,one,one,junk
0.01736,0.00596,0.003309,9.853E-4,0.003558,0.001248,0.00352,0.001072,0.05348,0.022,0.01019,0.003208,0.01013,0.002608,0.01074,0.00343,one,one,junk
0.01578,0.005598,0.003511,0.001017,0.003277,0.001161,0.003706,0.001088,0.05253,0.02184,0.01018,0.0032,0.009998,0.002582,0.01087,0.003465,one,one,junk
0.01718,0.00571,0.00326,0.00101,0.00351,0.001171,0.003509,0.001093,0.0529,0.02193,0.01014,0.003162,0.009968,0.002623,0.01081,0.003405,one,one,junk
0.01719,0.006061,0.003607,0.001045,0.003497,0.001313,0.003779,0.001135,0.0523,0.02169,0.01011,0.003147,0.009815,0.002471,0.01061,0.003374,one,one,junk
0.02205,0.006495,0.004423,0.001375,0.00441,0.001505,0.004679,0.001493,0.05433,0.02208,0.01107,0.003363,0.01072,0.002747,0.01174,0.003639,one,one,junk
0.02374,0.00707,0.004498,0.001355,0.004672,0.001664,0.004679,0.001479,0.05448,0.02202,0.01088,0.003357,0.01049,0.002632,0.01124,0.00355,one,one,junk
0.02211,0.006609,0.00464,0.001384,0.00439,0.001547,0.004856,0.00148,0.05368,0.02197,0.01093,0.00333,0.01052,0.002658,0.01155,0.003583,one,one,junk
0.02364,0.006867,0.004422,0.001373,0.004682,0.001591,0.004653,0.001493,0.05464,0.02214,0.01094,0.003346,0.01066,0.002726,0.01153,0.003578,one,one,junk
0.02291,0.006982,0.004667,0.001357,0.004464,0.001634,0.004831,0.001461,0.05356,0.02193,0.01087,0.0033,0.01019,0.002541,0.0111,0.00354,one,one,junk
0.02107,0.005757,0.00417,0.001149,0.004154,0.001223,0.004345,0.001195,0.05225,0.02208,0.01019,0.00324,0.009801,0.00266,0.01077,0.003503,one,one,junk
-0.001516,0.002393,-3.418E-5,-9.299E-5,1.38E-4,1.158E-4,1.52E-4,-7.235E-5,0.04683,0.02132,0.007287,0.002585,0.007457,0.002126,0.007981,0.002784,one,one,junk
0.005098,0.003185,0.001489,3.451E-4,0.001268,4.056E-4,0.001654,3.71E-4,0.04698,0.02134,0.007808,0.002655,0.007692,0.00219,0.008596,0.00291,one,one,junk
0.01003,0.004587,0.001946,6.186E-4,0.002208,8.227E-4,0.002169,7.102E-4,0.04824,0.02153,0.008234,0.002692,0.008109,0.00225,0.008839,0.002969,one,one,junk
0.01527,0.005511,0.003309,9.521E-4,0.003105,0.001173,0.003466,0.001033,0.04841,0.02137,0.008732,0.002816,0.008422,0.002242,0.009262,0.003095,one,one,junk
0.01771,0.005465,0.003507,0.00104,0.003552,0.00115,0.003718,0.001119,0.04912,0.02159,0.008963,0.00289,0.008685,0.0024,0.009679,0.003162,one,one,junk
0.01145,0.00464,0.002349,6.027E-4,0.002401,8.655E-4,0.002493,6.453E-4,0.04835,0.02142,0.008545,0.002835,0.008361,0.002252,0.009084,0.00306,one,one,junk
0.009355,0.004227,0.002259,6.82E-4,0.00211,7.559E-4,0.002474,7.548E-4,0.0474,0.02142,0.008464,0.002814,0.008272,0.002324,0.009284,0.003089,one,one,junk
0.01705,0.005572,0.003198,9.438E-4,0.003411,0.001184,0.003373,0.001035,0.04742,0.02145,0.008321,0.002748,0.008084,0.002259,0.008847,0.003002,one,one,junk
0.0136,0.005082,0.003063,8.599E-4,0.002849,0.00105,0.003246,9.196E-4,0.04661,0.02134,0.008177,0.002763,0.008087,0.002261,0.008897,0.003028,one,one,junk
0.01475,0.004972,0.002899,8.845E-4,0.002964,0.001004,0.003122,9.63E-4,0.04631,0.02138,0.008227,0.002701,0.007778,0.002223,0.008768,0.002975,one,one,junk
0.01093,0.004553,0.002338,6.131E-4,0.002413,8.635E-4,0.002507,6.618E-4,0.04527,0.02127,0.007448,0.002615,0.007735,0.002234,0.008312,0.002888,one,one,junk
0.01034,0.004333,0.002405,7.119E-4,0.002267,7.777E-4,0.002629,7.744E-4,0.0453,0.0214,0.007909,0.00268,0.007584,0.002212,0.008634,0.002945,one,one,junk
0.01116,0.004501,0.002158,6.27E-4,0.00247,8.478E-4,0.002362,7.07E-4,0.04587,0.02143,0.007629,0.002632,0.007985,0.002311,0.008617,0.002906,one,one,junk
0.01208,0.004855,0.002828,7.905E-4,0.002631,9.611E-4,0.003018,8.574E-4,0.047,0.02166,0.008155,0.002814,0.008229,0.002361,0.009003,0.003094,one,one,junk
0.01316,0.004835,0.002631,8.173E-4,0.002823,9.348E-4,0.002882,8.925E-4,0.04724,0.02179,0.008193,0.002765,0.008321,0.002407,0.009154,0.003041,one,one,junk
0.01281,0.005161,0.002723,7.698E-4,0.00283,0.001021,0.002922,8.38E-4,0.04907,0.02201,0.00828,0.002908,0.008815,0.002507,0.009286,0.003179,one,one,junk
0.01346,0.005001,0.002943,9.072E-4,0.002809,9.768E-4,0.003184,9.694E-4,0.04871,0.02197,0.008652,0.002887,0.008419,0.002413,0.009432,0.003147,one,one,junk
0.01386,0.005151,0.002645,7.862E-4,0.003006,0.001019,0.002896,8.575E-4,0.05019,0.02208,0.008359,0.00287,0.009031,0.002586,0.009505,0.003177,one,one,junk
0.01244,0.005165,0.002882,8.56E-4,0.002703,9.956E-4,0.003126,9.14E-4,0.05053,0.02209,0.008846,0.003007,0.008863,0.002492,0.009655,0.003237,one,one,junk
0.01558,0.005335,0.003041,9.365E-4,0.003268,0.001059,0.003271,0.001028,0.0499,0.02199,0.00851,0.002844,0.00871,0.002498,0.009498,0.003122,one,one,junk
0.01276,0.005227,0.002735,7.726E-4,0.002833,0.001008,0.002961,8.258E-4,0.05061,0.02197,0.008424,0.002903,0.008916,0.002506,0.009395,0.003191,one,one,junk
0.01316,0.004897,0.002878,8.598E-4,0.00272,9.409E-4,0.003089,9.383E-4,0.04946,0.02179,0.008725,0.002864,0.008419,0.002367,0.009429,0.003126,one,one,junk
0.01268,0.00494,0.002444,7.057E-4,0.002783,9.35E-4,0.002679,7.731E-4,0.04983,0.02172,0.008286,0.002785,0.00878,0.002468,0.00929,0.003075,one,one,junk
0.01106,0.004737,0.002613,7.434E-4,0.002391,8.846E-4,0.002829,7.961E-4,0.04942,0.02161,0.008661,0.002889,0.008481,0.002331,0.009312,0.00314,one,one,junk
0.01027,0.004154,0.002071,5.877E-4,0.002275,6.972E-4,0.002292,6.449E-4,0.04913,0.02165,0.008603,0.002781,0.008657,0.002415,0.009483,0.003079,one,one,junk
0.006286,0.003791,0.001542,3.629E-4,0.001572,5.85E-4,0.001707,4.102E-4,0.04954,0.02162,0.00855,0.002825,0.008733,0.002386,0.00932,0.003113,one,one,junk
0.007597,0.003817,0.001861,5.264E-4,0.001729,5.9E-4,0.002086,5.765E-4,0.04905,0.02147,0.008966,0.002824,0.008491,0.002318,0.009556,0.003126,one,one,junk
0.009931,0.004624,0.001958,6.011E-4,0.0023,8.402E-4,0.002186,6.967E-4,0.05033,0.0217,0.008867,0.002865,0.009134,0.002482,0.009719,0.003182,one,one,junk
0.01523,0.005414,0.003386,9.378E-4,0.003079,0.00111,0.003548,0.001021,0.04982,0.02158,0.00915,0.002931,0.008657,0.002321,0.009624,0.003199,one,one,junk
0.01588,0.005324,0.003069,9.388E-4,0.003274,0.001093,0.003266,0.001045,0.04869,0.02159,0.008703,0.002759,0.008595,0.002383,0.009499,0.003081,one,one,junk
0.007315,0.003832,0.001743,3.311E-4,0.001714,5.535E-4,0.001847,3.685E-4,0.04766,0.02132,0.007901,0.002651,0.007972,0.002215,0.008585,0.002949,one,one,junk
0.002486,0.002762,8.904E-4,2.028E-4,7.829E-4,2.352E-4,0.001072,2.457E-4,0.0494,0.02138,0.009452,0.002815,0.008693,0.002254,0.009857,0.003155,one,one,junk
0.008723,0.00444,0.001724,5.082E-4,0.001994,7.637E-4,0.001931,5.87E-4,0.04991,0.02158,0.009091,0.002907,0.008777,0.002398,0.009526,0.003209,one,one,junk
0.01468,0.005501,0.003311,9.666E-4,0.002993,0.001139,0.003483,0.001057,0.04615,0.02104,0.007886,0.002558,0.007267,0.002001,0.008286,0.002857,one,one,junk
0.01428,0.004875,0.002753,7.815E-4,0.002937,9.279E-4,0.002927,8.577E-4,0.04312,0.02103,0.006061,0.002259,0.006123,0.001985,0.006861,0.002545,one,one,junk
0.01139,0.004861,0.002493,6.553E-4,0.002384,9.088E-4,0.002609,7.219E-4,0.04257,0.02068,0.005899,0.002084,0.005912,0.001733,0.006617,0.002378,one,one,junk
0.01268,0.004883,0.002753,8.469E-4,0.002704,9.249E-4,0.002976,9.309E-4,0.04301,0.02116,0.006243,0.002419,0.006465,0.002046,0.007126,0.002601,one,one,junk
0.01597,0.005679,0.003056,8.845E-4,0.003258,0.001162,0.003217,9.759E-4,0.0385,0.02093,0.00379,0.001912,0.004741,0.00172,0.004845,0.002011,one,one,junk
0.01464,0.005377,0.003294,9.575E-4,0.003067,0.001102,0.003486,0.001033,0.03895,0.02072,0.004501,0.002013,0.005101,0.001817,0.005642,0.002214,one,one,junk
0.01867,0.005869,0.003542,0.001087,0.003743,0.00127,0.003738,0.001184,0.03747,0.02079,0.003589,0.001704,0.004238,0.001696,0.004773,0.001934,one,one,junk
0.01345,0.005063,0.002914,7.95E-4,0.00293,0.001005,0.003073,8.134E-4,0.04399,0.02086,0.007033,0.00244,0.007492,0.002096,0.007972,0.002696,one,one,junk
0.008786,0.00403,0.002036,5.938E-4,0.002014,6.39E-4,0.002257,6.418E-4,0.04697,0.0212,0.008715,0.002879,0.008468,0.002367,0.009379,0.003115,one,one,junk
0.007914,0.004084,0.001617,4.274E-4,0.001893,6.571E-4,0.001793,4.761E-4,0.04692,0.0212,0.00838,0.002788,0.008582,0.002377,0.0091,0.003057,one,one,junk
0.008382,0.004254,0.00218,6.148E-4,0.001971,7.139E-4,0.002401,6.518E-4,0.04561,0.02117,0.008233,0.002796,0.008039,0.002305,0.008861,0.003056,one,one,junk
0.009447,0.004121,0.001869,5.489E-4,0.002133,6.907E-4,0.002074,6.097E-4,0.04455,0.0211,0.007638,0.002591,0.007724,0.002249,0.00843,0.002873,one,one,junk
