A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,feedback1,feedback2,condition
0.008445,-0.001932,0.009713,-0.001989,0.004649,-5.576E-4,0.002362,-1.242E-4,0.006726,5.035E-4,0.002122,-5.472E-4,0.001237,-4.726E-4,0.001924,-4.785E-4,junk,junk,gaze
0.006397,-0.00205,0.00838,-0.002013,0.002945,-5.865E-4,0.001126,-1.129E-4,0.006559,3.946E-4,0.001985,-5.244E-4,0.001172,-4.778E-4,0.001861,-5.024E-4,junk,junk,gaze
0.006773,-0.002036,0.00855,-0.002071,0.003079,-6.288E-4,0.001184,-1.41E-4,0.004748,7.022E-4,0.001942,-5.342E-4,0.001076,-4.619E-4,0.001747,-4.852E-4,junk,junk,gaze
0.007315,-0.002033,0.009364,-0.002051,0.004292,-5.846E-4,0.002029,-1.438E-4,0.004181,7.725E-4,0.002063,-5.422E-4,0.00118,-4.544E-4,0.001923,-4.982E-4,junk,junk,gaze
0.005854,-0.002144,0.008392,-0.002086,0.002988,-6.005E-4,0.001138,-1.449E-4,0.004149,7.014E-4,0.001823,-5.364E-4,0.001041,-4.429E-4,0.001675,-4.816E-4,junk,junk,gaze
0.006686,-0.002183,0.008796,-0.002067,0.003592,-6.249E-4,0.001588,-1.995E-4,0.004447,6.26E-4,0.001889,-5.188E-4,0.001086,-4.543E-4,0.001751,-4.687E-4,junk,junk,gaze
0.007027,-0.002144,0.009359,-0.002024,0.004507,-5.986E-4,0.002128,-1.518E-4,0.003976,7.236E-4,0.002063,-5.371E-4,0.001223,-4.433E-4,0.001904,-4.667E-4,junk,junk,gaze
0.006122,-0.002287,0.008491,-0.002097,0.003122,-6.451E-4,0.001215,-1.702E-4,0.002939,8.332E-4,0.001863,-5.175E-4,0.001035,-4.187E-4,0.001748,-4.819E-4,junk,junk,gaze
0.007436,-0.002251,0.009475,-0.002076,0.004393,-6.393E-4,0.00212,-1.793E-4,0.003272,8.045E-4,0.001778,-4.869E-4,0.001033,-4.263E-4,0.001674,-4.702E-4,junk,junk,gaze
0.008103,-0.002225,0.01002,-0.001983,0.005504,-5.759E-4,0.003001,-1.603E-4,0.003982,7.059E-4,0.001987,-5.204E-4,0.001142,-4.126E-4,0.001892,-4.7E-4,junk,junk,gaze
0.007271,-0.002261,0.009381,-0.002039,0.004292,-5.721E-4,0.002183,-1.678E-4,0.004272,6.171E-4,0.001849,-5.053E-4,0.001054,-4.267E-4,0.001778,-4.63E-4,junk,junk,gaze
0.008686,-0.002228,0.01012,-0.002012,0.005339,-5.627E-4,0.002909,-1.732E-4,0.004736,6.025E-4,0.001876,-5.03E-4,0.001043,-4.073E-4,0.001729,-4.5E-4,junk,junk,gaze
0.009876,-0.002224,0.01088,-0.001928,0.006715,-5.421E-4,0.004068,-1.391E-4,0.005799,4.088E-4,0.001943,-4.945E-4,0.001129,-4.185E-4,0.001842,-4.607E-4,junk,junk,gaze
0.008858,-0.002251,0.01029,-0.001957,0.005883,-5.336E-4,0.003363,-1.193E-4,0.005283,5.798E-4,0.001723,-4.845E-4,9.478E-4,-4.196E-4,0.001548,-4.352E-4,junk,junk,gaze
0.009553,-0.002255,0.01024,-0.001975,0.005639,-5.513E-4,0.00311,-1.934E-4,0.005802,5.687E-4,0.001885,-4.822E-4,0.001074,-4.017E-4,0.001709,-4.396E-4,junk,junk,gaze
0.0111,-0.002198,0.0113,-0.001877,0.00717,-4.846E-4,0.004452,-1.421E-4,0.006103,5.671E-4,0.002037,-5.159E-4,0.001127,-4.048E-4,0.001835,-4.483E-4,junk,junk,gaze
0.01067,-0.00214,0.01123,-0.00184,0.007441,-4.679E-4,0.004766,-1.077E-4,0.006407,5.46E-4,0.001746,-4.815E-4,9.542E-4,-4.239E-4,0.001559,-4.44E-4,junk,junk,gaze
0.009727,-0.002191,0.01025,-0.001962,0.005557,-5.221E-4,0.002965,-1.399E-4,0.006995,4.777E-4,0.001912,-4.905E-4,0.001049,-4.034E-4,0.001712,-4.524E-4,junk,junk,gaze
0.01181,-0.002182,0.01135,-0.001883,0.007009,-4.738E-4,0.004217,-1.329E-4,0.006979,4.781E-4,0.002015,-5.029E-4,0.001131,-4.362E-4,0.001825,-4.621E-4,junk,junk,gaze
0.01194,-0.002004,0.01163,-0.001834,0.007733,-4.255E-4,0.004894,-5.56E-5,0.006402,5.637E-4,0.001803,-5.158E-4,9.571E-4,-4.217E-4,0.001572,-4.567E-4,junk,junk,gaze
0.009708,-0.001981,0.01032,-0.001939,0.005436,-4.415E-4,0.002961,-1.171E-4,0.007065,5.007E-4,0.001975,-5.046E-4,0.001081,-4.514E-4,0.001734,-4.583E-4,junk,junk,gaze
0.01096,-0.001939,0.01097,-0.001905,0.006257,-4.368E-4,0.003624,-1.263E-4,0.007377,3.179E-4,0.001899,-5.264E-4,0.001048,-4.597E-4,0.001659,-4.609E-4,junk,junk,gaze
0.01043,-0.001807,0.01092,-0.001858,0.006753,-4.261E-4,0.00408,-8.736E-5,0.007962,2.227E-4,0.00187,-5.322E-4,0.001002,-4.503E-4,0.001608,-4.674E-4,junk,junk,gaze
0.008023,-0.001904,0.009469,-0.001937,0.004445,-4.564E-4,0.002154,-1.332E-4,0.0068,4.275E-4,0.002072,-5.361E-4,0.001171,-4.639E-4,0.001825,-4.699E-4,junk,junk,gaze
0.008634,-0.001911,0.009931,-0.001936,0.005285,-4.611E-4,0.002814,-1.3E-4,0.006489,3.822E-4,0.001938,-5.416E-4,0.001075,-4.438E-4,0.001763,-4.975E-4,junk,junk,gaze
0.006867,-0.001946,0.00925,-0.001979,0.004614,-4.797E-4,0.0023,-1.159E-4,0.006377,3.637E-4,0.001832,-5.314E-4,9.629E-4,-4.468E-4,0.001558,-4.587E-4,junk,junk,gaze
0.006094,-0.002025,0.008623,-0.002056,0.003677,-5.606E-4,0.001481,-1.721E-4,0.006876,2.235E-4,0.002013,-5.324E-4,0.001141,-4.662E-4,0.001788,-4.557E-4,junk,junk,gaze
0.006321,-0.002037,0.009071,-0.002027,0.004465,-5.191E-4,0.001981,-1.467E-4,0.006806,2.12E-4,0.002033,-5.545E-4,0.001202,-4.672E-4,0.001894,-4.928E-4,junk,junk,gaze
0.005152,-0.002129,0.008091,-0.002058,0.003081,-5.428E-4,0.001048,-1.656E-4,0.006837,1.349E-4,0.001808,-5.226E-4,9.795E-4,-4.45E-4,0.00158,-4.607E-4,junk,junk,gaze
0.005847,-0.002118,0.008648,-0.002055,0.003923,-5.493E-4,0.001529,-1.685E-4,0.005645,4.319E-4,0.001983,-5.371E-4,0.001127,-4.557E-4,0.001748,-4.46E-4,junk,junk,gaze
0.005511,-0.002147,0.008332,-0.002062,0.003442,-5.513E-4,0.001262,-1.589E-4,0.005811,4.168E-4,0.001977,-5.332E-4,0.00117,-4.705E-4,0.001857,-4.788E-4,junk,junk,gaze
0.005798,-0.002129,0.00846,-0.002098,0.003512,-5.935E-4,0.001312,-1.9E-4,0.005693,4.478E-4,0.001765,-4.911E-4,9.938E-4,-4.373E-4,0.0016,-4.566E-4,junk,junk,gaze
0.006266,-0.002056,0.008878,-0.002042,0.004185,-5.279E-4,0.001828,-1.813E-4,0.006414,3.757E-4,0.001964,-4.942E-4,0.001162,-4.275E-4,0.001861,-4.559E-4,junk,junk,gaze
0.006029,-0.002208,0.008374,-0.002073,0.003325,-5.607E-4,0.001142,-1.667E-4,0.006233,4.843E-4,0.002019,-4.961E-4,0.001193,-4.183E-4,0.001921,-4.536E-4,junk,junk,gaze
0.007231,-0.002175,0.009133,-0.00201,0.004401,-5.338E-4,0.00204,-1.928E-4,0.005844,5.81E-4,0.001824,-4.797E-4,9.881E-4,-4.064E-4,0.00163,-4.285E-4,junk,junk,gaze
0.006723,-0.002104,0.00891,-0.002003,0.004051,-5.251E-4,0.001758,-1.713E-4,0.006234,6.166E-4,0.001932,-4.594E-4,0.001129,-3.969E-4,0.001828,-4.347E-4,junk,junk,gaze
0.007318,-0.002136,0.008938,-0.002018,0.003875,-5.658E-4,0.001656,-2.068E-4,0.006591,5.552E-4,0.002063,-4.834E-4,0.001193,-4.066E-4,0.001972,-4.442E-4,junk,junk,gaze
0.008057,-0.002093,0.009684,-0.001954,0.004987,-5.366E-4,0.002407,-1.731E-4,0.005899,6.976E-4,0.001833,-4.569E-4,0.001042,-4.11E-4,0.001706,-4.341E-4,junk,junk,gaze
0.006659,-0.002113,0.00873,-0.001985,0.003526,-5.603E-4,0.001398,-1.919E-4,0.00653,6.411E-4,0.001912,-4.613E-4,0.001126,-4.125E-4,0.001797,-4.333E-4,junk,junk,gaze
0.007738,-0.002117,0.009378,-0.001982,0.00425,-5.537E-4,0.00194,-1.937E-4,0.00727,4.866E-4,0.001899,-4.653E-4,0.001122,-4.202E-4,0.001817,-4.343E-4,junk,junk,gaze
0.008613,-0.00209,0.009927,-0.001886,0.005311,-5.003E-4,0.002873,-1.621E-4,0.007294,4.595E-4,0.001688,-4.717E-4,9.265E-4,-4.062E-4,0.001537,-4.347E-4,junk,junk,gaze
0.006597,-0.002142,0.008664,-0.00195,0.003443,-5.334E-4,0.001471,-1.646E-4,0.007554,4.205E-4,0.001853,-4.798E-4,0.001028,-4.165E-4,0.001721,-4.286E-4,junk,junk,gaze
0.007813,-0.002099,0.009471,-0.001938,0.004486,-5.571E-4,0.002229,-1.923E-4,0.007429,3.02E-4,0.001853,-5.17E-4,0.001051,-4.287E-4,0.001703,-4.5E-4,junk,junk,gaze
0.008762,-0.002102,0.01029,-0.001878,0.005831,-5.134E-4,0.003262,-1.521E-4,0.006843,3.277E-4,0.001602,-5.031E-4,8.804E-4,-4.428E-4,0.001472,-4.635E-4,junk,junk,gaze
0.006968,-0.002136,0.009242,-0.001896,0.004389,-4.92E-4,0.002311,-1.548E-4,0.006694,3.353E-4,0.001778,-5.067E-4,0.001022,-4.656E-4,0.00164,-4.576E-4,junk,junk,gaze
0.007648,-0.00214,0.009314,-0.001937,0.004326,-5.449E-4,0.00205,-1.682E-4,0.006493,2.473E-4,0.001714,-5.571E-4,9.549E-4,-4.583E-4,0.001556,-4.862E-4,junk,junk,gaze
0.008996,-0.002088,0.01028,-0.001839,0.005727,-5.037E-4,0.003254,-1.507E-4,0.005763,3.209E-4,0.001704,-5.594E-4,9.166E-4,-4.658E-4,0.001502,-4.746E-4,junk,junk,gaze
0.008078,-0.002083,0.009949,-0.001821,0.005529,-4.753E-4,0.003137,-1.371E-4,0.004759,5.042E-4,0.001841,-5.657E-4,0.001034,-4.922E-4,0.001627,-4.805E-4,junk,junk,gaze
0.007388,-0.002205,0.008944,-0.001928,0.003807,-5.414E-4,0.001729,-1.706E-4,0.004608,4.738E-4,0.001666,-5.524E-4,9.39E-4,-4.837E-4,0.001449,-4.644E-4,junk,junk,gaze
0.008813,-0.002082,0.01004,-0.001851,0.005326,-5.233E-4,0.002842,-1.772E-4,0.004936,4.461E-4,0.001823,-5.537E-4,0.001059,-4.898E-4,0.001614,-4.684E-4,junk,junk,gaze
0.009053,-0.001992,0.01041,-0.001824,0.006219,-5.107E-4,0.003617,-1.513E-4,0.005303,3.874E-4,0.001991,-5.76E-4,0.001188,-4.827E-4,0.001816,-4.914E-4,junk,junk,gaze
0.007086,-0.002066,0.008889,-0.001902,0.003889,-5.183E-4,0.001791,-1.749E-4,0.005474,4.436E-4,0.001844,-5.622E-4,0.0011,-4.922E-4,0.001644,-4.834E-4,junk,junk,gaze
0.007931,-0.001931,0.009523,-0.001897,0.004618,-5.167E-4,0.002359,-1.933E-4,0.005966,4.096E-4,0.001931,-5.37E-4,0.001171,-4.971E-4,0.001759,-4.831E-4,junk,junk,gaze
0.008479,-0.001854,0.01001,-0.001853,0.005691,-5.357E-4,0.003304,-2.024E-4,0.005579,5.951E-4,0.002214,-5.713E-4,0.001384,-4.849E-4,0.001966,-4.617E-4,junk,junk,gaze
0.006064,-0.001896,0.008695,-0.001947,0.003684,-5.498E-4,0.001703,-1.935E-4,0.005374,6.765E-4,0.002262,-5.809E-4,0.001464,-5.209E-4,0.002047,-4.77E-4,junk,junk,gaze
0.006487,-0.001903,0.008732,-0.001984,0.003639,-5.748E-4,0.001601,-2.339E-4,0.005464,7.81E-4,0.002146,-5.676E-4,0.001312,-4.74E-4,0.001874,-4.847E-4,junk,junk,gaze
0.006893,-0.001926,0.009341,-0.001968,0.004726,-5.8E-4,0.002415,-2.257E-4,0.006186,6.982E-4,0.002357,-5.466E-4,0.001514,-4.762E-4,0.002168,-4.928E-4,junk,junk,gaze
0.004813,-0.001963,0.008193,-0.002001,0.003363,-6.2E-4,0.001331,-2.104E-4,0.006587,6.748E-4,0.002404,-5.41E-4,0.00154,-4.84E-4,0.002174,-4.703E-4,junk,junk,gaze
0.004908,-0.001987,0.008061,-0.002078,0.003058,-6.285E-4,0.00113,-2.637E-4,0.006936,6.946E-4,0.002251,-5.209E-4,0.001388,-4.692E-4,0.001981,-4.709E-4,junk,junk,gaze
0.005113,-0.002028,0.008571,-0.002057,0.003956,-6.421E-4,0.001685,-2.521E-4,0.006849,8.275E-4,0.002537,-5.311E-4,0.00163,-4.809E-4,0.002268,-4.628E-4,junk,junk,gaze
0.003526,-0.002176,0.007383,-0.002112,0.002251,-6.81E-4,5.404E-4,-2.52E-4,0.006105,9.414E-4,0.002645,-5.38E-4,0.001718,-4.756E-4,0.002393,-4.674E-4,junk,junk,gaze
0.004214,-0.002178,0.007912,-0.00212,0.003038,-6.76E-4,0.001077,-2.755E-4,0.005893,9.496E-4,0.002253,-5.142E-4,0.001386,-4.642E-4,0.002047,-4.71E-4,junk,junk,gaze
0.003954,-0.002204,0.007823,-0.002089,0.003027,-6.564E-4,0.001071,-2.793E-4,0.006501,9.031E-4,0.002299,-4.883E-4,0.001417,-4.441E-4,0.002061,-4.548E-4,junk,junk,gaze
0.003646,-0.002278,0.007345,-0.002183,0.002058,-7.274E-4,4.572E-4,-2.883E-4,0.007041,7.071E-4,0.002512,-5.171E-4,0.001594,-4.763E-4,0.00228,-4.626E-4,junk,junk,gaze
0.004732,-0.002269,0.00813,-0.002113,0.003325,-6.98E-4,0.001265,-2.808E-4,0.006661,6.72E-4,0.002367,-5.374E-4,0.001455,-4.828E-4,0.002159,-4.585E-4,junk,junk,gaze
0.004289,-0.00224,0.007913,-0.002123,0.002849,-6.664E-4,0.001103,-2.805E-4,0.005739,7.631E-4,0.002223,-5.088E-4,0.001329,-4.842E-4,0.002007,-4.545E-4,junk,junk,gaze
0.005044,-0.002284,0.008058,-0.002131,0.003012,-6.82E-4,0.001194,-2.945E-4,0.005995,6.196E-4,0.002286,-5.572E-4,0.001356,-4.795E-4,0.002088,-4.582E-4,junk,junk,gaze
0.006238,-0.002221,0.00896,-0.002096,0.004348,-6.953E-4,0.002035,-2.492E-4,0.005621,6.434E-4,0.00199,-4.958E-4,0.001187,-4.66E-4,0.001845,-4.45E-4,junk,junk,gaze
0.005243,-0.002178,0.008273,-0.002095,0.003299,-6.735E-4,0.001397,-2.575E-4,0.006206,5.394E-4,0.002172,-5.113E-4,0.001306,-4.701E-4,0.00199,-4.432E-4,junk,junk,gaze
0.006459,-0.002259,0.008687,-0.002113,0.003762,-6.984E-4,0.001773,-2.98E-4,0.007218,3.091E-4,0.002144,-5.078E-4,0.001291,-4.652E-4,0.002026,-4.368E-4,junk,junk,gaze
0.007597,-0.002209,0.009688,-0.002051,0.005242,-6.819E-4,0.002885,-2.724E-4,0.006377,4.668E-4,0.001985,-4.969E-4,0.001187,-4.661E-4,0.001827,-4.271E-4,junk,junk,gaze
0.006895,-0.00231,0.008992,-0.002031,0.00436,-6.385E-4,0.002282,-2.498E-4,0.006578,4.597E-4,0.002161,-4.975E-4,0.001306,-4.583E-4,0.00199,-4.16E-4,junk,junk,gaze
0.00726,-0.002332,0.008758,-0.002068,0.003864,-6.989E-4,0.001826,-2.83E-4,0.006798,4.119E-4,0.002118,-5.19E-4,0.001274,-4.453E-4,0.001948,-4.286E-4,junk,junk,gaze
0.008771,-0.002237,0.009917,-0.002011,0.005406,-6.46E-4,0.003051,-2.615E-4,0.007196,4.13E-4,0.002106,-4.879E-4,0.001252,-4.453E-4,0.00187,-3.899E-4,junk,junk,gaze
0.008233,-0.002189,0.009947,-0.00194,0.005721,-6.004E-4,0.003318,-2.331E-4,0.007687,3.798E-4,0.002216,-4.966E-4,0.001348,-4.441E-4,0.002019,-4.108E-4,junk,junk,gaze
0.006917,-0.002244,0.008838,-0.00203,0.003754,-6.683E-4,0.001776,-2.461E-4,0.007064,5.956E-4,0.002018,-4.452E-4,0.001224,-4.352E-4,0.00182,-4.095E-4,junk,junk,gaze
0.008544,-0.002145,0.009859,-0.001952,0.005286,-6.234E-4,0.002922,-2.411E-4,0.007484,6.674E-4,0.00223,-4.823E-4,0.001297,-3.89E-4,0.001974,-3.753E-4,junk,junk,gaze
0.008964,-0.002138,0.01044,-0.001891,0.0063,-5.88E-4,0.003879,-2.123E-4,0.00784,6.3E-4,0.002351,-4.837E-4,0.001439,-4.106E-4,0.002121,-3.658E-4,junk,junk,gaze
0.006836,-0.00215,0.009037,-0.001943,0.004298,-5.999E-4,0.002147,-1.995E-4,0.007421,7.49E-4,0.002045,-4.316E-4,0.001225,-4.088E-4,0.001796,-3.565E-4,junk,junk,gaze
0.007816,-0.002104,0.009695,-0.001934,0.005055,-5.908E-4,0.002644,-2.236E-4,0.007282,9.142E-4,0.002148,-4.297E-4,0.001283,-3.875E-4,0.001913,-3.716E-4,junk,junk,gaze
0.008732,-0.002107,0.01039,-0.001837,0.006383,-5.298E-4,0.0038,-1.909E-4,0.006387,0.001032,0.002255,-4.305E-4,0.001356,-3.786E-4,0.002056,-3.629E-4,junk,junk,gaze
0.00719,-0.002131,0.009563,-0.001845,0.005448,-5.453E-4,0.003007,-1.581E-4,0.006017,9.806E-4,0.001997,-4.624E-4,0.001126,-3.993E-4,0.001744,-3.885E-4,junk,junk,gaze
0.007023,-0.002099,0.009287,-0.00188,0.004944,-5.585E-4,0.002463,-2.22E-4,0.006184,0.001033,0.002035,-4.626E-4,0.001121,-3.863E-4,0.001718,-3.695E-4,junk,junk,gaze
0.008402,-0.0021,0.01013,-0.001812,0.006332,-5.322E-4,0.003688,-1.854E-4,0.006343,9.527E-4,0.002188,-4.943E-4,0.001226,-4.188E-4,0.001875,-3.962E-4,junk,junk,gaze
0.007221,-0.00206,0.009682,-0.0018,0.005885,-4.874E-4,0.003375,-1.387E-4,0.005775,9.522E-4,0.00199,-4.672E-4,0.001037,-3.753E-4,0.00166,-3.779E-4,junk,junk,gaze
0.006789,-0.002119,0.008954,-0.001887,0.004579,-5.508E-4,0.002209,-1.975E-4,0.005402,0.001011,0.002042,-4.539E-4,0.001058,-3.875E-4,0.001679,-3.673E-4,junk,junk,gaze
0.008122,-0.002005,0.00997,-0.001842,0.00595,-4.816E-4,0.003379,-1.971E-4,0.003918,0.001217,0.002073,-4.628E-4,0.001129,-4.077E-4,0.001721,-3.691E-4,junk,junk,gaze
0.007812,-0.001977,0.009785,-0.001762,0.006228,-4.793E-4,0.003615,-1.558E-4,0.003704,0.001188,0.001833,-4.57E-4,9.398E-4,-3.944E-4,0.001458,-3.706E-4,junk,junk,gaze
0.0063,-0.001982,0.008777,-0.001881,0.004137,-4.842E-4,0.002007,-2.119E-4,0.004318,0.001067,0.001983,-4.266E-4,0.001022,-3.763E-4,0.001633,-3.421E-4,junk,junk,gaze
0.007639,-0.001949,0.009585,-0.001831,0.00541,-5.033E-4,0.00301,-2.035E-4,0.003583,0.00115,0.00215,-4.789E-4,0.001117,-3.747E-4,0.001733,-3.446E-4,junk,junk,gaze
0.00667,-0.001912,0.009403,-0.001829,0.005178,-4.827E-4,0.00291,-1.706E-4,0.00269,0.001283,0.001817,-4.138E-4,9.374E-4,-3.73E-4,0.001468,-3.414E-4,junk,junk,gaze
0.005472,-0.002007,0.008325,-0.001921,0.00345,-5.52E-4,0.001424,-1.961E-4,0.003441,0.001169,0.00198,-4.423E-4,0.001017,-3.744E-4,0.001628,-3.428E-4,junk,junk,gaze
0.006231,-0.001894,0.008925,-0.001873,0.004582,-5.448E-4,0.002344,-2.23E-4,0.004064,0.00107,0.002112,-4.607E-4,0.001158,-3.731E-4,0.001775,-3.385E-4,junk,junk,gaze
0.00456,-0.001973,0.008127,-0.001891,0.003479,-5.472E-4,0.001527,-1.905E-4,0.00436,0.001002,0.001911,-4.241E-4,0.001035,-3.718E-4,0.001601,-3.452E-4,junk,junk,gaze
0.004402,-0.001992,0.007888,-0.001936,0.003005,-6.099E-4,0.001082,-2.207E-4,0.005145,8.98E-4,0.00203,-4.112E-4,0.001099,-3.576E-4,0.0017,-3.312E-4,junk,junk,gaze
0.004418,-0.001963,0.008208,-0.001917,0.003647,-5.832E-4,0.001549,-2.188E-4,0.005853,7.928E-4,0.002018,-4.241E-4,0.001108,-3.636E-4,0.00167,-3.399E-4,junk,junk,gaze
0.003009,-0.002134,0.007094,-0.001985,0.001807,-6.074E-4,2.71E-4,-2.279E-4,0.005489,9.086E-4,0.001911,-4.023E-4,0.00102,-3.387E-4,0.001531,-3.15E-4,junk,junk,gaze
0.003775,-0.002097,0.007667,-0.001983,0.002861,-6.294E-4,9.074E-4,-2.438E-4,0.00607,8.643E-4,0.00211,-4.196E-4,0.001183,-3.467E-4,0.001768,-3.262E-4,junk,junk,gaze
0.003084,-0.002172,0.007247,-0.001981,0.002158,-5.896E-4,5.173E-4,-2.163E-4,0.006123,8.832E-4,0.002038,-4.133E-4,0.001197,-3.635E-4,0.001753,-3.209E-4,junk,junk,gaze
0.003137,-0.002139,0.007258,-0.002005,0.002083,-6.485E-4,4.55E-4,-2.665E-4,0.006128,9.398E-4,0.001865,-3.99E-4,9.95E-4,-3.303E-4,0.001516,-3.126E-4,junk,junk,gaze
0.003615,-0.002099,0.007758,-0.001953,0.003008,-6.323E-4,9.718E-4,-2.39E-4,0.006622,8.674E-4,0.00207,-4.255E-4,0.001137,-3.459E-4,0.001737,-3.399E-4,junk,junk,gaze
0.002947,-0.002201,0.007038,-0.002004,0.00163,-6.303E-4,2.53E-4,-2.377E-4,0.006222,8.594E-4,0.002045,-4.231E-4,0.001128,-3.557E-4,0.001706,-3.314E-4,junk,junk,gaze
0.003897,-0.002094,0.007858,-0.001979,0.00289,-6.193E-4,9.779E-4,-2.47E-4,0.00586,8.805E-4,0.00183,-4.148E-4,9.473E-4,-3.581E-4,0.001452,-3.346E-4,junk,junk,gaze
0.004086,-0.00211,0.007875,-0.001929,0.003044,-5.823E-4,0.001107,-2.083E-4,0.00633,8.051E-4,0.002045,-4.319E-4,0.001093,-3.639E-4,0.001641,-3.176E-4,junk,junk,gaze
0.004329,-0.002161,0.007725,-0.001969,0.002659,-6.254E-4,9.509E-4,-2.452E-4,0.006651,6.179E-4,0.002029,-4.387E-4,0.001096,-3.954E-4,0.001643,-3.496E-4,junk,junk,gaze
0.005489,-0.002151,0.008641,-0.001926,0.004083,-5.717E-4,0.001876,-2.099E-4,0.006747,6.026E-4,0.00186,-4.465E-4,9.605E-4,-3.799E-4,0.001408,-3.349E-4,junk,junk,gaze
0.004652,-0.002136,0.008157,-0.00192,0.00348,-5.41E-4,0.001572,-1.951E-4,0.005753,8.143E-4,0.002099,-4.722E-4,0.001065,-3.609E-4,0.001615,-3.372E-4,junk,junk,gaze
0.005129,-0.002153,0.008232,-0.001956,0.00339,-5.637E-4,0.001516,-2.494E-4,0.005641,7.239E-4,0.001972,-4.524E-4,0.001032,-4.022E-4,0.001508,-3.331E-4,junk,junk,gaze
0.006299,-0.00213,0.009081,-0.00186,0.004909,-5.398E-4,0.002621,-2.126E-4,0.005642,7.165E-4,0.001943,-4.448E-4,9.588E-4,-3.729E-4,0.001409,-3.285E-4,junk,junk,gaze
0.005092,-0.002113,0.008508,-0.001845,0.004117,-4.902E-4,0.002072,-1.823E-4,0.005611,7.793E-4,0.002165,-4.539E-4,0.001127,-3.824E-4,0.001616,-3.175E-4,junk,junk,gaze
0.005467,-0.002104,0.008402,-0.001852,0.003868,-5.177E-4,0.001783,-2.138E-4,0.005889,6.617E-4,0.002055,-4.624E-4,0.001094,-3.864E-4,0.001568,-3.462E-4,junk,junk,gaze
0.006561,-0.001997,0.009379,-0.001778,0.005329,-5.077E-4,0.002927,-1.657E-4,0.005984,7.287E-4,0.00189,-4.072E-4,9.732E-4,-3.675E-4,0.001424,-3.103E-4,junk,junk,gaze
0.00562,-0.002063,0.008702,-0.001766,0.004497,-4.37E-4,0.002383,-1.495E-4,0.00482,0.00102,0.002171,-4.497E-4,0.001131,-3.805E-4,0.001647,-3.257E-4,junk,junk,gaze
0.005835,-0.002025,0.008524,-0.001786,0.004132,-4.804E-4,0.001978,-1.722E-4,0.004895,9.575E-4,0.002164,-4.323E-4,0.001145,-3.635E-4,0.001712,-3.401E-4,junk,junk,gaze
0.006799,-0.001893,0.009452,-0.00171,0.005569,-4.388E-4,0.003162,-1.571E-4,0.005108,9.08E-4,0.001866,-4.033E-4,9.286E-4,-3.312E-4,0.001415,-2.937E-4,junk,junk,gaze
0.00582,-0.001976,0.008797,-0.001722,0.004673,-3.843E-4,0.002498,-1.196E-4,0.00565,8.966E-4,0.002038,-3.884E-4,0.001066,-3.282E-4,0.00165,-3.032E-4,junk,junk,gaze
0.006071,-0.001945,0.008587,-0.00174,0.004217,-4.32E-4,0.002013,-1.311E-4,0.004916,0.001082,0.002072,-3.922E-4,0.00112,-3.306E-4,0.001704,-3.02E-4,junk,junk,gaze
0.007207,-0.001938,0.009502,-0.001682,0.005534,-3.729E-4,0.003112,-8.455E-5,0.004931,0.001111,0.001757,-3.388E-4,8.678E-4,-3.079E-4,0.001404,-2.826E-4,junk,junk,gaze
0.005632,-0.001882,0.008709,-0.001691,0.004418,-3.317E-4,0.002348,-7.27E-5,0.005687,9.908E-4,0.001905,-3.527E-4,0.001005,-2.959E-4,0.001581,-2.923E-4,junk,junk,gaze
0.005525,-0.001799,0.008473,-0.001715,0.003911,-3.628E-4,0.001864,-9.871E-5,0.006238,9.15E-4,0.001978,-3.448E-4,0.001032,-2.947E-4,0.001708,-2.925E-4,junk,junk,gaze
0.006497,-0.001759,0.009257,-0.001644,0.00524,-3.421E-4,0.002915,-7.529E-5,0.006281,9.319E-4,0.001675,-3.423E-4,8.29E-4,-2.953E-4,0.001362,-2.693E-4,junk,junk,gaze
0.004705,-0.001818,0.0083,-0.001666,0.004006,-3.261E-4,0.001915,-4.704E-5,0.006448,9.488E-4,0.001791,-3.394E-4,8.615E-4,-2.697E-4,0.001444,-2.627E-4,junk,junk,gaze
0.004689,-0.001866,0.008157,-0.0017,0.00366,-3.685E-4,0.001628,-9.389E-5,0.006667,9.131E-4,0.001851,-3.415E-4,9.587E-4,-2.865E-4,0.001577,-2.782E-4,junk,junk,gaze
0.004875,-0.001722,0.008661,-0.001662,0.00471,-3.48E-4,0.002322,-3.146E-5,0.005522,0.00111,0.001577,-3.166E-4,7.653E-4,-2.578E-4,0.001276,-2.735E-4,junk,junk,gaze
0.002526,-0.001789,0.007333,-0.001709,0.002837,-3.523E-4,9.494E-4,-3.868E-5,0.0051,0.001156,0.001721,-3.23E-4,8.769E-4,-2.834E-4,0.001369,-2.43E-4,junk,junk,gaze
0.00335,-0.001845,0.007696,-0.001713,0.003242,-3.619E-4,0.001286,-6.667E-5,0.005247,0.00107,0.001761,-3.533E-4,9.104E-4,-2.878E-4,0.001455,-2.748E-4,junk,junk,gaze
0.003232,-0.001875,0.0079,-0.001662,0.00397,-3.697E-4,0.001727,-4.71E-5,0.004924,0.001056,0.001512,-3.31E-4,7.486E-4,-2.82E-4,0.001166,-2.691E-4,junk,junk,gaze
