A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition,feedback1,feedback2
0.05363,0.006609,0.01121,0.002764,0.01073,0.002769,0.0097,0.002752,0.007242,0.00573,0.00558,-0.002191,0.007374,-3.47E-4,0.006141,0.001107,gaze,two,one
0.05524,0.00676,0.01166,0.002788,0.0116,0.002806,0.01016,0.002739,0.01005,0.005734,0.00688,-0.002022,0.00878,-2.028E-4,0.007261,0.001171,gaze,two,one
0.05429,0.006734,0.01164,0.002842,0.01136,0.002769,0.0101,0.002783,0.009602,0.005482,0.00703,-0.002096,0.008772,-2.717E-4,0.007396,0.001109,gaze,two,one
0.05373,0.006604,0.01124,0.00272,0.01089,0.002777,0.009719,0.002714,0.008026,0.00562,0.005432,-0.002107,0.007352,-2.406E-4,0.006056,0.001161,gaze,two,one
0.05484,0.006613,0.01169,0.002794,0.01163,0.002768,0.01013,0.00275,0.01038,0.005527,0.007158,-0.001988,0.009009,-1.686E-4,0.007561,0.001146,gaze,two,one
0.05304,0.00646,0.01111,0.002768,0.01067,0.002739,0.009622,0.002734,0.007079,0.005469,0.005346,-0.002209,0.007213,-3.469E-4,0.006061,0.001086,gaze,two,one
0.05415,0.006487,0.01131,0.002742,0.01121,0.002786,0.009867,0.002709,0.008716,0.005621,0.006262,-0.002048,0.00819,-1.991E-4,0.006775,0.001153,gaze,two,one
0.05304,0.006485,0.01119,0.002782,0.01097,0.002699,0.009749,0.002716,0.008539,0.005407,0.006382,-0.002118,0.008246,-2.765E-4,0.006909,0.001099,gaze,two,one
0.05309,0.006396,0.011,0.002671,0.01069,0.00272,0.009589,0.002671,0.007568,0.005609,0.005286,-0.002076,0.007211,-2.172E-4,0.006013,0.001178,gaze,two,one
0.05411,0.006585,0.01136,0.002789,0.01146,0.00273,0.01003,0.002718,0.009985,0.005603,0.00693,-0.001974,0.008807,-1.294E-4,0.007435,0.001167,gaze,two,one
0.05328,0.006455,0.01106,0.002737,0.01068,0.002735,0.009731,0.002717,0.007865,0.005637,0.005587,-0.002124,0.007468,-2.675E-4,0.006274,0.001145,gaze,two,one
0.05509,0.006606,0.0116,0.002795,0.01167,0.002799,0.01032,0.002697,0.01147,0.005701,0.007256,-0.001935,0.009135,-1.054E-4,0.007687,0.001202,gaze,two,one
0.05437,0.006653,0.01157,0.002872,0.01143,0.002775,0.0102,0.002779,0.01084,0.005504,0.007132,-0.002021,0.008908,-1.675E-4,0.007587,0.001159,gaze,two,one
0.0546,0.006616,0.01153,0.002745,0.01123,0.002802,0.01013,0.002735,0.009944,0.00578,0.006197,-0.00195,0.008176,-1.32E-4,0.006848,0.00122,gaze,two,one
0.05554,0.006841,0.01188,0.002872,0.01201,0.002818,0.01052,0.002781,0.01271,0.005644,0.007985,-0.001882,0.009834,-4.878E-5,0.008312,0.001215,gaze,two,one
0.05375,0.006653,0.01136,0.002796,0.01095,0.002786,0.009932,0.002781,0.008753,0.005727,0.006146,-0.002053,0.00797,-2.343E-4,0.006695,0.001165,gaze,two,one
0.05481,0.006784,0.01159,0.00281,0.01162,0.002821,0.0102,0.002744,0.01099,0.005759,0.00713,-0.001936,0.009057,-8.061E-5,0.007559,0.001212,gaze,two,one
0.05345,0.006767,0.01143,0.002847,0.01123,0.002767,0.009973,0.002765,0.009758,0.005556,0.006993,-0.00203,0.008783,-1.973E-4,0.007434,0.001124,gaze,two,one
0.05298,0.006617,0.01109,0.002707,0.0108,0.002747,0.009619,0.002693,0.007595,0.005787,0.00565,-0.002035,0.007569,-2.089E-4,0.006217,0.001172,gaze,two,one
0.05362,0.006612,0.01138,0.002785,0.01139,0.002726,0.009905,0.002697,0.009611,0.005523,0.007179,-0.002,0.008903,-1.31E-4,0.007457,0.001158,gaze,two,one
0.05159,0.006416,0.0106,0.002712,0.01011,0.002685,0.009137,0.002698,0.005471,0.005514,0.004765,-0.002216,0.006628,-3.781E-4,0.00551,0.001072,gaze,two,one
0.05249,0.006565,0.0109,0.002686,0.01082,0.002707,0.009444,0.00264,0.00761,0.005531,0.005871,-0.002061,0.007742,-2.186E-4,0.006389,0.001146,gaze,two,one
0.05196,0.006428,0.01082,0.002717,0.01052,0.002656,0.009341,0.002686,0.007116,0.005394,0.00561,-0.002122,0.00744,-2.884E-4,0.006242,0.001104,gaze,two,one
0.05211,0.006415,0.01081,0.002661,0.01044,0.002707,0.009353,0.002632,0.007408,0.005484,0.005393,-0.002072,0.007277,-2.29E-4,0.005963,0.001171,gaze,two,one
0.05322,0.006472,0.01106,0.002723,0.011,0.002688,0.009621,0.002667,0.009184,0.005402,0.006481,-0.002053,0.008296,-2.06E-4,0.006968,0.001153,gaze,two,one
0.0526,0.00638,0.01081,0.002702,0.0104,0.002686,0.009401,0.002695,0.007574,0.005536,0.005127,-0.002095,0.006988,-2.622E-4,0.005867,0.001171,gaze,two,one
0.05402,0.006613,0.01128,0.002745,0.01126,0.002767,0.009866,0.002691,0.01048,0.005583,0.006933,-0.001952,0.008738,-1.009E-4,0.00734,0.001215,gaze,two,one
0.05346,0.00657,0.01123,0.002793,0.01098,0.00273,0.009741,0.002737,0.009196,0.005595,0.006512,-0.002027,0.008206,-1.857E-4,0.007027,0.001182,gaze,two,one
0.05415,0.006615,0.01141,0.002752,0.01118,0.002756,0.009924,0.002733,0.01019,0.00582,0.006573,-0.001914,0.008342,-7.785E-5,0.007021,0.001248,gaze,two,one
0.05466,0.006782,0.0117,0.002827,0.01177,0.002796,0.01027,0.002746,0.01228,0.005833,0.008013,-0.001821,0.009716,-9.69E-6,0.008303,0.001258,gaze,two,one
0.05319,0.006595,0.01131,0.002776,0.01096,0.002755,0.009816,0.002738,0.008938,0.005843,0.006431,-0.001967,0.008181,-1.619E-4,0.006965,0.001197,gaze,two,one
0.05472,0.00662,0.01153,0.00279,0.01159,0.002816,0.01014,0.002712,0.01096,0.005992,0.007357,-0.001842,0.009161,-2.897E-5,0.007704,0.001255,gaze,two,one
0.05382,0.006651,0.01161,0.002843,0.01151,0.002758,0.01015,0.00277,0.01074,0.00575,0.007757,-0.001902,0.009438,-8.635E-5,0.008041,0.001199,gaze,two,one
0.05295,0.006512,0.01115,0.00269,0.01087,0.002749,0.009652,0.002711,0.007946,0.005943,0.005773,-0.001952,0.007709,-1.437E-4,0.006432,0.001208,gaze,two,one
0.05405,0.00656,0.0115,0.002795,0.01159,0.002746,0.01005,0.00272,0.01034,0.005888,0.007287,-0.00188,0.009147,-5.659E-5,0.007726,0.001207,gaze,two,one
0.05266,0.006455,0.01112,0.002759,0.01075,0.002726,0.009671,0.002716,0.007934,0.005732,0.005937,-0.002028,0.007713,-2.179E-4,0.006541,0.001143,gaze,two,one
0.05391,0.006476,0.0112,0.002719,0.01116,0.002785,0.009775,0.002704,0.009044,0.005836,0.0062,-0.001958,0.008163,-1.322E-4,0.006821,0.001194,gaze,two,one
0.05392,0.006531,0.01137,0.002795,0.01122,0.002739,0.00994,0.002752,0.00919,0.005742,0.006722,-0.001998,0.008519,-1.762E-4,0.007202,0.00117,gaze,two,one
0.05387,0.006488,0.01119,0.002722,0.0109,0.00279,0.009746,0.002733,0.008023,0.005934,0.005625,-0.001992,0.007522,-1.419E-4,0.006364,0.001187,gaze,two,one
0.05518,0.006627,0.01159,0.002797,0.01161,0.002799,0.01016,0.002759,0.01004,0.005863,0.00709,-0.001962,0.008883,-1.119E-4,0.007546,0.001186,gaze,two,one
0.05402,0.006542,0.01124,0.002789,0.01081,0.002775,0.009765,0.002776,0.007397,0.005828,0.005654,-0.002094,0.00748,-2.688E-4,0.006288,0.001142,gaze,two,one
0.05529,0.006665,0.0115,0.002775,0.01141,0.002819,0.01002,0.002755,0.009323,0.005825,0.006433,-0.002003,0.008337,-1.582E-4,0.006964,0.00117,gaze,two,one
0.05457,0.00669,0.01154,0.002842,0.01126,0.002787,0.009986,0.002792,0.008939,0.00557,0.006645,-0.002069,0.008447,-2.636E-4,0.007112,0.001113,gaze,two,one
0.05388,0.006489,0.01097,0.002734,0.01063,0.002768,0.00945,0.00274,0.00595,0.005755,0.004817,-0.002146,0.006692,-2.714E-4,0.00553,0.001116,gaze,two,one
0.05462,0.006625,0.0114,0.00278,0.01132,0.002756,0.009812,0.002761,0.008155,0.005529,0.006388,-0.002075,0.00823,-2.298E-4,0.006834,0.001123,gaze,two,one
0.05243,0.006454,0.01079,0.002705,0.01018,0.00272,0.00911,0.002716,0.00475,0.005473,0.004595,-0.002313,0.006365,-4.399E-4,0.005279,0.001038,gaze,two,one
0.05343,0.006524,0.01091,0.002687,0.01075,0.00272,0.009329,0.002676,0.005651,0.005495,0.00506,-0.002179,0.007023,-3.207E-4,0.005728,0.001087,gaze,two,one
0.0528,0.00648,0.01101,0.002729,0.01054,0.002697,0.009295,0.002725,0.005573,0.005263,0.005437,-0.002245,0.00726,-4.281E-4,0.005982,0.001019,gaze,two,one
0.05213,0.00625,0.01032,0.002604,0.009739,0.002687,0.008719,0.002647,0.00252,0.005489,0.003118,-0.002328,0.005084,-4.751E-4,0.004209,0.001058,gaze,two,one
0.05345,0.0064,0.01086,0.002683,0.01062,0.002701,0.009248,0.002687,0.005597,0.005373,0.005074,-0.002225,0.006963,-3.657E-4,0.005685,0.001074,gaze,two,one
0.05235,0.006397,0.01069,0.002687,0.01004,0.002694,0.00901,0.002699,0.004742,0.00526,0.004335,-0.002348,0.006003,-4.718E-4,0.005077,0.001035,gaze,two,one
0.05367,0.00647,0.01088,0.002674,0.01065,0.002722,0.009272,0.002682,0.006618,0.005203,0.005048,-0.002233,0.006961,-3.66E-4,0.005707,0.001065,gaze,two,one
0.05367,0.006517,0.0112,0.002763,0.01076,0.002706,0.009566,0.002701,0.006953,0.005175,0.005918,-0.002249,0.007615,-4.021E-4,0.00633,0.001041,gaze,two,one
0.05317,0.006375,0.01063,0.002656,0.01019,0.002706,0.009023,0.002686,0.004623,0.005371,0.003938,-0.002336,0.005842,-4.558E-4,0.004846,0.001051,gaze,two,one
0.05456,0.006581,0.01137,0.00276,0.01122,0.002725,0.009762,0.002714,0.00835,0.005248,0.00631,-0.002159,0.008064,-3.045E-4,0.006703,0.001083,gaze,two,one
0.05283,0.006642,0.01122,0.002758,0.0107,0.002705,0.009562,0.002693,0.006921,0.005181,0.005864,-0.002274,0.007518,-4.35E-4,0.00635,0.001021,gaze,two,one
0.05369,0.006463,0.01093,0.002668,0.01069,0.002703,0.009287,0.002678,0.006501,0.005284,0.005032,-0.00226,0.006882,-3.91E-4,0.005663,0.001053,gaze,two,one
0.05324,0.006654,0.01159,0.002779,0.01125,0.002685,0.009873,0.002706,0.009173,0.005068,0.007021,-0.002158,0.008626,-3.141E-4,0.007258,0.001056,gaze,two,one
0.05183,0.006413,0.01072,0.002658,0.01023,0.002708,0.009034,0.002648,0.005651,0.005154,0.004923,-0.002375,0.00679,-5.304E-4,0.005609,9.915E-4,gaze,two,one
0.05274,0.006412,0.01099,0.002695,0.01085,0.002669,0.009434,0.002662,0.007501,0.005245,0.005899,-0.002223,0.007696,-3.413E-4,0.006421,0.001059,gaze,two,one
0.05175,0.006518,0.01135,0.002724,0.01093,0.002658,0.009675,0.002648,0.008396,0.00507,0.006869,-0.002207,0.008544,-3.899E-4,0.007236,0.00101,gaze,two,one
0.05189,0.006253,0.0104,0.002628,0.01026,0.00264,0.008957,0.002605,0.005324,0.005226,0.004403,-0.002346,0.00636,-4.614E-4,0.00528,0.001035,gaze,two,one
0.05219,0.006441,0.01125,0.002708,0.01099,0.00263,0.009684,0.002652,0.008997,0.005176,0.0066,-0.002168,0.008299,-3.043E-4,0.007018,0.001076,gaze,two,one
0.05215,0.006425,0.01107,0.00269,0.01086,0.002686,0.009518,0.002635,0.008811,0.005035,0.006327,-0.002244,0.008152,-3.736E-4,0.006833,0.00105,gaze,two,one
0.0532,0.006349,0.01109,0.002692,0.01103,0.002657,0.009632,0.002657,0.009927,0.005189,0.006302,-0.002181,0.008098,-2.82E-4,0.006818,0.00109,gaze,two,one
0.0532,0.006615,0.01187,0.002767,0.0116,0.002716,0.01031,0.002669,0.01237,0.005192,0.00801,-0.002053,0.009692,-1.998E-4,0.00824,0.001124,gaze,two,one
0.0536,0.006315,0.01114,0.002719,0.01108,0.002727,0.009654,0.002659,0.009677,0.005179,0.006505,-0.002218,0.008387,-3.569E-4,0.007066,0.001045,gaze,two,one
0.05385,0.006465,0.01165,0.002778,0.01149,0.002697,0.0102,0.002706,0.01152,0.005488,0.007184,-0.002036,0.008938,-1.905E-4,0.007589,0.001147,gaze,two,one
0.05435,0.006677,0.01207,0.002803,0.01203,0.002766,0.01052,0.002687,0.0135,0.005352,0.00854,-0.001987,0.01038,-1.62E-4,0.008792,0.00112,gaze,two,one
0.05349,0.006401,0.01119,0.002752,0.01109,0.002723,0.009741,0.002706,0.009748,0.005301,0.006364,-0.002168,0.008259,-3.4E-4,0.006931,0.00106,gaze,two,one
0.05405,0.006471,0.0118,0.002783,0.01155,0.002733,0.01035,0.002691,0.01189,0.005501,0.007685,-0.00202,0.009392,-1.843E-4,0.007911,0.001145,gaze,two,one
0.05386,0.006553,0.01168,0.002795,0.01172,0.002745,0.01019,0.002665,0.01179,0.00527,0.008002,-0.002049,0.00986,-2.48E-4,0.008333,0.001062,gaze,two,one
0.05299,0.006165,0.01103,0.002685,0.01066,0.002648,0.00957,0.002682,0.008032,0.005415,0.005558,-0.002192,0.007346,-3.371E-4,0.006187,0.001075,gaze,two,one
0.05397,0.006456,0.01164,0.002735,0.0115,0.002739,0.01014,0.002656,0.01112,0.005484,0.007334,-0.002023,0.009184,-2.003E-4,0.007742,0.001119,gaze,two,one
0.05383,0.006361,0.01139,0.00275,0.01127,0.002682,0.009882,0.002686,0.009832,0.005337,0.007022,-0.00213,0.008866,-3.137E-4,0.007482,0.001066,gaze,two,one
0.05366,0.006384,0.01136,0.002704,0.01099,0.002694,0.009876,0.002674,0.008949,0.005585,0.006285,-0.002112,0.008055,-2.867E-4,0.006745,0.00111,gaze,two,one
0.05458,0.006561,0.01165,0.002753,0.01169,0.00272,0.01015,0.002678,0.01144,0.005453,0.007622,-0.002014,0.009432,-1.907E-4,0.007981,0.001119,gaze,two,one
0.0536,0.006362,0.01122,0.002749,0.01085,0.002684,0.009739,0.00269,0.008719,0.005397,0.006275,-0.002194,0.007991,-3.77E-4,0.006813,0.001043,gaze,two,one
0.0546,0.006567,0.01154,0.002717,0.01138,0.002737,0.01005,0.002666,0.01065,0.005549,0.006837,-0.002069,0.008627,-2.332E-4,0.007197,0.001114,gaze,two,one
0.0549,0.006638,0.01186,0.002813,0.01179,0.002714,0.01034,0.002729,0.0121,0.005381,0.008019,-0.002028,0.009698,-1.938E-4,0.008256,0.001107,gaze,two,one
0.05303,0.006476,0.01112,0.002714,0.01068,0.002708,0.009584,0.002694,0.00777,0.005426,0.00579,-0.00222,0.007606,-3.979E-4,0.006402,0.001039,gaze,two,one
0.05463,0.006505,0.01152,0.002713,0.01146,0.002718,0.009939,0.002674,0.01056,0.005521,0.00713,-0.002082,0.008879,-2.314E-4,0.007422,0.001105,gaze,two,one
0.05305,0.006617,0.01163,0.002799,0.01131,0.002691,0.01007,0.002689,0.01027,0.005348,0.007686,-0.002126,0.009336,-3.076E-4,0.007874,0.00106,gaze,two,one
0.05276,0.006287,0.01084,0.002629,0.0106,0.00267,0.009324,0.002624,0.006936,0.005465,0.005253,-0.002229,0.007228,-3.865E-4,0.005916,0.001052,gaze,two,one
0.05318,0.00644,0.01139,0.002725,0.01134,0.002655,0.009872,0.002642,0.009879,0.005475,0.007122,-0.002104,0.008852,-2.65E-4,0.007481,0.001068,gaze,two,one
0.05196,0.006388,0.01119,0.002681,0.01075,0.002657,0.009516,0.002632,0.007582,0.005387,0.00624,-0.002225,0.008076,-4.067E-4,0.006785,0.001014,gaze,two,one
0.05301,0.006296,0.01096,0.002622,0.01088,0.002654,0.009423,0.002632,0.007715,0.005471,0.005808,-0.00223,0.007695,-3.459E-4,0.006354,0.001061,gaze,two,one
0.05281,0.006424,0.01154,0.002717,0.01122,0.00265,0.009937,0.002651,0.00941,0.00547,0.00714,-0.002125,0.008849,-2.951E-4,0.007512,0.00106,gaze,two,one
0.05301,0.006303,0.01092,0.002637,0.01072,0.002697,0.009432,0.002616,0.007373,0.005508,0.00573,-0.002282,0.007615,-4.267E-4,0.006293,0.001025,gaze,two,one
0.05391,0.006416,0.01148,0.002727,0.01138,0.002665,0.009974,0.002683,0.01041,0.005499,0.007099,-0.002145,0.008854,-2.884E-4,0.007438,0.001074,gaze,two,one
0.05312,0.006523,0.01148,0.002724,0.01112,0.002703,0.009888,0.002665,0.009407,0.005367,0.006856,-0.002206,0.008647,-4.015E-4,0.007281,0.001013,gaze,two,one
0.05411,0.006395,0.01125,0.002672,0.01112,0.002703,0.009707,0.002672,0.008784,0.005524,0.006022,-0.002201,0.007994,-3.54E-4,0.006641,0.001026,gaze,two,one
0.054,0.006578,0.01189,0.002777,0.01155,0.002701,0.01026,0.002707,0.01042,0.005464,0.007541,-0.002137,0.009247,-2.839E-4,0.007904,0.001031,gaze,two,one
0.0534,0.006396,0.01121,0.002667,0.01087,0.002727,0.009562,0.002641,0.007046,0.00543,0.005983,-0.002339,0.007864,-4.969E-4,0.006542,9.379E-4,gaze,two,one
0.05368,0.00641,0.01139,0.002709,0.01123,0.002647,0.009824,0.002668,0.008275,0.005419,0.00652,-0.002276,0.008344,-4.16E-4,0.006903,9.905E-4,gaze,two,one
0.05301,0.006508,0.01156,0.002713,0.01107,0.002697,0.009815,0.002641,0.008222,0.005091,0.00684,-0.00233,0.008622,-4.945E-4,0.007195,9.235E-4,gaze,two,one
0.05305,0.006157,0.01067,0.002592,0.01027,0.002655,0.008999,0.002635,0.004665,0.005215,0.00436,-0.002478,0.006295,-5.656E-4,0.005123,9.373E-4,gaze,two,one
0.05301,0.006356,0.0114,0.002678,0.0109,0.002626,0.009676,0.002646,0.006882,0.005135,0.006163,-0.002348,0.007909,-4.769E-4,0.006599,9.457E-4,gaze,two,one
0.05253,0.006349,0.01086,0.002619,0.01039,0.002669,0.009134,0.002608,0.005344,0.00495,0.005001,-0.002532,0.006915,-6.658E-4,0.005631,8.881E-4,gaze,two,one
0.0533,0.006268,0.011,0.002633,0.01056,0.002623,0.009335,0.002645,0.005604,0.005094,0.005149,-0.002448,0.006971,-5.424E-4,0.005793,9.316E-4,gaze,two,one
0.05299,0.006495,0.01138,0.002659,0.01089,0.00264,0.00964,0.00262,0.006619,0.004961,0.006155,-0.002417,0.007989,-5.747E-4,0.006606,9.128E-4,gaze,two,one
0.05336,0.006148,0.01056,0.002584,0.01012,0.002622,0.008872,0.00263,0.003956,0.005035,0.003997,-0.0026,0.005819,-6.357E-4,0.004904,8.935E-4,gaze,two,one
0.05405,0.006393,0.01151,0.002695,0.01092,0.002642,0.009844,0.002652,0.007227,0.004999,0.006128,-0.002404,0.007921,-5.106E-4,0.006652,9.485E-4,gaze,two,one
0.05391,0.006527,0.01149,0.002681,0.01111,0.002676,0.009684,0.00262,0.007067,0.004854,0.006458,-0.002451,0.008393,-5.935E-4,0.006952,8.897E-4,gaze,two,one
0.0534,0.006189,0.01072,0.002627,0.01021,0.002605,0.009077,0.002648,0.003991,0.005018,0.004173,-0.002584,0.006016,-6.269E-4,0.005143,9.019E-4,gaze,two,one
0.05398,0.006525,0.01164,0.002681,0.01115,0.002663,0.009924,0.002613,0.007529,0.00502,0.006575,-0.002384,0.008321,-4.659E-4,0.007053,9.538E-4,gaze,two,one
0.05342,0.006429,0.01129,0.002691,0.01095,0.002649,0.009549,0.002625,0.006977,0.004705,0.006378,-0.002476,0.008236,-5.711E-4,0.006965,8.746E-4,gaze,two,one
0.05257,0.006182,0.01093,0.002614,0.01029,0.002561,0.009199,0.002613,0.005331,0.004843,0.004693,-0.00251,0.006512,-5.735E-4,0.005536,9.183E-4,gaze,two,one
0.05366,0.006436,0.01155,0.002675,0.01128,0.002646,0.009778,0.002587,0.009093,0.004783,0.006862,-0.002325,0.008789,-4.293E-4,0.007358,9.746E-4,gaze,two,one
0.05288,0.006311,0.01129,0.002676,0.01093,0.002588,0.009583,0.002615,0.007847,0.004724,0.006588,-0.002404,0.008347,-5.288E-4,0.00711,9.192E-4,gaze,two,one
0.05274,0.006187,0.0111,0.002614,0.01068,0.002569,0.009475,0.002563,0.007133,0.004927,0.005602,-0.002407,0.007439,-4.777E-4,0.006318,9.677E-4,gaze,two,one
0.05392,0.006356,0.01156,0.002681,0.01152,0.002612,0.009973,0.002592,0.01052,0.004853,0.007518,-0.00227,0.009304,-3.355E-4,0.007953,0.001013,gaze,two,one
0.05318,0.006359,0.01148,0.002711,0.0111,0.002606,0.009894,0.00262,0.009984,0.004847,0.007218,-0.002313,0.008895,-4.151E-4,0.007739,9.759E-4,gaze,two,one
0.05437,0.006415,0.01164,0.002678,0.01159,0.002656,0.0101,0.002591,0.01129,0.005169,0.00759,-0.00219,0.009418,-2.933E-4,0.008026,0.00104,gaze,two,one
0.0551,0.006482,0.01215,0.002805,0.01213,0.002645,0.0106,0.002655,0.01375,0.005125,0.009062,-0.002088,0.01073,-2.09E-4,0.009322,0.001067,gaze,two,one
0.05426,0.006364,0.01162,0.00271,0.01134,0.00267,0.01007,0.002632,0.01091,0.005113,0.007354,-0.002246,0.009206,-3.854E-4,0.007876,0.001019,gaze,two,one
0.05584,0.006533,0.01191,0.002748,0.01202,0.002707,0.01051,0.002642,0.01414,0.005429,0.008309,-0.002047,0.01003,-1.81E-4,0.00866,0.001102,gaze,two,one
0.05565,0.006791,0.0125,0.002845,0.01239,0.002715,0.01106,0.002681,0.01634,0.005538,0.009753,-0.001937,0.01136,-9.891E-5,0.009913,0.00113,gaze,two,one
0.05522,0.006581,0.01176,0.002746,0.0118,0.002735,0.01029,0.002652,0.01257,0.005529,0.008037,-0.002089,0.009909,-2.586E-4,0.008474,0.001051,gaze,two,one
0.05571,0.006707,0.01208,0.002805,0.01211,0.002709,0.01064,0.002723,0.01438,0.005797,0.008704,-0.001988,0.01035,-1.3E-4,0.008916,0.001133,gaze,two,one
0.05506,0.006926,0.01231,0.002774,0.01219,0.002741,0.0108,0.002685,0.01458,0.005652,0.009324,-0.001978,0.01099,-1.761E-4,0.009401,0.001095,gaze,two,one
0.05476,0.006551,0.01145,0.002704,0.01146,0.002702,0.009969,0.002671,0.01027,0.005783,0.007176,-0.002144,0.008996,-3.019E-4,0.007637,0.001017,gaze,two,one
0.0542,0.006741,0.01203,0.002753,0.01167,0.002683,0.01043,0.00267,0.01194,0.005651,0.008296,-0.002054,0.01,-2.577E-4,0.008521,0.001049,gaze,two,one
0.05353,0.00656,0.01126,0.002667,0.01119,0.002653,0.009742,0.002592,0.008906,0.005401,0.006847,-0.002263,0.008726,-4.326E-4,0.007239,9.587E-4,gaze,two,one
0.05319,0.006473,0.01137,0.002669,0.01108,0.002603,0.009751,0.002634,0.008703,0.005342,0.006669,-0.002253,0.008429,-3.776E-4,0.007098,9.619E-4,gaze,two,one
0.05266,0.006445,0.01128,0.002635,0.01081,0.002629,0.009625,0.002568,0.007706,0.005125,0.006534,-0.002341,0.008322,-4.947E-4,0.006944,9.136E-4,gaze,two,one
0.05304,0.006175,0.01072,0.002564,0.0105,0.002567,0.009123,0.002567,0.005181,0.005286,0.005086,-0.002428,0.006915,-4.975E-4,0.00571,9.052E-4,gaze,two,one
0.05249,0.006294,0.01119,0.002612,0.01061,0.00257,0.009511,0.002569,0.00631,0.005059,0.006023,-0.00241,0.007765,-5.475E-4,0.006495,8.869E-4,gaze,two,one
0.05263,0.006074,0.01039,0.002513,0.01002,0.002573,0.008811,0.002546,0.00358,0.005189,0.004084,-0.00257,0.005947,-6.283E-4,0.004913,8.827E-4,gaze,two,one
0.05326,0.006184,0.01105,0.002606,0.01067,0.002554,0.009481,0.002577,0.005919,0.005113,0.005671,-0.002423,0.007464,-5.289E-4,0.006205,9.097E-4,gaze,two,one
0.05316,0.006235,0.01091,0.002583,0.01034,0.002617,0.009275,0.002565,0.004798,0.005078,0.004918,-0.00255,0.006695,-6.339E-4,0.005626,8.552E-4,gaze,two,one
0.05487,0.006216,0.01124,0.002615,0.01099,0.002616,0.009648,0.002602,0.006817,0.005112,0.00579,-0.002439,0.007598,-5.139E-4,0.006325,9.064E-4,gaze,two,one
0.05475,0.006355,0.0117,0.002706,0.01112,0.002649,0.009986,0.002629,0.007891,0.004862,0.006724,-0.002423,0.008442,-5.66E-4,0.007061,8.836E-4,gaze,two,one
0.05488,0.006148,0.01096,0.002586,0.01058,0.00264,0.00938,0.002604,0.005235,0.005067,0.004588,-0.00256,0.006489,-6.216E-4,0.005397,8.836E-4,gaze,two,one
0.05586,0.006358,0.01183,0.002726,0.01146,0.00265,0.01017,0.002671,0.008621,0.004912,0.006849,-0.002353,0.008643,-4.893E-4,0.007213,9.21E-4,gaze,two,one
0.05469,0.006392,0.01153,0.002689,0.01099,0.002684,0.009826,0.002619,0.006977,0.004801,0.006196,-0.002534,0.007918,-6.193E-4,0.006601,8.597E-4,gaze,two,one
0.05589,0.006179,0.01138,0.002651,0.0111,0.002635,0.009739,0.002617,0.006618,0.004971,0.005679,-0.002478,0.007465,-5.322E-4,0.006222,8.954E-4,gaze,two,one
0.05501,0.006422,0.012,0.002745,0.01151,0.002642,0.01027,0.002626,0.008759,0.004696,0.007283,-0.002372,0.008984,-4.874E-4,0.007519,9.052E-4,gaze,two,one
0.05379,0.006112,0.01085,0.002591,0.01042,0.002625,0.009198,0.002566,0.004572,0.0048,0.004695,-0.002651,0.006556,-7.025E-4,0.00552,8.069E-4,gaze,two,one
0.05445,0.006142,0.01147,0.002672,0.01109,0.002584,0.009858,0.002594,0.007211,0.004794,0.006268,-0.002454,0.007977,-5.163E-4,0.006708,8.955E-4,gaze,two,one
0.054,0.006218,0.01155,0.002655,0.01111,0.002622,0.009841,0.002553,0.00729,0.004667,0.006725,-0.002469,0.00847,-5.858E-4,0.007095,8.593E-4,gaze,two,one
0.05393,0.005903,0.01083,0.00259,0.01061,0.002557,0.009354,0.002544,0.005838,0.004769,0.004822,-0.002532,0.006796,-6.265E-4,0.005723,8.769E-4,gaze,two,one
0.05411,0.006159,0.01167,0.002673,0.0113,0.002574,0.01004,0.002582,0.009516,0.004679,0.007031,-0.002369,0.008698,-4.462E-4,0.007435,9.17E-4,gaze,two,one
0.05446,0.006084,0.01134,0.002625,0.01109,0.002636,0.009745,0.002544,0.008654,0.004693,0.006517,-0.002485,0.008256,-5.317E-4,0.007087,8.841E-4,gaze,two,one
0.05507,0.006107,0.01167,0.002695,0.0114,0.002588,0.01021,0.002597,0.01013,0.00496,0.006997,-0.002335,0.008702,-4.34E-4,0.007463,9.654E-4,gaze,two,one
0.05589,0.006315,0.01232,0.002738,0.01209,0.002676,0.01073,0.002581,0.01295,0.004869,0.008692,-0.002201,0.01036,-3.416E-4,0.008893,0.001006,gaze,two,one
0.05598,0.006099,0.01162,0.002719,0.01154,0.002641,0.01018,0.002618,0.01069,0.004841,0.007202,-0.002386,0.008898,-4.674E-4,0.007685,9.521E-4,gaze,two,one
0.0566,0.006235,0.01231,0.002763,0.01198,0.002675,0.01082,0.002646,0.0134,0.005088,0.008213,-0.002176,0.009814,-3.181E-4,0.008513,0.001036,gaze,two,one
0.05751,0.006407,0.01261,0.002803,0.01259,0.002736,0.01104,0.002649,0.01508,0.005106,0.009429,-0.00208,0.01118,-2.392E-4,0.00963,0.00104,gaze,two,one
0.05623,0.006257,0.01195,0.002775,0.01167,0.002671,0.01051,0.002666,0.01126,0.005219,0.007682,-0.002267,0.009283,-4.015E-4,0.008035,9.976E-4,gaze,two,one
