A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,accuracy,feedback1,feedback2,condition
-0.06058,-0.004136,-0.01525,-0.003371,-0.01184,-0.003327,-0.01296,-0.003616,0.01666,0.007581,0.00386,-0.002315,0.004273,-0.001486,0.003245,-0.00145,-1,junk,junk,rest
-0.06849,-0.005659,-0.01652,-0.003848,-0.01321,-0.003815,-0.01393,-0.004163,0.01648,0.007495,0.003768,-0.002328,0.004701,-0.001545,0.003457,-0.001426,-1,junk,junk,rest
-0.06595,-0.005639,-0.01642,-0.003845,-0.01291,-0.00376,-0.01426,-0.004109,0.01574,0.007403,0.00345,-0.002374,0.004092,-0.001518,0.003129,-0.00151,-1,junk,junk,rest
-0.06628,-0.005572,-0.01607,-0.0037,-0.01289,-0.003712,-0.01373,-0.003996,0.01588,0.007478,0.003469,-0.002259,0.004318,-0.001447,0.00338,-0.001376,-1,junk,junk,rest
-0.06694,-0.005502,-0.01649,-0.00384,-0.01292,-0.003717,-0.01406,-0.00412,0.01517,0.00763,0.003441,-0.002273,0.004681,-0.001413,0.00356,-0.001417,-1,junk,junk,rest
-0.06909,-0.005803,-0.01705,-0.003894,-0.01353,-0.003948,-0.01456,-0.004221,0.01454,0.007546,0.003176,-0.002249,0.004148,-0.001382,0.003365,-0.001356,-1,junk,junk,rest
-0.07215,-0.006129,-0.01735,-0.00408,-0.01387,-0.004074,-0.01462,-0.004425,0.01473,0.007502,0.003302,-0.002234,0.004449,-0.00139,0.003456,-0.001333,-1,junk,junk,rest
-0.06903,-0.006121,-0.01715,-0.004002,-0.01348,-0.003956,-0.01468,-0.004315,0.01496,0.007404,0.003222,-0.002293,0.004349,-0.0014,0.003439,-0.001415,-1,junk,junk,rest
-0.0653,-0.00543,-0.01586,-0.003682,-0.0127,-0.003705,-0.01358,-0.004009,0.01523,0.007253,0.003174,-0.002295,0.004111,-0.001443,0.003345,-0.001404,-1,junk,junk,rest
-0.06503,-0.005489,-0.01608,-0.003732,-0.01245,-0.003604,-0.01347,-0.004039,0.01611,0.007159,0.003199,-0.002346,0.004389,-0.001439,0.003439,-0.001475,-1,junk,junk,rest
-0.0643,-0.005509,-0.01583,-0.00364,-0.01243,-0.003661,-0.01338,-0.003931,0.01596,0.007221,0.003116,-0.002347,0.003916,-0.001422,0.003333,-0.001437,-1,junk,junk,rest
-0.06565,-0.005555,-0.01594,-0.003748,-0.01283,-0.003667,-0.01375,-0.004058,0.01686,0.007198,0.003287,-0.002323,0.00437,-0.001451,0.00347,-0.001417,-1,junk,junk,rest
-0.06491,-0.005557,-0.01615,-0.003707,-0.01249,-0.003667,-0.01361,-0.004024,0.01658,0.007328,0.00325,-0.002369,0.004246,-0.001427,0.0035,-0.001478,-1,junk,junk,rest
-0.06655,-0.005781,-0.01599,-0.003743,-0.01294,-0.003733,-0.01374,-0.004029,0.01646,0.007402,0.003269,-0.002334,0.004181,-0.001458,0.003483,-0.001425,-1,junk,junk,rest
-0.06556,-0.005546,-0.01619,-0.003805,-0.0128,-0.003681,-0.01405,-0.004098,0.01698,0.007415,0.003369,-0.002395,0.004441,-0.001441,0.003551,-0.001479,-1,junk,junk,rest
-0.06571,-0.005774,-0.01608,-0.003723,-0.01273,-0.00375,-0.01367,-0.004005,0.01705,0.007428,0.003226,-0.002363,0.004039,-0.001454,0.00346,-0.001435,-1,junk,junk,rest
-0.06614,-0.00561,-0.0161,-0.003797,-0.01302,-0.003702,-0.01401,-0.004106,0.01734,0.007377,0.003352,-0.002385,0.00437,-0.001484,0.003541,-0.001468,-1,junk,junk,rest
-0.06489,-0.005583,-0.01613,-0.003764,-0.01268,-0.003719,-0.01397,-0.004049,0.01641,0.007468,0.003189,-0.002395,0.004015,-0.001476,0.003363,-0.001509,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
61.36,25.17,11.41,4.331,11.71,4.402,11.71,4.402,58.45,28.6,11.91,4.591,11.8,4.554,12.06,4.476,-1,-1,-1,junk
