A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,feedback1,feedback2,condition
0.03617,-0.001117,0.01236,-5.294E-4,0.01006,2.638E-4,0.008121,5.857E-4,0.001669,-0.0049,0.005339,-0.002417,0.003276,-0.002763,0.002063,-0.001665,junk,junk,gaze
0.03865,-9.41E-4,0.01326,-3.794E-4,0.01108,3.874E-4,0.008873,6.306E-4,0.002058,-0.004922,0.005628,-0.002399,0.003739,-0.002731,0.002362,-0.001645,junk,junk,gaze
0.03871,-8.628E-4,0.01347,-3.288E-4,0.01126,3.703E-4,0.009077,6.794E-4,0.001776,-0.004844,0.005565,-0.002415,0.003646,-0.002753,0.002288,-0.001671,junk,junk,gaze
0.03681,-0.00109,0.01246,-5.185E-4,0.01011,2.981E-4,0.008077,6.214E-4,0.001854,-0.004795,0.005604,-0.002383,0.003517,-0.002738,0.002255,-0.001651,junk,junk,gaze
0.0383,-9.085E-4,0.01312,-4.34E-4,0.01095,3.472E-4,0.008695,6.277E-4,0.00239,-0.004733,0.005979,-0.002367,0.003982,-0.002699,0.002654,-0.001663,junk,junk,gaze
0.03642,-0.001012,0.01263,-4.778E-4,0.01021,2.946E-4,0.008188,6.585E-4,0.002957,-0.004815,0.005929,-0.002371,0.003904,-0.002741,0.002625,-0.001673,junk,junk,gaze
0.0361,-0.00103,0.01227,-5.898E-4,0.01006,2.944E-4,0.007876,5.92E-4,0.003185,-0.004739,0.005918,-0.002354,0.003816,-0.002721,0.002502,-0.001639,junk,junk,gaze
0.03649,-9.915E-4,0.01266,-4.629E-4,0.01035,3.043E-4,0.008195,6.509E-4,0.003764,-0.00467,0.006294,-0.002342,0.004239,-0.002691,0.002909,-0.001629,junk,junk,gaze
0.03404,-0.001019,0.01159,-6.483E-4,0.009194,2.379E-4,0.007309,5.804E-4,0.003989,-0.004669,0.006259,-0.002345,0.004261,-0.002717,0.002922,-0.001663,junk,junk,gaze
0.03527,-0.001027,0.01208,-5.821E-4,0.009798,2.554E-4,0.007625,5.864E-4,0.003732,-0.004521,0.006136,-0.002333,0.003964,-0.0027,0.002642,-0.001618,junk,junk,gaze
0.03401,-9.732E-4,0.01191,-5.825E-4,0.009446,2.261E-4,0.007474,5.938E-4,0.004161,-0.004453,0.006494,-0.002316,0.004427,-0.002696,0.003067,-0.001614,junk,junk,gaze
0.03392,-0.001105,0.01147,-6.874E-4,0.009223,2.196E-4,0.007194,5.323E-4,0.004498,-0.004528,0.006393,-0.00234,0.004406,-0.002692,0.00299,-0.001635,junk,junk,gaze
0.03491,-0.001088,0.01211,-5.66E-4,0.009755,2.243E-4,0.007644,5.994E-4,0.004558,-0.004482,0.006184,-0.002305,0.00403,-0.002694,0.002738,-0.0016,junk,junk,gaze
0.03353,-9.596E-4,0.01142,-6.47E-4,0.009024,2.374E-4,0.007181,5.428E-4,0.004873,-0.00451,0.006427,-0.002298,0.004414,-0.002679,0.003008,-0.001615,junk,junk,gaze
0.03514,-0.001018,0.01195,-5.524E-4,0.009756,2.365E-4,0.007688,5.468E-4,0.00385,-0.004376,0.006143,-0.002318,0.004171,-0.002714,0.002785,-0.001632,junk,junk,gaze
0.03506,-9.532E-4,0.01244,-4.995E-4,0.00994,2.918E-4,0.007989,5.816E-4,0.003625,-0.004369,0.006113,-0.002294,0.004139,-0.002705,0.002815,-0.00163,junk,junk,gaze
0.03473,-0.00109,0.01141,-6.132E-4,0.009274,2.487E-4,0.0073,5.61E-4,0.002941,-0.004416,0.00589,-0.002318,0.004072,-0.002745,0.002642,-0.00167,junk,junk,gaze
0.03673,-0.001001,0.01265,-4.681E-4,0.01026,3.041E-4,0.008154,6.534E-4,0.002395,-0.004413,0.005686,-0.002285,0.003702,-0.002734,0.002408,-0.00165,junk,junk,gaze
0.03688,-8.173E-4,0.013,-3.984E-4,0.01059,3.624E-4,0.00846,6.272E-4,0.002214,-0.004574,0.005769,-0.002301,0.00388,-0.002737,0.00247,-0.001656,junk,junk,gaze
0.03573,-0.001038,0.01177,-5.493E-4,0.009631,2.618E-4,0.007617,5.76E-4,0.002085,-0.004709,0.005573,-0.002327,0.003585,-0.002762,0.002262,-0.001675,junk,junk,gaze
0.03696,-9.001E-4,0.01278,-4.224E-4,0.01032,3.724E-4,0.008314,6.596E-4,0.001806,-0.004721,0.005727,-0.002347,0.003807,-0.0028,0.002487,-0.001702,junk,junk,gaze
0.03685,-8.356E-4,0.01259,-3.884E-4,0.01046,3.63E-4,0.008296,6.054E-4,0.001562,-0.004682,0.005604,-0.002381,0.003682,-0.002815,0.002349,-0.001732,junk,junk,gaze
0.03565,-0.001025,0.01177,-5.458E-4,0.009538,2.753E-4,0.007662,6.097E-4,0.0016,-0.004617,0.005861,-0.002352,0.003847,-0.0028,0.002545,-0.001713,junk,junk,gaze
0.03706,-7.526E-4,0.01264,-4.261E-4,0.01041,3.486E-4,0.00833,6.196E-4,0.00184,-0.004553,0.006053,-0.002347,0.004123,-0.002804,0.002672,-0.001703,junk,junk,gaze
0.03602,-7.976E-4,0.01202,-4.402E-4,0.009897,3.512E-4,0.007814,6.681E-4,0.002115,-0.004526,0.006044,-0.002332,0.003914,-0.002789,0.002618,-0.001686,junk,junk,gaze
0.03549,-8.507E-4,0.01167,-5.358E-4,0.009392,2.903E-4,0.007571,6.212E-4,0.002962,-0.004546,0.006448,-0.002283,0.004329,-0.002782,0.002968,-0.001672,junk,junk,gaze
0.03788,-5.627E-4,0.01288,-3.817E-4,0.01058,4.288E-4,0.008313,7.361E-4,0.003373,-0.004499,0.00669,-0.002268,0.004636,-0.002782,0.003106,-0.001693,junk,junk,gaze
0.03553,-5.18E-4,0.012,-3.859E-4,0.009658,3.925E-4,0.007785,7.216E-4,0.003188,-0.004301,0.006673,-0.002195,0.004181,-0.002763,0.002878,-0.001663,junk,junk,gaze
0.03466,-5.858E-4,0.01132,-5.8E-4,0.009096,3.059E-4,0.007193,6.386E-4,0.003728,-0.004177,0.007143,-0.002078,0.004507,-0.002717,0.003165,-0.001625,junk,junk,gaze
0.03627,-5.333E-4,0.01221,-3.982E-4,0.01004,3.603E-4,0.007909,6.894E-4,0.004156,-0.004158,0.007466,-0.002051,0.004862,-0.002675,0.00344,-0.00164,junk,junk,gaze
0.03459,-5.299E-4,0.01218,-3.923E-4,0.009664,3.805E-4,0.007786,6.851E-4,0.003977,-0.004184,0.00718,-0.00207,0.004469,-0.00271,0.003094,-0.001635,junk,junk,gaze
0.03298,-6.555E-4,0.01076,-6.106E-4,0.008666,2.743E-4,0.006796,6.08E-4,0.004395,-0.004181,0.007318,-0.00205,0.004579,-0.002701,0.003138,-0.001626,junk,junk,gaze
0.03463,-5.969E-4,0.01198,-4.625E-4,0.009583,3.243E-4,0.007677,6.689E-4,0.005279,-0.004282,0.007606,-0.002037,0.0049,-0.002701,0.003453,-0.001608,junk,junk,gaze
0.03492,-5.254E-4,0.01231,-3.74E-4,0.009978,4.119E-4,0.007947,6.553E-4,0.004622,-0.004112,0.007434,-0.002051,0.004817,-0.002719,0.00328,-0.001647,junk,junk,gaze
0.03403,-7.196E-4,0.01146,-4.811E-4,0.00932,3.124E-4,0.007331,6.748E-4,0.004569,-0.004006,0.007384,-0.002029,0.004486,-0.002709,0.00309,-0.001622,junk,junk,gaze
0.03502,-6.125E-4,0.01249,-3.663E-4,0.01007,3.916E-4,0.008071,7.169E-4,0.004955,-0.003914,0.007743,-0.001973,0.004884,-0.00269,0.003422,-0.001619,junk,junk,gaze
0.03521,-6.789E-4,0.0122,-3.542E-4,0.01001,4.236E-4,0.00793,7.151E-4,0.005075,-0.003797,0.007767,-0.001945,0.004997,-0.002714,0.003418,-0.001654,junk,junk,gaze
0.03453,-8.026E-4,0.01152,-5.095E-4,0.009274,3.387E-4,0.007504,7.506E-4,0.004839,-0.003696,0.00754,-0.001921,0.004516,-0.002725,0.00311,-0.001644,junk,junk,gaze
0.03674,-4.397E-4,0.01244,-3.609E-4,0.01028,4.451E-4,0.008266,7.299E-4,0.005604,-0.003866,0.007677,-0.001923,0.004841,-0.002723,0.00327,-0.001647,junk,junk,gaze
0.03811,-4.24E-4,0.01302,-2.217E-4,0.01103,4.889E-4,0.008866,7.744E-4,0.004852,-0.003933,0.007402,-0.001974,0.004631,-0.002757,0.003114,-0.001686,junk,junk,gaze
0.03569,-4.385E-4,0.01234,-3.079E-4,0.01026,4.425E-4,0.008402,7.228E-4,0.004013,-0.003836,0.007101,-0.00199,0.004235,-0.00275,0.002847,-0.001667,junk,junk,gaze
0.03594,-5.925E-4,0.01205,-4.252E-4,0.01014,4.026E-4,0.007986,7.298E-4,0.004141,-0.003836,0.007224,-0.001998,0.004541,-0.002774,0.003002,-0.001688,junk,junk,gaze
0.03716,-4.825E-4,0.01297,-2.541E-4,0.01084,4.974E-4,0.008784,7.876E-4,0.00393,-0.003875,0.006908,-0.002012,0.004127,-0.002793,0.002694,-0.001678,junk,junk,gaze
0.03597,-4.659E-4,0.01258,-3.213E-4,0.01045,5.049E-4,0.008441,7.34E-4,0.004323,-0.003867,0.007009,-0.001999,0.004215,-0.002783,0.002762,-0.00168,junk,junk,gaze
0.03527,-6.505E-4,0.01186,-4.365E-4,0.009803,3.91E-4,0.007827,7.244E-4,0.004678,-0.003859,0.007049,-0.001983,0.004229,-0.002778,0.002797,-0.001688,junk,junk,gaze
0.03578,-4.91E-4,0.0126,-3.52E-4,0.01036,4.579E-4,0.00837,7.338E-4,0.004894,-0.00376,0.00706,-0.001966,0.004157,-0.002758,0.002734,-0.001668,junk,junk,gaze
0.03429,-6.274E-4,0.0117,-4.384E-4,0.009653,4.185E-4,0.007646,7.065E-4,0.004688,-0.00374,0.007228,-0.001962,0.004446,-0.002747,0.00299,-0.001683,junk,junk,gaze
0.03386,-6.873E-4,0.01164,-5.016E-4,0.009435,3.554E-4,0.007625,6.905E-4,0.003991,-0.003927,0.00688,-0.002039,0.004133,-0.002803,0.002743,-0.001706,junk,junk,gaze
0.03424,-5.346E-4,0.01191,-4.416E-4,0.009834,4.17E-4,0.007812,6.823E-4,0.003856,-0.004021,0.00671,-0.002112,0.004047,-0.002802,0.002716,-0.001741,junk,junk,gaze
0.03271,-7.332E-4,0.01081,-5.463E-4,0.008804,3.045E-4,0.007025,6.71E-4,0.004199,-0.004214,0.006821,-0.002179,0.004397,-0.002831,0.002953,-0.001755,junk,junk,gaze
0.03318,-6.573E-4,0.01153,-5.34E-4,0.009245,3.837E-4,0.007497,6.73E-4,0.003727,-0.004294,0.006478,-0.002241,0.004176,-0.002857,0.002811,-0.001802,junk,junk,gaze
0.03341,-7.326E-4,0.01133,-5.052E-4,0.009354,3.68E-4,0.007415,6.789E-4,0.004087,-0.004415,0.006241,-0.002288,0.00398,-0.002876,0.002628,-0.00179,junk,junk,gaze
0.03287,-8.67E-4,0.01107,-5.875E-4,0.008868,3.03E-4,0.007221,6.715E-4,0.003848,-0.004389,0.00636,-0.002315,0.004238,-0.002865,0.002874,-0.00179,junk,junk,gaze
0.03391,-6.999E-4,0.01166,-4.969E-4,0.009568,3.906E-4,0.007615,6.691E-4,0.002997,-0.00438,0.006011,-0.002357,0.004084,-0.002881,0.002621,-0.001816,junk,junk,gaze
0.03323,-8.614E-4,0.01113,-5.048E-4,0.009063,3.399E-4,0.007277,6.962E-4,0.00245,-0.004468,0.005642,-0.002516,0.003749,-0.002942,0.002536,-0.001853,junk,junk,gaze
0.0339,-8.279E-4,0.01148,-5.275E-4,0.009315,3.626E-4,0.007609,6.623E-4,0.003214,-0.004621,0.005759,-0.002586,0.004122,-0.002979,0.002829,-0.001866,junk,junk,gaze
0.03532,-7.644E-4,0.01208,-3.939E-4,0.0101,4.465E-4,0.00807,7.203E-4,0.002799,-0.004632,0.005701,-0.002611,0.00417,-0.00298,0.002865,-0.00192,junk,junk,gaze
0.03381,-8.657E-4,0.01128,-4.832E-4,0.009132,3.886E-4,0.007498,7.33E-4,0.002202,-0.004591,0.005393,-0.002628,0.003704,-0.003013,0.002501,-0.001882,junk,junk,gaze
0.03544,-8.454E-4,0.01153,-4.841E-4,0.009546,4.316E-4,0.007685,7.176E-4,0.002784,-0.004638,0.00564,-0.002617,0.004083,-0.003004,0.002778,-0.001908,junk,junk,gaze
0.03657,-6.689E-4,0.01252,-3.009E-4,0.01035,4.909E-4,0.008389,8.015E-4,0.001907,-0.004648,0.005526,-0.002646,0.004056,-0.00303,0.002767,-0.00195,junk,junk,gaze
0.03474,-6.605E-4,0.01166,-3.875E-4,0.009512,4.775E-4,0.007816,7.482E-4,0.001318,-0.004616,0.005238,-0.002662,0.003637,-0.00304,0.002403,-0.001929,junk,junk,gaze
0.03566,-7.045E-4,0.01155,-4.186E-4,0.009599,4.485E-4,0.007728,7.55E-4,0.001969,-0.004758,0.005455,-0.002673,0.003935,-0.00302,0.00263,-0.001926,junk,junk,gaze
0.03677,-4.762E-4,0.01263,-2.369E-4,0.01038,5.343E-4,0.008543,8.051E-4,0.001576,-0.004772,0.00526,-0.002691,0.003682,-0.003052,0.002433,-0.001928,junk,junk,gaze
0.03557,-4.53E-4,0.01177,-2.816E-4,0.009839,5.311E-4,0.007944,7.648E-4,0.00149,-0.004807,0.005269,-0.002688,0.003741,-0.00305,0.002456,-0.00194,junk,junk,gaze
0.03564,-6.008E-4,0.0115,-3.509E-4,0.009455,4.612E-4,0.007728,7.913E-4,0.001845,-0.004942,0.005377,-0.002694,0.003894,-0.00305,0.002618,-0.00194,junk,junk,gaze
0.0376,-3.691E-4,0.01258,-1.832E-4,0.01049,5.986E-4,0.00848,8.292E-4,0.001013,-0.004866,0.005119,-0.002718,0.0036,-0.003066,0.002374,-0.001943,junk,junk,gaze
0.03689,-2.519E-4,0.01226,-1.227E-4,0.01031,5.979E-4,0.008331,8.358E-4,0.00115,-0.004874,0.005352,-0.002724,0.003842,-0.00303,0.002581,-0.001926,junk,junk,gaze
0.03529,-3.985E-4,0.01127,-3.19E-4,0.009224,4.744E-4,0.007589,7.579E-4,0.001224,-0.004945,0.005261,-0.002739,0.00385,-0.003056,0.002532,-0.001917,junk,junk,gaze
0.03791,-2.7E-4,0.01229,-1.653E-4,0.01039,5.844E-4,0.008334,8.025E-4,0.001551,-0.004962,0.005093,-0.002734,0.003668,-0.003058,0.002397,-0.001941,junk,junk,gaze
0.03773,-1.85E-4,0.01257,-6.021E-5,0.01045,6.251E-4,0.008553,8.575E-4,0.001839,-0.004968,0.005374,-0.002733,0.003988,-0.003034,0.002724,-0.001929,junk,junk,gaze
0.03551,-3.37E-4,0.01118,-2.938E-4,0.009235,5.11E-4,0.00745,7.755E-4,0.001913,-0.004995,0.00529,-0.00275,0.003986,-0.00304,0.002629,-0.001938,junk,junk,gaze
0.03764,-2.053E-4,0.012,-1.525E-4,0.01015,5.7E-4,0.008082,8.305E-4,0.001926,-0.004928,0.005125,-0.00274,0.003715,-0.003036,0.002499,-0.001922,junk,junk,gaze
0.03703,-2.14E-5,0.01227,-1.048E-4,0.01013,5.869E-4,0.008259,8.143E-4,0.002049,-0.004846,0.005425,-0.002724,0.004058,-0.003017,0.002833,-0.00193,junk,junk,gaze
0.03524,-1.613E-4,0.01078,-3.166E-4,0.008906,4.956E-4,0.007127,7.162E-4,0.001899,-0.004775,0.005387,-0.002736,0.004146,-0.003031,0.002802,-0.001941,junk,junk,gaze
0.03628,-3.288E-5,0.01173,-1.839E-4,0.009637,5.313E-4,0.007839,7.61E-4,0.00246,-0.004879,0.005186,-0.002745,0.003709,-0.003016,0.002528,-0.001902,junk,junk,gaze
0.03568,-8.497E-6,0.01143,-1.93E-4,0.009419,5.568E-4,0.00761,7.502E-4,0.00286,-0.004808,0.005474,-0.002719,0.004131,-0.002994,0.002857,-0.001929,junk,junk,gaze
0.03503,-1.508E-4,0.01073,-3.41E-4,0.008781,4.589E-4,0.007076,7.199E-4,0.002836,-0.004781,0.005543,-0.002746,0.004216,-0.003,0.002922,-0.001926,junk,junk,gaze
0.03574,-2.334E-5,0.01158,-2.045E-4,0.009431,5.324E-4,0.007644,7.632E-4,0.002832,-0.004797,0.005182,-0.002742,0.003712,-0.003008,0.002597,-0.001917,junk,junk,gaze
0.03509,-1.337E-4,0.01085,-2.664E-4,0.008963,5.111E-4,0.007128,7.378E-4,0.002899,-0.004673,0.005501,-0.002725,0.004115,-0.002989,0.00282,-0.001899,junk,junk,gaze
0.03536,-1.858E-4,0.01109,-2.598E-4,0.009075,4.862E-4,0.007332,7.612E-4,0.002449,-0.004669,0.005522,-0.002732,0.004153,-0.003,0.002817,-0.0019,junk,junk,gaze
0.03603,-8.256E-5,0.01153,-1.997E-4,0.009509,5.757E-4,0.007553,7.867E-4,0.002333,-0.004688,0.005142,-0.002741,0.003657,-0.003005,0.002475,-0.001924,junk,junk,gaze
0.03473,-2.093E-4,0.01053,-2.879E-4,0.008621,4.981E-4,0.006974,7.509E-4,0.002703,-0.004721,0.00541,-0.002726,0.003981,-0.002995,0.002696,-0.001907,junk,junk,gaze
0.03595,-5.649E-5,0.01143,-2.259E-4,0.009278,5.357E-4,0.007539,7.806E-4,0.002547,-0.004858,0.00535,-0.002747,0.003942,-0.003007,0.002681,-0.001933,junk,junk,gaze
0.03647,-8.093E-5,0.0114,-1.319E-4,0.009482,6.041E-4,0.007533,8.124E-4,0.001728,-0.004745,0.004983,-0.002748,0.003494,-0.003004,0.002254,-0.001905,junk,junk,gaze
0.0353,-2.144E-4,0.0108,-2.92E-4,0.00875,4.751E-4,0.007098,7.662E-4,0.001812,-0.004764,0.005225,-0.002737,0.003764,-0.003007,0.002521,-0.0019,junk,junk,gaze
0.03685,-6.611E-5,0.01159,-1.888E-4,0.009559,5.873E-4,0.007737,7.55E-4,0.001219,-0.004803,0.004955,-0.002751,0.003576,-0.003022,0.002279,-0.001932,junk,junk,gaze
0.0362,-9.012E-5,0.01148,-1.521E-4,0.009432,5.509E-4,0.007565,8.195E-4,9.24E-4,-0.004742,0.004867,-0.002724,0.00339,-0.003011,0.00217,-0.001892,junk,junk,gaze
0.03512,-2.28E-4,0.01067,-3.322E-4,0.008596,4.933E-4,0.007027,7.469E-4,0.001482,-0.004901,0.005018,-0.002723,0.003606,-0.003001,0.002355,-0.001911,junk,junk,gaze
0.03707,-4.046E-5,0.01159,-1.76E-4,0.009674,5.754E-4,0.007681,7.835E-4,0.001475,-0.004943,0.004797,-0.002739,0.003325,-0.003013,0.002091,-0.001911,junk,junk,gaze
0.03595,-1.083E-4,0.01162,-1.566E-4,0.009324,5.896E-4,0.007588,8.264E-4,0.001339,-0.004946,0.005004,-0.002731,0.003515,-0.002994,0.002295,-0.001891,junk,junk,gaze
0.0344,-2.465E-4,0.01035,-3.997E-4,0.00839,4.82E-4,0.006697,7.225E-4,0.001405,-0.00497,0.005031,-0.002742,0.003625,-0.002978,0.002345,-0.001905,junk,junk,gaze
0.03576,-1.672E-4,0.01136,-2.212E-4,0.009226,5.311E-4,0.007407,8.099E-4,0.001159,-0.004961,0.004783,-0.002732,0.003337,-0.002992,0.00217,-0.001885,junk,junk,gaze
0.03409,-1.428E-4,0.01099,-2.664E-4,0.008737,5.27E-4,0.007098,7.33E-4,0.001451,-0.004963,0.005059,-0.002718,0.003669,-0.002955,0.002428,-0.001869,junk,junk,gaze
0.03315,-2.931E-4,0.01002,-4.671E-4,0.00804,4.037E-4,0.006376,6.828E-4,0.001751,-0.005017,0.005068,-0.002745,0.003771,-0.002971,0.002469,-0.001907,junk,junk,gaze
0.03427,-2.104E-4,0.01111,-2.857E-4,0.008767,5.031E-4,0.007126,7.42E-4,0.00178,-0.005048,0.004853,-0.002748,0.003336,-0.002974,0.002183,-0.001871,junk,junk,gaze
0.03314,-2.224E-4,0.01039,-3.419E-4,0.008284,4.88E-4,0.006576,7.178E-4,0.002259,-0.005059,0.005098,-0.002709,0.003745,-0.002941,0.002487,-0.001882,junk,junk,gaze
0.0329,-3.829E-4,0.009937,-4.399E-4,0.007834,3.87E-4,0.006372,6.891E-4,0.002138,-0.005063,0.005133,-0.002719,0.003761,-0.002947,0.002522,-0.001895,junk,junk,gaze
0.03415,-2.068E-4,0.01097,-3.369E-4,0.00867,4.932E-4,0.007033,7.06E-4,0.001806,-0.005003,0.004888,-0.002742,0.003397,-0.002955,0.002216,-0.001858,junk,junk,gaze
0.03362,-2.678E-4,0.01036,-3.456E-4,0.008252,4.818E-4,0.006596,7.254E-4,0.00224,-0.005058,0.005188,-0.002732,0.003755,-0.002944,0.002512,-0.001877,junk,junk,gaze
0.03369,-2.427E-4,0.01066,-3.743E-4,0.00833,4.651E-4,0.006737,7.546E-4,0.002219,-0.005087,0.005087,-0.002749,0.003761,-0.002961,0.002511,-0.001902,junk,junk,gaze
0.03484,-1.531E-4,0.01123,-2.546E-4,0.009129,5.555E-4,0.007223,7.492E-4,0.002389,-0.005156,0.004855,-0.002752,0.003412,-0.002956,0.002157,-0.001863,junk,junk,gaze
0.03325,-2.708E-4,0.01041,-3.035E-4,0.008266,4.745E-4,0.006708,7.645E-4,0.002378,-0.005131,0.005093,-0.002738,0.003661,-0.002945,0.002384,-0.001843,junk,junk,gaze
0.03423,-1.826E-4,0.01083,-3.03E-4,0.00866,5.044E-4,0.006931,7.261E-4,0.001838,-0.005218,0.004838,-0.002774,0.003456,-0.002972,0.002161,-0.001877,junk,junk,gaze
0.0357,-7.721E-5,0.01176,-1.416E-4,0.009493,6.089E-4,0.0075,8.09E-4,0.001631,-0.005223,0.004725,-0.002779,0.003281,-0.002985,0.002066,-0.001882,junk,junk,gaze
0.0337,-1.074E-4,0.01127,-1.805E-4,0.008839,5.568E-4,0.007152,7.64E-4,0.001364,-0.005311,0.004825,-0.002798,0.003431,-0.002984,0.002168,-0.001877,junk,junk,gaze
0.03374,-2.0E-4,0.01101,-2.327E-4,0.008902,5.21E-4,0.006949,7.557E-4,8.878E-4,-0.005337,0.004412,-0.002832,0.002983,-0.003028,0.001716,-0.001874,junk,junk,gaze
0.03485,-2.13E-4,0.01201,-6.491E-5,0.00961,5.928E-4,0.007657,8.387E-4,0.001304,-0.005435,0.004594,-0.002832,0.003096,-0.003004,0.00193,-0.001882,junk,junk,gaze
0.03302,-2.853E-4,0.01126,-1.754E-4,0.00892,5.739E-4,0.00719,7.466E-4,7.821E-4,-0.005425,0.004471,-0.002836,0.003086,-0.003025,0.001891,-0.001901,junk,junk,gaze
0.0335,-5.123E-4,0.01122,-2.298E-4,0.00897,5.23E-4,0.007087,7.815E-4,6.348E-4,-0.005431,0.004418,-0.002825,0.00294,-0.003008,0.001786,-0.001883,junk,junk,gaze
0.03332,-3.579E-4,0.01186,-1.148E-4,0.009474,5.809E-4,0.007628,7.972E-4,8.024E-4,-0.005476,0.004638,-0.002821,0.003173,-0.002979,0.001999,-0.001864,junk,junk,gaze
0.03216,-6.057E-4,0.01062,-2.749E-4,0.008608,4.978E-4,0.006779,7.214E-4,4.065E-4,-0.00541,0.004462,-0.002841,0.003075,-0.003012,0.001862,-0.001895,junk,junk,gaze
0.03287,-5.073E-4,0.01108,-2.204E-4,0.008852,4.565E-4,0.007142,7.398E-4,0.001116,-0.005551,0.004606,-0.002836,0.003207,-0.003007,0.002026,-0.001869,junk,junk,gaze
0.03425,-3.658E-4,0.01191,-1.325E-4,0.009682,5.552E-4,0.007752,7.346E-4,0.001539,-0.005582,0.004806,-0.002834,0.003525,-0.002982,0.002246,-0.001881,junk,junk,gaze
0.03311,-4.127E-4,0.01101,-1.746E-4,0.009009,4.711E-4,0.007145,7.304E-4,0.001259,-0.005544,0.004543,-0.002847,0.003172,-0.002997,0.00199,-0.001871,junk,junk,gaze
0.03326,-4.562E-4,0.0112,-2.721E-4,0.00898,4.628E-4,0.007255,6.97E-4,0.001642,-0.005505,0.004716,-0.002826,0.003337,-0.002993,0.002144,-0.001839,junk,junk,gaze
0.0343,-3.225E-4,0.01161,-1.375E-4,0.009614,5.471E-4,0.007701,7.119E-4,0.002015,-0.005436,0.005014,-0.002811,0.003748,-0.002957,0.002448,-0.001857,junk,junk,gaze
0.03247,-4.865E-4,0.01092,-2.842E-4,0.008671,4.441E-4,0.007038,7.163E-4,0.001744,-0.005314,0.004868,-0.002809,0.003507,-0.002959,0.002279,-0.001827,junk,junk,gaze
0.0335,-4.93E-4,0.01113,-2.826E-4,0.008961,4.994E-4,0.00726,6.734E-4,0.002705,-0.005332,0.005006,-0.002799,0.003584,-0.00295,0.002278,-0.001814,junk,junk,gaze
0.03365,-3.46E-4,0.01165,-1.886E-4,0.009456,4.928E-4,0.007573,7.344E-4,0.003417,-0.005363,0.005314,-0.002775,0.003924,-0.002914,0.002606,-0.001802,junk,junk,gaze
0.03156,-4.647E-4,0.01067,-3.392E-4,0.008354,4.598E-4,0.006785,6.998E-4,0.003125,-0.005239,0.005168,-0.002785,0.00378,-0.002944,0.002491,-0.001807,junk,junk,gaze
0.03274,-4.284E-4,0.01116,-2.302E-4,0.009141,4.84E-4,0.007218,6.936E-4,0.003264,-0.00514,0.0052,-0.002765,0.003713,-0.002908,0.002375,-0.001761,junk,junk,gaze
0.03208,-5.237E-4,0.0113,-2.469E-4,0.008883,4.864E-4,0.007218,7.484E-4,0.003339,-0.005043,0.005518,-0.002751,0.003987,-0.002874,0.002677,-0.001744,junk,junk,gaze
0.0317,-5.803E-4,0.01073,-3.432E-4,0.008587,4.456E-4,0.006816,6.913E-4,0.002957,-0.005052,0.005248,-0.002753,0.003784,-0.002885,0.002462,-0.001771,junk,junk,gaze
0.03242,-5.349E-4,0.01144,-2.361E-4,0.009197,4.805E-4,0.007286,7.607E-4,0.002991,-0.005023,0.005172,-0.002743,0.003538,-0.002863,0.002309,-0.001737,junk,junk,gaze
0.03155,-5.473E-4,0.01108,-2.859E-4,0.008723,5.073E-4,0.007061,7.127E-4,0.003367,-0.005184,0.005374,-0.002737,0.003835,-0.002864,0.002496,-0.001727,junk,junk,gaze
0.03268,-6.017E-4,0.01127,-2.534E-4,0.00923,4.9E-4,0.007278,7.31E-4,0.002457,-0.005218,0.004991,-0.002763,0.003537,-0.002881,0.002173,-0.001756,junk,junk,gaze
0.03291,-5.235E-4,0.01176,-1.543E-4,0.00947,5.243E-4,0.00767,7.711E-4,0.001976,-0.005242,0.004879,-0.002759,0.003291,-0.002889,0.0021,-0.001744,junk,junk,gaze
0.03223,-6.433E-4,0.01098,-2.525E-4,0.008929,4.908E-4,0.00708,7.225E-4,0.001337,-0.005282,0.004916,-0.002765,0.003491,-0.002881,0.002181,-0.001767,junk,junk,gaze
0.03347,-6.011E-4,0.01177,-1.553E-4,0.009528,5.417E-4,0.007713,7.669E-4,6.118E-4,-0.005403,0.00443,-0.002786,0.003002,-0.002926,0.001757,-0.001764,junk,junk,gaze
0.03325,-4.762E-4,0.01203,-1.287E-4,0.009795,5.554E-4,0.007966,7.298E-4,3.347E-4,-0.005472,0.004459,-0.002786,0.003095,-0.002933,0.001802,-0.001755,junk,junk,gaze
0.03241,-7.358E-4,0.01102,-2.66E-4,0.008949,4.789E-4,0.007097,7.278E-4,6.121E-4,-0.005648,0.0043,-0.002803,0.003033,-0.002931,0.001732,-0.00177,junk,junk,gaze
0.0332,-5.73E-4,0.01185,-1.547E-4,0.009576,5.282E-4,0.007818,7.408E-4,5.462E-4,-0.005745,0.004046,-0.002807,0.00271,-0.002938,0.001544,-0.001751,junk,junk,gaze
0.03342,-6.86E-4,0.01176,-1.706E-4,0.009629,5.509E-4,0.007763,7.033E-4,2.585E-4,-0.005642,0.0042,-0.002813,0.002987,-0.002919,0.001713,-0.001749,junk,junk,gaze
