A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition,feedback1,feedback2
5.187E-4,0.004335,-7.436E-4,-5.394E-5,-7.638E-4,-6.903E-5,-6.87E-4,-4.548E-4,-0.004044,-0.003679,-0.001249,-4.331E-4,-0.001076,-4.987E-4,-8.876E-4,-4.375E-4,gaze,three,two
2.405E-4,0.004363,-0.001127,-7.986E-5,-0.001016,-3.011E-5,-9.683E-4,-4.827E-4,-0.004119,-0.003055,-8.664E-4,-6.85E-4,-9.526E-4,-4.894E-4,-0.00146,-3.627E-4,gaze,three,two
-6.258E-5,0.004112,-0.001833,-1.244E-4,-0.001446,-9.309E-5,-0.001138,-4.744E-4,-0.004803,-0.002657,-0.001346,-4.032E-4,-0.001454,-4.535E-4,-0.001101,-5.119E-4,gaze,three,two
0.001058,0.004437,-5.325E-4,-5.035E-5,-5.183E-4,-4.843E-5,-5.197E-4,-4.374E-4,-0.003019,-0.003906,-0.001047,-5.662E-4,-0.001116,-5.345E-4,-8.265E-4,-5.729E-4,gaze,three,two
8.372E-4,0.004374,-9.252E-4,-3.3E-5,-7.756E-4,-1.286E-6,-8.024E-4,-4.367E-4,-0.003782,-0.003353,-0.00136,-5.87E-4,-0.001187,-3.757E-4,-0.001199,-5.477E-4,gaze,three,two
-2.526E-5,0.004233,-0.001464,-1.068E-4,-0.001317,-5.37E-5,-9.138E-4,-4.694E-4,-0.003968,-0.00431,-0.001049,-5.095E-4,-9.678E-4,-7.642E-4,-0.001092,-5.346E-4,gaze,three,two
0.001837,0.004374,-2.943E-4,-2.264E-5,-2.181E-4,3.581E-6,-3.471E-4,-4.237E-4,-0.002631,-0.00348,-0.001844,-3.407E-4,-0.001061,-4.729E-4,-0.001611,-3.709E-4,gaze,three,two
8.934E-4,0.004382,-7.218E-4,1.851E-5,-5.317E-4,-2.266E-5,-5.541E-4,-4.202E-4,-0.004156,-0.003718,-0.001584,-4.551E-4,-0.001253,-5.602E-4,-7.029E-4,-6.858E-4,gaze,three,two
-1.785E-4,0.00429,-0.001386,-1.338E-4,-0.001141,-6.359E-5,-8.585E-4,-4.411E-4,-0.004398,-0.003506,-0.001179,-3.546E-4,-0.001265,-5.066E-4,-0.001196,-4.234E-4,gaze,three,two
0.001559,0.004511,-2.713E-4,-3.253E-5,1.917E-5,-6.257E-6,-2.981E-4,-4.036E-4,-0.004131,-0.002512,-0.001507,-3.661E-4,-0.001262,-4.647E-4,-0.001051,-5.805E-4,gaze,three,two
9.761E-4,0.004498,-6.222E-6,3.535E-5,7.144E-5,-4.344E-5,-1.253E-4,-3.697E-4,-0.002526,-0.004075,-7.313E-4,-4.819E-4,-0.001308,-2.938E-4,-0.001059,-4.689E-4,gaze,three,two
-3.496E-4,0.004336,-0.001432,-1.394E-4,-0.00104,-3.154E-5,-9.434E-4,-4.41E-4,-0.004948,-0.002903,-0.001081,-4.869E-4,-8.606E-4,-5.599E-4,-0.00106,-4.785E-4,gaze,three,two
0.001672,0.004473,-3.03E-4,-4.768E-5,8.605E-5,-3.01E-5,-2.835E-4,-3.908E-4,-0.003343,-0.003534,-0.001259,-4.082E-4,-9.705E-4,-4.232E-4,-0.001207,-5.193E-4,gaze,three,two
0.001468,0.00456,4.302E-4,3.579E-5,5.422E-4,-9.323E-6,3.07E-4,-3.514E-4,-0.00369,-0.003857,-0.001203,-3.838E-4,-0.001358,-4.685E-4,-9.992E-4,-5.028E-4,gaze,three,two
1.286E-4,0.00442,-0.001239,-1.024E-4,-8.014E-4,-1.385E-5,-8.602E-4,-4.253E-4,-0.002669,-0.003573,-0.001576,-4.576E-4,-8.741E-4,-4.327E-4,-0.001185,-6.542E-4,gaze,three,two
0.00168,0.004454,-3.471E-4,-4.06E-5,-5.931E-5,-6.316E-6,-2.409E-4,-3.766E-4,-0.004674,-0.002826,-0.001321,-4.402E-4,-0.001572,-2.798E-4,-0.001022,-4.551E-4,gaze,three,two
0.00217,0.004641,5.798E-4,3.629E-5,7.508E-4,2.672E-5,4.644E-4,-3.657E-4,-0.003893,-0.003774,-0.001168,-4.45E-4,-0.001,-6.315E-4,-9.39E-4,-4.951E-4,gaze,three,two
9.967E-4,0.004516,-7.463E-4,-3.504E-5,-3.015E-4,3.142E-5,-5.409E-4,-3.878E-4,-0.003911,-0.00274,-0.001257,-6.507E-4,-0.001396,-3.155E-4,-6.762E-4,-6.62E-4,gaze,three,two
0.001401,0.004535,-2.99E-4,-4.822E-6,-1.373E-4,-3.767E-6,-2.013E-4,-3.77E-4,-0.004615,-0.003583,-7.896E-4,-4.426E-4,-0.001092,-5.778E-4,-4.019E-4,-7.257E-4,gaze,three,two
0.001936,0.004719,3.881E-4,4.908E-6,4.898E-4,3.924E-5,2.831E-4,-3.957E-4,-0.003302,-0.004061,-9.277E-4,-6.759E-4,-0.001524,-3.916E-4,-0.001572,-3.526E-4,gaze,three,two
4.287E-4,0.004488,-0.001023,-2.638E-5,-7.263E-4,1.883E-5,-7.913E-4,-3.959E-4,-0.004809,-0.003045,-0.001259,-5.499E-4,-0.001076,-6.172E-4,-0.001053,-6.396E-4,gaze,three,two
9.327E-4,0.004482,-3.229E-4,-4.375E-6,-3.217E-4,7.121E-6,-3.814E-4,-4.031E-4,-0.003507,-0.004321,-9.424E-4,-5.713E-4,-0.001282,-5.623E-4,-0.001176,-4.838E-4,gaze,three,two
0.001149,0.004506,-1.736E-4,-2.187E-5,-4.693E-5,3.1E-5,-3.201E-4,-4.259E-4,-0.006041,-0.002717,-0.001545,-5.578E-4,-0.001365,-3.049E-4,-0.001464,-6.067E-4,gaze,three,two
-2.091E-4,0.00422,-0.001439,-7.927E-5,-0.001257,-2.627E-5,-0.001078,-4.41E-4,-0.003831,-0.003757,-9.737E-4,-5.909E-4,-0.001126,-6.245E-4,-0.00126,-5.938E-4,gaze,three,two
3.667E-4,0.004399,-5.365E-4,-3.85E-5,-6.109E-4,-3.069E-6,-5.857E-4,-4.495E-4,-0.003514,-0.004312,-0.001311,-4.574E-4,-0.001471,-5.573E-4,-0.001228,-5.96E-4,gaze,three,two
-1.039E-4,0.004268,-0.00133,-8.576E-5,-0.00112,-2.99E-5,-0.001104,-4.827E-4,-0.0051,-0.003319,-0.001023,-6.968E-4,-0.001031,-5.884E-4,-0.001343,-5.516E-4,gaze,three,two
2.657E-5,0.004285,-9.257E-4,-6.061E-5,-9.914E-4,-3.587E-5,-7.638E-4,-4.525E-4,-0.004533,-0.003993,-0.001555,-4.319E-4,-0.001673,-5.697E-4,-0.001157,-5.633E-4,gaze,three,two
-8.94E-5,0.00431,-0.001102,-9.528E-5,-0.001015,-5.669E-6,-9.384E-4,-4.762E-4,-0.002129,-0.005575,-0.001854,-6.305E-4,-0.001479,-4.875E-4,-0.001664,-6.462E-4,gaze,three,two
1.849E-4,0.00413,-0.001453,-9.696E-5,-0.001131,-6.282E-5,-0.001002,-4.609E-4,-0.006158,-0.004135,-0.001674,-5.884E-4,-0.001559,-5.878E-4,-0.001733,-5.818E-4,gaze,three,two
8.332E-4,0.004243,-5.772E-4,-2.582E-5,-6.509E-4,-1.82E-5,-5.557E-4,-4.201E-4,-0.006112,-0.004844,-0.001442,-7.307E-4,-0.001549,-7.672E-4,-0.001294,-8.592E-4,gaze,three,two
2.018E-4,0.00411,-0.001729,-1.237E-4,-0.001327,-1.486E-5,-0.001127,-4.645E-4,-0.002174,-0.004276,-0.001308,-5.155E-4,-0.001227,-4.587E-4,-0.001565,-4.786E-4,gaze,three,two
0.001451,0.004119,-7.501E-4,-3.063E-5,-6.643E-4,-1.797E-5,-4.832E-4,-4.348E-4,-0.003815,-0.002211,-6.998E-4,-3.78E-4,-7.851E-4,-3.302E-4,-6.567E-4,-2.51E-4,gaze,three,two
0.001721,0.004214,-6.712E-4,-3.42E-5,-5.643E-4,4.04E-5,-4.236E-4,-4.212E-4,-0.001825,-0.003381,-5.975E-4,-4.71E-4,-8.793E-4,-3.831E-4,-7.889E-4,-3.828E-4,gaze,three,two
0.002405,0.004264,-6.685E-4,-3.003E-5,-3.542E-4,2.065E-5,-3.614E-4,-3.909E-4,-0.004103,-0.002526,-0.00105,-4.404E-4,-0.001041,-3.602E-4,-3.45E-4,-6.337E-4,gaze,three,two
0.002868,0.004406,9.823E-5,5.811E-5,1.641E-4,8.532E-6,1.214E-4,-3.431E-4,-0.002761,-0.004177,-0.001071,-4.179E-4,-0.001155,-5.148E-4,-9.345E-4,-5.386E-4,gaze,three,two
0.002079,0.004387,-9.691E-4,-5.587E-5,-6.317E-4,5.298E-5,-5.213E-4,-4.19E-4,-0.004348,-0.005146,-0.001853,-6.905E-4,-0.001679,-6.34E-4,-0.001429,-8.715E-4,gaze,three,two
0.003535,0.004436,-7.695E-5,4.314E-5,1.319E-4,3.238E-5,1.078E-4,-3.591E-4,-0.00533,-0.004365,-0.00161,-6.029E-4,-0.001716,-5.641E-4,-0.001094,-6.71E-4,gaze,three,two
0.003444,0.004566,3.373E-4,7.836E-5,3.607E-4,6.978E-5,3.146E-4,-3.549E-4,-0.003738,-0.005314,-0.001581,-4.921E-4,-0.00123,-7.398E-4,-0.001763,-5.802E-4,gaze,three,two
0.002756,0.004399,-9.978E-4,-5.884E-5,-6.057E-4,3.818E-5,-5.415E-4,-3.995E-4,-0.0038,-0.004748,-0.001519,-7.332E-4,-0.001447,-6.92E-4,-0.001331,-8.429E-4,gaze,three,two
0.003998,0.004596,1.804E-4,8.461E-5,2.612E-4,4.653E-5,2.314E-4,-3.499E-4,-0.005523,-0.005201,-0.001343,-6.755E-4,-0.001556,-5.743E-4,-0.001478,-5.94E-4,gaze,three,two
0.003411,0.004698,-5.096E-5,7.441E-5,4.253E-5,8.402E-5,4.783E-5,-3.936E-4,-0.005094,-0.005035,-0.001867,-6.327E-4,-0.001246,-8.57E-4,-0.001538,-7.395E-4,gaze,three,two
0.002721,0.004542,-9.405E-4,-2.232E-5,-5.865E-4,4.771E-6,-5.718E-4,-3.926E-4,-0.004419,-0.004852,-0.0016,-6.848E-4,-0.001896,-5.449E-4,-0.001662,-6.777E-4,gaze,three,two
0.003436,0.004704,1.487E-4,8.08E-5,1.425E-4,2.076E-5,3.469E-5,-3.815E-4,-0.007186,-0.004391,-0.001102,-8.27E-4,-0.001465,-8.388E-4,-0.001453,-7.277E-4,gaze,three,two
0.001722,0.004602,-9.961E-4,1.972E-5,-7.682E-4,2.831E-5,-7.475E-4,-4.364E-4,-0.005002,-0.004167,-0.00181,-6.137E-4,-0.001726,-4.915E-4,-0.002058,-5.44E-4,gaze,three,two
0.001452,0.004466,-0.001025,-3.177E-5,-8.284E-4,-5.105E-5,-7.281E-4,-4.476E-4,-0.004906,-0.005012,-0.001488,-6.936E-4,-0.001532,-7.929E-4,-0.001206,-6.791E-4,gaze,three,two
0.001692,0.004567,-3.216E-4,1.939E-5,-3.491E-4,-9.657E-6,-4.264E-4,-4.658E-4,-0.004662,-0.005233,-0.001838,-6.575E-4,-0.001507,-7.809E-4,-0.001991,-5.398E-4,gaze,three,two
-4.942E-4,0.004335,-0.002079,-9.469E-5,-0.001558,-7.562E-5,-0.001421,-5.304E-4,-0.006453,-0.004306,-0.00183,-7.049E-4,-0.001716,-7.065E-4,-0.001383,-8.347E-4,gaze,three,two
-2.47E-5,0.004364,-0.00111,-4.314E-5,-0.001026,-7.86E-5,-9.456E-4,-5.049E-4,-0.005001,-0.00522,-0.001669,-6.488E-4,-0.001836,-7.047E-4,-0.001716,-6.7E-4,gaze,three,two
-6.377E-4,0.004327,-0.001546,-7.206E-5,-0.001285,-6.109E-5,-0.001232,-5.437E-4,-0.006203,-0.004209,-0.002182,-5.957E-4,-0.001223,-8.317E-4,-0.00185,-7.28E-4,gaze,three,two
-0.001227,0.004117,-0.002136,-1.738E-4,-0.001635,-1.43E-4,-0.001437,-5.534E-4,-0.005091,-0.005009,-0.001323,-7.777E-4,-0.001489,-6.653E-4,-0.001276,-7.272E-4,gaze,three,two
-3.117E-4,0.004269,-0.001189,-9.138E-5,-0.001093,-9.962E-5,-9.729E-4,-5.338E-4,-0.006323,-0.004296,-0.001775,-4.677E-4,-0.001758,-6.18E-4,-0.001772,-6.852E-4,gaze,three,two
-5.67E-4,0.00408,-0.002234,-1.616E-4,-0.001603,-1.124E-4,-0.001397,-5.648E-4,-0.00425,-0.005029,-0.001469,-8.567E-4,-0.001654,-6.015E-4,-0.00172,-7.28E-4,gaze,three,two
5.043E-4,0.004118,-0.001313,-6.481E-5,-9.998E-4,-1.007E-4,-8.726E-4,-4.97E-4,-0.005651,-0.005054,-0.001915,-4.242E-4,-0.001747,-6.649E-4,-0.001653,-5.673E-4,gaze,three,two
6.741E-4,0.004258,-0.001125,-7.531E-5,-8.052E-4,-7.199E-5,-7.673E-4,-5.251E-4,-0.004301,-0.005273,-0.00188,-5.459E-4,-0.001415,-8.112E-4,-0.001488,-7.151E-4,gaze,three,two
0.001234,0.004121,-0.00138,-9.979E-5,-8.142E-4,-8.385E-5,-8.176E-4,-4.907E-4,-0.003946,-0.005311,-0.002045,-6.161E-4,-0.002107,-4.939E-4,-0.001533,-7.714E-4,gaze,three,two
0.00215,0.004307,-2.016E-4,1.751E-5,-5.838E-5,-6.134E-5,-1.031E-4,-4.71E-4,-0.006377,-0.005038,-0.00165,-6.697E-4,-0.001657,-8.344E-4,-0.001239,-6.201E-4,gaze,three,two
0.001611,0.004247,-0.001147,-4.096E-5,-7.147E-4,-1.643E-5,-6.982E-4,-4.869E-4,-0.004718,-0.005449,-0.00184,-7.114E-4,-0.001927,-4.457E-4,-0.002145,-6.23E-4,gaze,three,two
0.002227,0.004244,-8.322E-4,-2.414E-5,-3.961E-4,-5.955E-5,-3.525E-4,-4.591E-4,-0.006333,-0.004392,-0.001726,-6.944E-4,-0.001769,-7.564E-4,-0.00132,-7.058E-4,gaze,three,two
0.003662,0.004432,3.646E-4,5.255E-5,4.917E-4,4.078E-5,3.285E-4,-4.488E-4,-0.005842,-0.005231,-0.001781,-5.636E-4,-0.001747,-5.974E-4,-0.00179,-5.547E-4,gaze,three,two
0.002709,0.004342,-4.997E-4,1.741E-5,-1.017E-4,1.471E-5,-2.031E-4,-4.477E-4,-0.005381,-0.004204,-0.001522,-7.613E-4,-0.001278,-7.091E-4,-0.001425,-7.573E-4,gaze,three,two
0.003435,0.004322,7.437E-5,5.534E-6,1.487E-4,-2.193E-5,1.591E-4,-4.311E-4,-0.003348,-0.006276,-0.001129,-7.709E-4,-0.001572,-6.899E-4,-0.001723,-6.001E-4,gaze,three,two
0.003773,0.004487,3.458E-4,9.761E-5,6.247E-4,3.497E-5,3.801E-4,-4.362E-4,-0.005575,-0.00364,-0.002108,-6.054E-4,-0.001459,-7.36E-4,-0.001627,-7.374E-4,gaze,three,two
0.002748,0.004203,-9.014E-4,-4.222E-6,-4.952E-4,-1.228E-5,-3.493E-4,-4.28E-4,-0.004604,-0.004837,-0.001622,-6.9E-4,-0.001723,-6.706E-4,-0.001575,-7.031E-4,gaze,three,two
0.003921,0.00443,3.386E-4,6.932E-5,3.912E-4,6.897E-5,3.646E-4,-4.084E-4,-0.005838,-0.004875,-0.00157,-5.784E-4,-0.001832,-6.538E-4,-0.0018,-5.869E-4,gaze,three,two
0.003973,0.004451,1.09E-4,1.243E-4,4.227E-4,1.081E-4,2.023E-4,-3.831E-4,-0.004331,-0.004672,-0.001743,-7.22E-4,-0.001628,-5.21E-4,-0.00157,-7.894E-4,gaze,three,two
0.002145,0.004318,-9.428E-4,-8.763E-6,-6.332E-4,1.888E-5,-3.031E-4,-4.219E-4,-0.006303,-0.004709,-0.001688,-6.528E-4,-0.002035,-6.092E-4,-0.001753,-5.496E-4,gaze,three,two
0.003377,0.004448,-1.096E-5,3.509E-5,2.791E-4,1.914E-5,1.904E-4,-4.606E-4,-0.005089,-0.004977,-0.001657,-6.749E-4,-0.001295,-7.528E-4,-0.001676,-6.893E-4,gaze,three,two
0.002487,0.004427,-4.056E-4,2.23E-5,-4.686E-5,-3.449E-7,-1.893E-4,-4.559E-4,-0.006189,-0.003827,-0.001727,-6.663E-4,-0.001587,-6.601E-4,-0.001449,-6.123E-4,gaze,three,two
0.001466,0.004286,-9.263E-4,-6.69E-5,-7.153E-4,-4.103E-5,-5.009E-4,-4.88E-4,-0.005145,-0.005027,-0.001744,-6.118E-4,-0.001701,-6.916E-4,-0.00134,-6.66E-4,gaze,three,two
0.003024,0.004389,-2.19E-4,-9.816E-6,1.223E-4,3.729E-6,-1.287E-4,-4.782E-4,-0.004019,-0.004608,-0.001637,-7.295E-4,-0.001637,-4.633E-4,-0.001694,-6.715E-4,gaze,three,two
0.001866,0.004221,-9.339E-4,-3.463E-5,-6.74E-4,-3.813E-5,-5.135E-4,-4.684E-4,-0.00575,-0.004219,-0.001771,-5.126E-4,-0.001744,-6.116E-4,-0.001184,-7.07E-4,gaze,three,two
0.002437,0.004293,-6.198E-4,-7.763E-5,-4.368E-4,-1.495E-5,-2.883E-4,-4.906E-4,-0.004017,-0.005055,-0.001401,-6.464E-4,-0.001361,-6.817E-4,-0.001766,-6.387E-4,gaze,three,two
0.003373,0.004419,-2.055E-4,2.502E-5,9.32E-5,1.449E-5,-6.529E-5,-4.453E-4,-0.003205,-0.004969,-0.001823,-5.152E-4,-0.001497,-4.432E-4,-0.001518,-6.946E-4,gaze,three,two
0.002383,0.004257,-9.189E-4,-2.039E-5,-7.082E-4,-6.317E-6,-3.975E-4,-4.722E-4,-0.004561,-0.004896,-0.00123,-7.017E-4,-0.001196,-7.913E-4,-0.001384,-6.654E-4,gaze,three,two
0.003833,0.00443,-1.582E-5,-2.049E-5,1.513E-4,5.019E-5,9.534E-5,-4.526E-4,-0.005165,-0.003448,-0.001655,-6.263E-4,-0.001602,-4.891E-4,-0.001749,-5.132E-4,gaze,three,two
0.003329,0.00434,-3.994E-4,2.976E-5,-1.526E-4,8.336E-6,-7.821E-5,-4.532E-4,-0.003358,-0.005273,-0.001321,-5.799E-4,-0.001502,-5.93E-4,-0.001208,-6.071E-4,gaze,three,two
0.002706,0.004266,-9.005E-4,-5.706E-5,-6.711E-4,-2.057E-6,-3.239E-4,-4.939E-4,-0.0035,-0.004895,-0.001265,-6.238E-4,-0.001668,-6.456E-4,-0.001602,-4.695E-4,gaze,three,two
0.004383,0.004423,-3.751E-6,8.912E-6,2.423E-4,3.271E-5,1.591E-4,-4.746E-4,-0.005043,-0.003644,-0.001583,-5.712E-4,-0.001299,-5.84E-4,-0.001291,-7.972E-4,gaze,three,two
0.002686,0.004284,-6.753E-4,-1.841E-6,-5.277E-4,-1.231E-5,-2.734E-4,-4.521E-4,-0.005471,-0.005543,-0.001328,-6.422E-4,-0.001893,-5.933E-4,-0.001858,-5.338E-4,gaze,three,two
0.002671,0.004261,-9.513E-4,-8.63E-5,-6.434E-4,-8.797E-6,-4.391E-4,-5.091E-4,-0.00703,-0.003179,-0.001924,-5.737E-4,-0.001686,-5.456E-4,-0.001611,-7.278E-4,gaze,three,two
0.004109,0.004325,-5.933E-5,-5.38E-6,1.481E-4,6.221E-6,7.344E-5,-4.742E-4,-0.005002,-0.00425,-0.001275,-7.031E-4,-0.001386,-5.5E-4,-0.001771,-6.338E-4,gaze,three,two
0.001877,0.004315,-0.00105,-4.408E-5,-9.316E-4,-1.317E-5,-4.715E-4,-4.93E-4,-0.006134,-0.004367,-0.001447,-4.949E-4,-0.001539,-6.811E-4,-0.001351,-6.214E-4,gaze,three,two
0.002799,0.004239,-0.001017,-1.076E-4,-6.523E-4,-2.552E-5,-4.769E-4,-5.199E-4,-0.004519,-0.004375,-0.001581,-6.375E-4,-0.001367,-5.857E-4,-0.001708,-6.485E-4,gaze,three,two
0.003805,0.004245,-1.604E-4,4.603E-6,-3.993E-5,-3.351E-5,-1.883E-5,-4.619E-4,-0.007183,-0.004192,-0.001621,-5.847E-4,-0.002235,-4.528E-4,-0.001465,-5.911E-4,gaze,three,two
0.001945,0.004222,-0.001341,-1.018E-4,-0.001189,-1.031E-5,-6.23E-4,-5.381E-4,-0.00489,-0.005273,-0.001387,-6.944E-4,-0.001222,-7.448E-4,-0.00155,-5.92E-4,gaze,three,two
0.003313,0.004284,-9.995E-4,-7.788E-5,-5.833E-4,-2.547E-5,-4.088E-4,-4.98E-4,-0.006032,-0.003824,-0.001735,-6.557E-4,-0.001563,-4.772E-4,-0.001621,-6.482E-4,gaze,three,two
0.003731,0.004375,-1.572E-4,1.503E-5,-1.577E-4,-2.109E-5,1.189E-4,-4.57E-4,-0.00506,-0.004368,-0.001268,-7.706E-4,-0.001536,-6.961E-4,-0.001125,-6.53E-4,gaze,three,two
0.003062,0.004273,-0.001234,-8.533E-5,-9.715E-4,1.669E-5,-5.688E-4,-4.924E-4,-0.004443,-0.004284,-0.001395,-6.689E-4,-0.001585,-4.791E-4,-0.001228,-7.226E-4,gaze,three,two
0.004652,0.004341,-2.955E-4,9.053E-6,-7.913E-5,-5.31E-6,3.601E-6,-4.305E-4,-0.006552,-0.003118,-0.00175,-4.633E-4,-0.001616,-5.476E-4,-0.001273,-7.026E-4,gaze,three,two
0.003931,0.004522,-1.133E-4,2.19E-5,-2.459E-4,1.538E-5,1.674E-5,-4.393E-4,-0.00371,-0.005269,-0.001648,-4.519E-4,-0.001401,-6.743E-4,-0.001412,-6.772E-4,gaze,three,two
0.003167,0.004324,-0.001375,-7.671E-5,-9.057E-4,-1.259E-5,-6.246E-4,-4.831E-4,-0.006442,-0.002622,-0.001691,-6.247E-4,-0.001455,-3.982E-4,-0.001096,-8.248E-4,gaze,three,two
0.004425,0.00455,-6.844E-5,4.443E-5,-6.382E-5,5.923E-6,6.702E-5,-4.115E-4,-0.003172,-0.005336,-0.001125,-6.022E-4,-0.00146,-6.579E-4,-0.001469,-4.623E-4,gaze,three,two
0.003153,0.004617,-5.2E-4,2.2E-5,-5.213E-4,2.336E-5,-2.7E-4,-4.6E-4,-0.003963,-0.004554,-0.001801,-6.3E-4,-0.001163,-7.611E-4,-0.00143,-7.285E-4,gaze,three,two
0.002556,0.004375,-0.001392,-8.106E-5,-0.001039,-2.866E-5,-7.563E-4,-4.755E-4,-0.003887,-0.004445,-0.001394,-5.784E-4,-0.00138,-5.295E-4,-0.001376,-7.268E-4,gaze,three,two
0.003215,0.004493,-2.516E-4,3.918E-5,-3.327E-4,-7.858E-6,-1.988E-4,-4.376E-4,-0.005098,-0.004196,-0.00152,-4.783E-4,-0.001712,-4.976E-4,-0.001197,-4.99E-4,gaze,three,two
0.001543,0.004408,-0.001372,-2.636E-5,-0.001084,-2.976E-5,-9.309E-4,-4.963E-4,-0.003394,-0.004659,-0.001764,-6.218E-4,-0.001164,-7.161E-4,-0.001556,-6.92E-4,gaze,three,two
0.001214,0.004303,-0.00156,-6.888E-5,-0.001226,-8.643E-5,-9.511E-4,-4.705E-4,-0.005381,-0.003885,-0.001712,-4.941E-4,-0.001573,-5.951E-4,-0.001583,-5.095E-4,gaze,three,two
0.001811,0.004389,-5.999E-4,-5.133E-6,-6.058E-4,-3.766E-5,-4.931E-4,-4.879E-4,-0.003572,-0.005015,-0.001385,-7.028E-4,-0.001352,-7.315E-4,-0.001192,-7.012E-4,gaze,three,two
1.228E-4,0.00415,-0.002076,-9.746E-5,-0.001611,-6.753E-5,-0.001338,-5.149E-4,-0.003803,-0.004848,-0.001375,-7.749E-4,-0.001467,-4.738E-4,-0.001761,-5.771E-4,gaze,three,two
3.278E-4,0.004203,-0.001463,-1.014E-4,-0.001212,-9.736E-5,-8.983E-4,-5.121E-4,-0.004611,-0.004586,-0.001483,-5.294E-4,-0.001625,-6.495E-4,-0.001175,-7.16E-4,gaze,three,two
0.001504,0.004247,-8.449E-4,-6.154E-5,-7.372E-4,-2.211E-5,-6.881E-4,-4.903E-4,-0.002996,-0.005051,-0.001634,-6.27E-4,-0.001333,-7.335E-4,-0.001879,-4.876E-4,gaze,three,two
6.618E-4,0.004136,-0.001824,-8.803E-5,-0.001228,-8.807E-5,-9.374E-4,-5.012E-4,-0.004354,-0.004268,-0.001452,-7.093E-4,-0.001506,-4.256E-4,-0.001188,-6.235E-4,gaze,three,two
0.001657,0.004286,-5.47E-4,-4.669E-5,-4.254E-4,-5.168E-5,-3.26E-4,-4.543E-4,-0.004436,-0.004432,-0.0012,-5.644E-4,-0.001576,-5.852E-4,-0.001446,-5.327E-4,gaze,three,two
0.001777,0.004269,-9.106E-4,-1.871E-5,-5.201E-4,-4.623E-5,-5.562E-4,-4.675E-4,-0.005179,-0.003096,-0.001616,-6.231E-4,-0.001539,-4.583E-4,-0.001254,-6.844E-4,gaze,three,two
0.001519,0.004126,-0.001192,-7.789E-5,-7.828E-4,-8.497E-5,-5.3E-4,-4.545E-4,-0.004377,-0.004428,-7.303E-4,-7.43E-4,-0.001236,-7.249E-4,-0.001187,-5.876E-4,gaze,three,two
0.003454,0.004342,1.533E-5,2.164E-5,2.774E-4,4.208E-6,1.445E-4,-4.319E-4,-0.003186,-0.004992,-0.001919,-3.43E-4,-0.001664,-4.459E-4,-0.001565,-5.933E-4,gaze,three,two
0.002921,0.004307,-4.545E-4,4.47E-5,-5.614E-5,-2.908E-5,-1.755E-4,-4.028E-4,-0.004346,-0.003963,-0.001397,-7.299E-4,-0.00101,-6.485E-4,-0.001146,-6.829E-4,gaze,three,two
0.002482,0.004207,-7.15E-4,-6.364E-5,-4.772E-4,-4.066E-5,-2.474E-4,-4.355E-4,-0.005828,-0.004492,-0.001355,-6.646E-4,-0.001852,-4.385E-4,-0.001505,-4.668E-4,gaze,three,two
0.004363,0.004401,3.172E-4,3.161E-5,6.186E-4,2.174E-5,3.881E-4,-4.216E-4,-0.004125,-0.003918,-0.00155,-6.402E-4,-0.001281,-6.376E-4,-0.001131,-9.005E-4,gaze,three,two
0.002955,0.00435,-2.735E-4,3.082E-5,-1.064E-4,-2.193E-6,-2.659E-5,-3.938E-4,-0.005602,-0.004286,-0.001253,-6.404E-4,-0.00147,-6.17E-4,-0.001484,-4.777E-4,gaze,three,two
0.003028,0.004329,-4.915E-4,-1.252E-5,-1.8E-4,-1.716E-5,-1.032E-4,-4.297E-4,-0.005757,-0.004377,-0.001673,-6.399E-4,-0.001515,-5.78E-4,-0.00131,-7.911E-4,gaze,three,two
0.004894,0.004373,4.975E-4,6.854E-5,8.047E-4,1.523E-5,5.093E-4,-3.736E-4,-0.004722,-0.004347,-0.001496,-6.562E-4,-0.001484,-4.495E-4,-0.00205,-5.247E-4,gaze,three,two
0.002922,0.00433,-3.732E-4,4.565E-5,-1.95E-4,-2.31E-5,-3.637E-6,-4.048E-4,-0.006762,-0.004088,-0.001643,-5.384E-4,-0.001399,-7.554E-4,-0.001327,-5.261E-4,gaze,three,two
0.003761,0.004318,-2.952E-4,-4.467E-5,-1.107E-5,-4.12E-6,-5.608E-5,-4.382E-4,-0.003532,-0.004956,-0.001606,-7.369E-4,-0.001541,-5.535E-4,-0.001685,-6.94E-4,gaze,three,two
0.004578,0.004421,6.025E-4,1.004E-4,7.892E-4,1.972E-7,5.24E-4,-3.578E-4,-0.005581,-0.003772,-0.001665,-4.799E-4,-0.001209,-6.995E-4,-0.001707,-6.045E-4,gaze,three,two
0.002367,0.004358,-5.658E-4,-1.267E-5,-4.476E-4,-1.38E-5,-2.026E-4,-4.481E-4,-0.004678,-0.004895,-8.809E-4,-8.07E-4,-0.001105,-6.804E-4,-0.00118,-6.565E-4,gaze,three,two
0.003683,0.004296,-2.867E-4,-1.196E-5,1.038E-4,-2.114E-5,-2.336E-5,-4.499E-4,-0.005607,-0.003271,-0.00176,-5.376E-4,-0.001276,-4.747E-4,-0.001499,-5.96E-4,gaze,three,two
