A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition
0.005772,6.575E-4,0.005075,-4.044E-4,0.003706,-1.633E-4,0.001692,3.238E-4,0.001875,0.003263,0.002508,5.184E-4,0.001134,3.001E-4,0.001078,8.391E-5,junk
0.005551,6.625E-4,0.005147,-3.814E-4,0.003918,-1.238E-4,0.00196,3.236E-4,0.001188,0.003294,0.001372,5.242E-4,2.0E-4,3.455E-4,2.763E-4,1.041E-4,junk
0.004483,6.584E-4,0.004206,-4.579E-4,0.002448,-2.137E-4,7.253E-4,3.03E-4,0.002136,0.003249,0.002854,5.16E-4,0.001442,3.434E-4,0.001389,1.142E-4,junk
0.004817,7.332E-4,0.004596,-4.425E-4,0.003145,-1.939E-4,0.001131,3.267E-4,0.001125,0.003213,0.001513,4.838E-4,4.635E-4,3.267E-4,6.045E-4,9.009E-5,junk
0.004383,6.415E-4,0.004384,-4.941E-4,0.002681,-2.27E-4,7.317E-4,2.847E-4,0.002314,0.003283,0.002917,5.542E-4,0.001513,3.772E-4,0.001524,1.291E-4,junk
0.004387,5.971E-4,0.004549,-4.865E-4,0.002933,-2.434E-4,9.006E-4,2.99E-4,0.001987,0.003234,0.002342,5.371E-4,0.001126,3.395E-4,0.001136,9.463E-5,junk
0.003894,6.605E-4,0.004042,-4.563E-4,0.002347,-2.865E-4,5.081E-4,2.712E-4,0.002608,0.003319,0.002956,6.126E-4,0.001586,3.741E-4,0.001483,1.245E-4,junk
0.003737,7.923E-4,0.00429,-3.952E-4,0.002864,-2.623E-4,8.865E-4,2.813E-4,0.002976,0.003246,0.003569,5.751E-4,0.002061,3.54E-4,0.001947,1.138E-4,junk
0.003668,8.249E-4,0.003991,-3.781E-4,0.002477,-2.62E-4,6.108E-4,2.701E-4,0.002167,0.003231,0.002493,6.057E-4,0.001225,3.945E-4,0.001178,1.535E-4,junk
0.004201,8.88E-4,0.00456,-3.567E-4,0.003272,-2.328E-4,0.00123,2.843E-4,0.003415,0.003301,0.003972,6.42E-4,0.002363,4.165E-4,0.002228,1.575E-4,junk
0.003027,8.901E-4,0.003984,-3.923E-4,0.002501,-2.546E-4,7.193E-4,2.629E-4,0.002288,0.003332,0.002759,6.695E-4,0.001275,4.238E-4,0.001254,1.561E-4,junk
0.003476,8.84E-4,0.004416,-3.525E-4,0.003312,-2.623E-4,0.00134,2.829E-4,0.003214,0.003331,0.003881,7.205E-4,0.00215,4.812E-4,0.001947,2.085E-4,junk
