A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,accuracy,condition
0.005093,7.918E-4,0.001729,-6.815E-4,0.00254,1.537E-4,0.002043,-1.599E-4,0.00112,2.072E-4,3.035E-4,-6.575E-4,4.312E-4,-3.99E-4,9.757E-5,-6.861E-4,junk,meditation
0.004545,8.02E-4,0.001229,-8.104E-4,0.002062,1.348E-4,0.001511,-2.207E-4,2.243E-4,2.868E-4,-5.466E-4,-6.971E-4,-6.985E-4,-4.036E-4,-8.702E-4,-6.504E-4,junk,meditation
0.004545,8.605E-4,0.001765,-7.146E-4,0.002416,1.381E-4,0.001894,-2.071E-4,5.023E-4,3.77E-4,2.058E-4,-6.677E-4,3.003E-4,-3.755E-4,-1.472E-4,-7.141E-4,junk,meditation
0.002603,7.475E-4,2.609E-4,-8.612E-4,9.248E-4,8.988E-5,3.85E-4,-2.337E-4,-0.002028,2.078E-4,-0.001323,-8.48E-4,-0.001458,-5.686E-4,-0.001632,-7.628E-4,junk,meditation
0.002516,8.072E-4,9.675E-4,-8.39E-4,0.001449,6.685E-5,8.894E-4,-2.587E-4,-0.001824,2.843E-4,-9.39E-4,-7.56E-4,-9.095E-4,-4.786E-4,-0.001324,-7.215E-4,junk,meditation
8.611E-4,7.431E-4,-3.592E-4,-8.962E-4,1.92E-4,4.041E-5,-2.471E-4,-2.854E-4,-0.004069,1.428E-4,-0.002002,-9.093E-4,-0.002051,-6.563E-4,-0.002205,-8.109E-4,junk,meditation
9.292E-4,6.857E-4,-1.203E-4,-9.259E-4,3.317E-4,1.154E-5,-1.991E-4,-2.84E-4,-0.004281,1.671E-4,-0.002166,-8.649E-4,-0.002187,-6.129E-4,-0.002326,-7.785E-4,junk,meditation
1.572E-4,5.674E-4,-0.001081,-9.313E-4,-4.483E-4,-3.247E-6,-8.448E-4,-3.18E-4,-0.005349,-1.322E-5,-0.002635,-9.771E-4,-0.002747,-7.072E-4,-0.002719,-8.135E-4,junk,meditation
2.786E-4,5.296E-4,-0.001029,-0.001006,-3.858E-4,-4.227E-5,-8.332E-4,-3.382E-4,-0.005692,-2.174E-5,-0.002932,-9.577E-4,-0.003094,-7.117E-4,-0.002956,-7.791E-4,junk,meditation
2.524E-4,3.995E-4,-0.001093,-0.001,-6.341E-4,-3.839E-5,-0.001004,-3.207E-4,-0.005605,-1.647E-4,-0.00288,-9.881E-4,-0.002989,-7.378E-4,-0.002853,-8.045E-4,junk,meditation
4.59E-4,4.139E-4,-0.001414,-0.001053,-6.64E-4,-6.513E-5,-0.001079,-3.48E-4,-0.00562,-2.433E-4,-0.003284,-0.001004,-0.003491,-7.322E-4,-0.00305,-7.935E-4,junk,meditation
9.684E-4,4.141E-4,-7.865E-4,-9.779E-4,-2.289E-4,-5.819E-5,-6.636E-4,-3.181E-4,-0.004922,-2.021E-4,-0.002475,-9.997E-4,-0.00259,-7.137E-4,-0.00251,-8.134E-4,junk,meditation
9.79E-4,4.534E-4,-0.001467,-0.001071,-6.411E-4,-6.56E-5,-9.527E-4,-3.588E-4,-0.005356,-2.96E-4,-0.003243,-0.001021,-0.003517,-7.567E-4,-0.002979,-7.669E-4,junk,meditation
0.00228,3.961E-4,-1.096E-4,-9.489E-4,4.931E-4,-3.621E-5,1.827E-5,-3.386E-4,-0.003528,-1.919E-4,-0.002031,-9.134E-4,-0.002113,-5.911E-4,-0.002095,-7.519E-4,junk,meditation
0.001667,4.329E-4,-0.001091,-9.577E-4,-3.721E-4,-3.177E-5,-6.279E-4,-3.396E-4,-0.004134,-2.443E-4,-0.002604,-0.001012,-0.00265,-7.5E-4,-0.002412,-7.825E-4,junk,meditation
0.002788,5.336E-4,-5.34E-4,-9.762E-4,2.904E-4,-2.386E-5,-1.309E-4,-3.074E-4,-0.003163,-1.15E-4,-0.002319,-9.299E-4,-0.002474,-6.398E-4,-0.002185,-7.124E-4,junk,meditation
0.004055,6.091E-4,0.001094,-8.154E-4,0.001552,5.711E-5,0.001027,-2.758E-4,-0.001208,3.881E-5,-8.235E-4,-8.085E-4,-8.096E-4,-4.594E-4,-0.00108,-6.67E-4,junk,meditation
0.00337,5.445E-4,2.875E-4,-7.863E-4,8.1E-4,5.169E-5,4.282E-4,-2.745E-4,-0.001978,-6.899E-5,-0.001307,-8.631E-4,-0.001192,-5.598E-4,-0.001334,-7.169E-4,junk,meditation
0.003496,7.082E-4,3.461E-5,-8.753E-4,7.993E-4,3.067E-5,3.114E-4,-2.589E-4,-0.002105,-9.875E-6,-0.001725,-8.678E-4,-0.001851,-5.361E-4,-0.00173,-6.185E-4,junk,meditation
0.004652,7.188E-4,0.0016,-7.251E-4,0.002039,8.92E-5,0.001495,-2.334E-4,-3.198E-4,2.309E-4,-3.374E-4,-7.17E-4,-1.412E-4,-3.606E-4,-4.599E-4,-5.941E-4,junk,meditation
0.00345,6.788E-4,0.001133,-6.536E-4,0.00164,1.076E-4,0.001196,-2.232E-4,-0.00132,1.424E-4,-4.678E-4,-7.757E-4,-2.687E-4,-3.876E-4,-5.238E-4,-6.398E-4,junk,meditation
0.003141,6.546E-4,4.712E-4,-8.118E-4,0.001146,4.986E-5,6.535E-4,-2.504E-4,-0.002374,9.699E-5,-0.001545,-7.923E-4,-0.001486,-4.458E-4,-0.001358,-5.588E-4,junk,meditation
0.004336,6.471E-4,0.001859,-6.444E-4,0.002407,9.357E-5,0.001906,-2.171E-4,-7.331E-4,2.52E-4,-1.249E-4,-6.513E-4,1.4E-4,-2.496E-4,-6.192E-5,-5.195E-4,junk,meditation
0.00316,5.635E-4,0.001718,-5.521E-4,0.002265,1.189E-4,0.001777,-1.895E-4,-0.001721,2.197E-4,-9.127E-5,-6.776E-4,3.922E-4,-2.863E-4,1.264E-4,-5.785E-4,junk,meditation
0.002642,5.352E-4,7.096E-4,-7.581E-4,0.001482,9.094E-5,0.001031,-2.326E-4,-0.002848,7.016E-5,-0.001361,-7.329E-4,-0.001222,-3.747E-4,-0.001067,-5.219E-4,junk,meditation
0.003933,5.607E-4,0.001992,-5.662E-4,0.00276,1.574E-4,0.002257,-1.752E-4,-0.001034,1.98E-4,-6.706E-5,-6.06E-4,3.323E-4,-2.027E-4,2.404E-4,-4.772E-4,junk,meditation
0.003537,5.791E-4,0.002153,-5.055E-4,0.002897,1.738E-4,0.002381,-1.406E-4,-0.00111,1.343E-4,2.208E-4,-6.177E-4,7.842E-4,-2.181E-4,5.432E-4,-5.196E-4,junk,meditation
0.003522,4.316E-4,9.487E-4,-6.616E-4,0.002042,1.382E-4,0.001474,-1.751E-4,-0.002065,-1.832E-5,-9.972E-4,-7.24E-4,-9.578E-4,-3.216E-4,-7.494E-4,-5.169E-4,junk,meditation
0.005144,5.061E-4,0.002216,-5.149E-4,0.003243,2.066E-4,0.002711,-1.44E-4,-1.102E-4,1.482E-4,1.538E-4,-5.492E-4,5.872E-4,-1.901E-4,4.525E-4,-4.869E-4,junk,meditation
0.00525,5.061E-4,0.002297,-4.549E-4,0.003258,2.425E-4,0.002821,-1.353E-4,-5.529E-5,1.475E-4,4.691E-4,-5.647E-4,0.001016,-2.139E-4,7.957E-4,-5.576E-4,junk,meditation
0.004782,5.183E-4,0.001084,-6.471E-4,0.002325,2.028E-4,0.001752,-1.503E-4,-9.979E-4,-2.177E-5,-7.806E-4,-6.87E-4,-7.726E-4,-3.569E-4,-6.324E-4,-5.617E-4,junk,meditation
0.006473,6.836E-4,0.002359,-5.08E-4,0.003475,2.737E-4,0.002887,-1.043E-4,0.001026,1.608E-4,4.005E-4,-5.653E-4,5.942E-4,-2.131E-4,4.865E-4,-5.301E-4,junk,meditation
0.006068,7.167E-4,0.002307,-4.5E-4,0.003232,3.325E-4,0.002788,-9.154E-5,0.001123,1.608E-4,6.64E-4,-5.881E-4,9.718E-4,-2.531E-4,7.609E-4,-6.158E-4,junk,meditation
0.005549,6.491E-4,0.001099,-6.521E-4,0.002188,2.452E-4,0.001545,-1.153E-4,-4.037E-4,7.104E-5,-8.403E-4,-6.975E-4,-8.553E-4,-3.947E-4,-7.805E-4,-6.058E-4,junk,meditation
0.006264,8.534E-4,0.002101,-5.401E-4,0.002953,2.897E-4,0.002464,-1.077E-4,7.648E-4,2.335E-4,1.445E-5,-6.09E-4,2.88E-4,-2.948E-4,1.285E-4,-6.047E-4,junk,meditation
0.005115,7.818E-4,0.001481,-5.696E-4,0.002208,2.846E-4,0.001677,-9.314E-5,-4.009E-4,9.124E-5,-3.723E-4,-7.211E-4,-1.582E-4,-4.1E-4,-3.357E-4,-6.884E-4,junk,meditation
0.004594,7.579E-4,0.001251,-6.562E-4,0.001871,2.32E-4,0.001336,-1.577E-4,-9.592E-4,1.357E-4,-9.492E-4,-6.808E-4,-8.104E-4,-3.895E-4,-8.403E-4,-6.431E-4,junk,meditation
0.003395,7.953E-4,0.001073,-6.383E-4,0.001545,2.37E-4,0.001115,-1.473E-4,-0.00159,5.613E-5,-7.821E-4,-7.499E-4,-4.669E-4,-4.565E-4,-7.251E-4,-7.026E-4,junk,meditation
0.002408,7.036E-4,1.654E-4,-8.09E-4,6.865E-4,1.764E-4,2.564E-4,-2.127E-4,-0.003037,-2.946E-5,-0.00191,-8.168E-4,-0.001928,-5.034E-4,-0.001791,-6.649E-4,junk,meditation
0.002134,6.32E-4,4.277E-4,-6.96E-4,8.989E-4,1.501E-4,4.226E-4,-1.96E-4,-0.00278,-7.528E-5,-0.001389,-8.112E-4,-0.001265,-4.924E-4,-0.001352,-7.057E-4,junk,meditation
0.001099,5.461E-4,-9.784E-4,-8.618E-4,-1.953E-4,8.655E-5,-6.361E-4,-2.247E-4,-0.004629,-2.149E-4,-0.002746,-9.198E-4,-0.002841,-6.374E-4,-0.002418,-6.995E-4,junk,meditation
0.001628,5.57E-4,-1.548E-4,-7.717E-4,4.035E-4,1.269E-4,-4.554E-6,-2.361E-4,-0.003516,-2.218E-4,-0.002006,-8.543E-4,-0.001974,-5.512E-4,-0.001733,-7.184E-4,junk,meditation
0.001307,4.644E-4,-0.0013,-8.753E-4,-5.357E-4,1.113E-4,-8.2E-4,-2.433E-4,-0.004649,-3.16E-4,-0.002855,-9.73E-4,-0.002931,-6.913E-4,-0.00243,-7.215E-4,junk,meditation
0.002139,5.156E-4,-3.783E-4,-7.876E-4,3.751E-4,1.061E-4,-6.791E-5,-2.346E-4,-0.003636,-2.421E-4,-0.002157,-8.607E-4,-0.002192,-5.427E-4,-0.001852,-6.954E-4,junk,meditation
0.001965,5.106E-4,-8.264E-4,-8.142E-4,-7.768E-5,1.197E-4,-4.237E-4,-2.126E-4,-0.003753,-3.643E-4,-0.002371,-9.297E-4,-0.002363,-6.444E-4,-0.001951,-7.083E-4,junk,meditation
0.003226,4.448E-4,-5.99E-6,-7.931E-4,6.666E-4,1.353E-4,3.24E-4,-2.446E-4,-0.002872,-2.805E-4,-0.001752,-8.613E-4,-0.001829,-5.235E-4,-0.001524,-6.681E-4,junk,meditation
0.003176,5.291E-4,4.079E-4,-6.663E-4,9.334E-4,1.557E-4,5.794E-4,-1.975E-4,-0.00212,-3.055E-4,-0.001175,-8.046E-4,-9.639E-4,-5.208E-4,-9.387E-4,-7.048E-4,junk,meditation
0.003236,4.085E-4,-6.611E-4,-8.704E-4,2.098E-4,9.343E-5,-8.898E-5,-2.484E-4,-0.003174,-3.406E-4,-0.002344,-8.987E-4,-0.002394,-6.115E-4,-0.001771,-6.839E-4,junk,meditation
0.004509,4.639E-4,8.618E-4,-6.947E-4,0.00146,1.529E-4,0.001103,-2.0E-4,-0.001266,-2.48E-4,-9.089E-4,-7.643E-4,-7.711E-4,-4.337E-4,-7.285E-4,-6.264E-4,junk,meditation
0.003799,4.948E-4,4.503E-4,-6.626E-4,0.001095,1.664E-4,7.284E-4,-1.838E-4,-0.001597,-3.223E-4,-0.001076,-8.027E-4,-8.498E-4,-5.137E-4,-7.083E-4,-6.93E-4,junk,meditation
0.004346,3.91E-4,8.384E-5,-7.81E-4,9.301E-4,1.553E-4,5.797E-4,-1.994E-4,-0.001783,-3.061E-4,-0.001587,-8.134E-4,-0.001671,-4.841E-4,-0.001237,-6.189E-4,junk,meditation
0.005219,4.511E-4,0.001416,-6.185E-4,0.002092,1.783E-4,0.001694,-1.749E-4,3.108E-5,-1.942E-4,-2.071E-4,-7.33E-4,-5.999E-5,-3.392E-4,-1.354E-4,-6.029E-4,junk,meditation
0.004031,4.28E-4,3.589E-4,-6.838E-4,0.001029,2.112E-4,8.359E-4,-1.73E-4,-0.00129,-3.447E-4,-0.001014,-8.177E-4,-8.933E-4,-5.131E-4,-7.444E-4,-6.706E-4,junk,meditation
0.004904,3.844E-4,4.366E-4,-7.029E-4,0.0014,1.814E-4,0.001029,-1.85E-4,-0.001048,-2.338E-4,-0.0012,-7.386E-4,-0.00123,-4.179E-4,-9.652E-4,-5.906E-4,junk,meditation
0.00559,4.651E-4,0.001642,-6.014E-4,0.002408,2.339E-4,0.002114,-1.535E-4,5.479E-4,-1.516E-4,-5.737E-5,-6.375E-4,2.481E-4,-2.915E-4,1.848E-4,-6.017E-4,junk,meditation
0.004026,4.901E-4,3.942E-4,-6.31E-4,0.001353,1.942E-4,0.001131,-1.633E-4,-8.719E-4,-3.289E-4,-8.776E-4,-7.683E-4,-6.993E-4,-4.632E-4,-6.601E-4,-6.497E-4,junk,meditation
0.005336,3.874E-4,5.024E-4,-6.99E-4,0.001591,2.067E-4,0.00128,-1.69E-4,-4.987E-4,-2.356E-4,-0.001036,-7.347E-4,-0.001061,-4.026E-4,-9.395E-4,-5.952E-4,junk,meditation
0.00623,5.07E-4,0.002054,-6.074E-4,0.002687,2.624E-4,0.002427,-1.253E-4,0.001262,-8.622E-5,1.165E-4,-5.858E-4,4.152E-4,-2.516E-4,2.239E-4,-5.854E-4,junk,meditation
0.004967,4.48E-4,7.143E-4,-6.483E-4,0.001628,2.48E-4,0.001328,-1.097E-4,-3.497E-4,-2.915E-4,-6.812E-4,-7.306E-4,-4.943E-4,-4.407E-4,-5.627E-4,-6.705E-4,junk,meditation
0.005972,4.141E-4,7.698E-4,-7.298E-4,0.001682,2.448E-4,0.001359,-1.284E-4,5.872E-5,-1.487E-4,-0.001017,-7.056E-4,-0.001066,-3.961E-4,-0.001021,-6.149E-4,junk,meditation
0.006782,5.61E-4,0.001838,-5.616E-4,0.002579,2.753E-4,0.002321,-1.056E-4,0.001635,2.949E-5,9.092E-5,-6.137E-4,3.144E-4,-2.768E-4,-5.992E-6,-5.954E-4,junk,meditation
0.005011,6.029E-4,6.384E-4,-6.694E-4,0.001312,2.57E-4,0.001103,-9.658E-5,-2.022E-4,-1.527E-4,-9.027E-4,-7.436E-4,-8.12E-4,-4.472E-4,-9.06E-4,-6.971E-4,junk,meditation
0.0058,6.142E-4,5.86E-4,-7.185E-4,0.001406,2.425E-4,0.00106,-1.249E-4,5.193E-5,-3.839E-5,-0.001246,-7.253E-4,-0.00131,-4.172E-4,-0.001283,-6.615E-4,junk,meditation
0.006108,7.541E-4,0.001586,-6.214E-4,0.002124,2.575E-4,0.001841,-1.131E-4,0.001033,1.578E-4,-2.344E-4,-6.524E-4,-3.833E-5,-3.25E-4,-3.84E-4,-6.683E-4,junk,meditation
0.003969,7.94E-4,1.661E-4,-7.037E-4,7.638E-4,2.157E-4,4.455E-4,-1.197E-4,-0.00134,1.362E-5,-0.00149,-7.935E-4,-0.001424,-4.727E-4,-0.001569,-7.295E-4,junk,meditation
0.003902,8.505E-4,4.957E-4,-7.168E-4,9.632E-4,2.305E-4,6.593E-4,-1.326E-4,-0.001181,8.386E-5,-0.001453,-7.423E-4,-0.001391,-4.268E-4,-0.001595,-6.943E-4,junk,meditation
0.002298,8.376E-4,-6.093E-5,-6.865E-4,3.908E-4,1.786E-4,7.235E-5,-1.177E-4,-0.002531,9.519E-7,-0.001754,-8.005E-4,-0.001545,-5.111E-4,-0.00183,-7.542E-4,junk,meditation
0.001535,7.626E-4,-7.092E-4,-8.066E-4,-1.142E-4,1.319E-4,-4.225E-4,-1.782E-4,-0.003732,-4.923E-5,-0.002632,-8.527E-4,-0.002655,-5.42E-4,-0.002568,-7.298E-4,junk,meditation
9.633E-4,6.994E-4,-6.329E-4,-7.258E-4,-2.006E-4,1.428E-4,-4.928E-4,-1.714E-4,-0.003922,-7.115E-5,-0.002263,-8.524E-4,-0.002151,-5.549E-4,-0.002303,-7.799E-4,junk,meditation
2.412E-5,5.905E-4,-0.001808,-9.115E-4,-0.001079,8.81E-5,-0.001322,-2.019E-4,-0.005532,-1.6E-4,-0.003547,-9.435E-4,-0.003772,-6.203E-4,-0.003346,-7.335E-4,junk,meditation
2.119E-4,5.705E-4,-9.646E-4,-8.179E-4,-5.407E-4,9.181E-5,-8.158E-4,-1.978E-4,-0.00492,-1.872E-4,-0.002751,-8.938E-4,-0.002691,-5.903E-4,-0.00269,-7.697E-4,junk,meditation
-0.001106,5.772E-4,-0.002591,-9.468E-4,-0.001712,6.316E-5,-0.001855,-2.31E-4,-0.006375,-3.417E-4,-0.004038,-0.001019,-0.004228,-7.444E-4,-0.003581,-7.686E-4,junk,meditation
-1.016E-4,5.328E-4,-0.00143,-8.985E-4,-8.318E-4,8.025E-5,-0.001057,-2.216E-4,-0.005458,-2.771E-4,-0.003292,-9.004E-4,-0.003284,-6.198E-4,-0.002958,-7.449E-4,junk,meditation
-2.974E-4,3.988E-4,-0.002306,-8.946E-4,-0.001499,9.054E-5,-0.001592,-2.077E-4,-0.005827,-4.231E-4,-0.003678,-0.001021,-0.003734,-7.24E-4,-0.003222,-7.687E-4,junk,meditation
6.001E-4,4.264E-4,-0.001396,-9.035E-4,-6.194E-4,6.987E-5,-8.53E-4,-2.183E-4,-0.004967,-3.414E-4,-0.003079,-9.123E-4,-0.003135,-6.087E-4,-0.002768,-7.28E-4,junk,meditation
8.777E-4,3.926E-4,-8.732E-4,-8.39E-4,-3.187E-4,1.193E-4,-5.203E-4,-2.086E-4,-0.004344,-3.501E-4,-0.002447,-9.044E-4,-0.002402,-5.858E-4,-0.002303,-7.558E-4,junk,meditation
0.001026,3.693E-4,-0.00164,-9.428E-4,-7.271E-4,7.886E-5,-9.258E-4,-2.211E-4,-0.004968,-3.44E-4,-0.003302,-9.77E-4,-0.003448,-6.393E-4,-0.002816,-7.076E-4,junk,meditation
0.00232,4.042E-4,1.315E-4,-8.26E-4,7.423E-4,1.278E-4,4.35E-4,-1.848E-4,-0.002769,-2.897E-4,-0.001715,-8.26E-4,-0.001629,-4.575E-4,-0.001675,-6.807E-4,junk,meditation
0.001927,4.365E-4,-1.839E-4,-7.284E-4,5.584E-4,1.421E-4,2.378E-4,-1.583E-4,-0.002842,-3.307E-4,-0.001633,-8.596E-4,-0.001407,-5.224E-4,-0.001562,-7.106E-4,junk,meditation
0.002108,4.518E-4,-8.959E-4,-8.997E-4,1.291E-4,8.5E-5,-1.803E-4,-1.915E-4,-0.003272,-3.71E-4,-0.002585,-8.978E-4,-0.002635,-5.585E-4,-0.002229,-6.844E-4,junk,meditation
0.003617,4.434E-4,8.635E-4,-7.423E-4,0.001597,1.398E-4,0.001199,-1.74E-4,-0.001208,-2.264E-4,-9.446E-4,-7.648E-4,-7.662E-4,-3.797E-4,-9.477E-4,-6.594E-4,junk,meditation
0.003011,4.736E-4,7.295E-4,-6.95E-4,0.001476,1.815E-4,0.001121,-1.296E-4,-0.001291,-3.104E-4,-7.465E-4,-7.838E-4,-4.765E-4,-4.055E-4,-7.355E-4,-6.958E-4,junk,meditation
0.002903,4.884E-4,-3.807E-4,-8.61E-4,7.706E-4,1.145E-4,3.659E-4,-1.511E-4,-0.002165,-3.041E-4,-0.002014,-8.101E-4,-0.002087,-4.922E-4,-0.001864,-6.145E-4,junk,meditation
0.004406,5.203E-4,0.001279,-7.087E-4,0.00217,2.126E-4,0.001782,-1.383E-4,1.096E-4,-1.098E-4,-4.155E-4,-6.821E-4,-1.883E-4,-2.991E-4,-5.155E-4,-6.174E-4,junk,meditation
0.003986,5.136E-4,0.001278,-6.485E-4,0.002087,2.221E-4,0.001731,-1.006E-4,5.757E-5,-1.589E-4,-3.654E-5,-7.232E-4,1.663E-4,-3.286E-4,-2.672E-4,-6.542E-4,junk,meditation
0.003486,4.855E-4,-8.492E-5,-8.459E-4,0.001134,1.914E-4,7.832E-4,-1.403E-4,-0.001373,-1.755E-4,-0.001563,-7.829E-4,-0.00172,-4.252E-4,-0.001685,-5.711E-4,junk,meditation
0.004903,5.896E-4,0.001567,-7.28E-4,0.002534,2.52E-4,0.002056,-8.151E-5,7.89E-4,2.819E-5,-8.965E-5,-6.246E-4,-7.948E-5,-2.401E-4,-4.39E-4,-5.747E-4,junk,meditation
0.004045,7.435E-4,0.001487,-6.501E-4,0.00233,2.757E-4,0.001955,-6.795E-5,4.459E-4,3.706E-5,1.644E-4,-6.606E-4,3.191E-4,-2.813E-4,-2.182E-4,-6.169E-4,junk,meditation
0.003412,6.875E-4,-1.543E-5,-8.351E-4,0.001137,2.402E-4,7.313E-4,-9.508E-5,-0.001305,4.903E-5,-0.001519,-7.577E-4,-0.001755,-3.948E-4,-0.001774,-5.718E-4,junk,meditation
0.004708,8.236E-4,0.001446,-7.314E-4,0.002286,3.135E-4,0.001898,-3.514E-5,6.79E-4,2.482E-4,-1.577E-4,-6.011E-4,-2.592E-4,-2.192E-4,-6.164E-4,-5.5E-4,junk,meditation
0.003653,9.465E-4,0.001311,-6.597E-4,0.002027,2.973E-4,0.001584,-2.297E-6,2.535E-5,2.265E-4,-6.864E-5,-6.49E-4,2.345E-5,-2.804E-4,-4.998E-4,-6.259E-4,junk,meditation
0.002832,8.976E-4,-1.529E-4,-8.684E-4,7.156E-4,2.81E-4,3.951E-4,-4.371E-5,-0.002023,2.754E-4,-0.001839,-7.227E-4,-0.002154,-3.642E-4,-0.002147,-5.611E-4,junk,meditation
0.00358,0.001164,0.001273,-7.591E-4,0.001814,3.118E-4,0.001369,-5.12E-6,-5.183E-4,4.925E-4,-5.698E-4,-6.188E-4,-6.81E-4,-2.369E-4,-0.001098,-5.533E-4,junk,meditation
0.002423,0.00117,7.935E-4,-7.072E-4,0.001269,3.037E-4,8.064E-4,-2.134E-6,-0.001761,3.577E-4,-7.662E-4,-6.874E-4,-8.836E-4,-3.093E-4,-0.001293,-6.15E-4,junk,meditation
0.001756,0.001189,1.099E-4,-8.081E-4,6.639E-4,2.641E-4,1.462E-4,-1.756E-5,-0.00296,4.274E-4,-0.001728,-6.932E-4,-0.002074,-3.195E-4,-0.002261,-5.423E-4,junk,meditation
0.001571,0.001266,8.231E-4,-7.583E-4,9.816E-4,2.759E-4,4.564E-4,-7.033E-6,-0.002718,5.264E-4,-0.001082,-6.488E-4,-0.001178,-2.938E-4,-0.001661,-5.892E-4,junk,meditation
4.611E-4,0.001188,-8.69E-4,-8.902E-4,-3.998E-4,2.259E-4,-8.844E-4,-2.899E-5,-0.004659,4.29E-4,-0.002458,-7.945E-4,-0.002845,-4.301E-4,-0.002926,-5.644E-4,junk,meditation
4.575E-4,0.001283,3.447E-5,-8.382E-4,2.551E-4,2.13E-4,-3.319E-4,-4.147E-5,-0.003866,4.416E-4,-0.001858,-6.925E-4,-0.002079,-3.31E-4,-0.002334,-5.591E-4,junk,meditation
-2.409E-4,0.001139,-0.001373,-8.688E-4,-9.221E-4,1.894E-4,-0.001383,-5.154E-5,-0.005088,3.515E-4,-0.002783,-7.807E-4,-0.003121,-4.643E-4,-0.003075,-5.783E-4,junk,meditation
2.005E-4,0.001101,-8.351E-4,-8.83E-4,-4.811E-4,1.726E-4,-0.001042,-6.542E-5,-0.004652,4.44E-4,-0.002588,-7.254E-4,-0.002967,-3.81E-4,-0.002936,-5.351E-4,junk,meditation
-4.204E-4,0.001068,-0.00149,-8.812E-4,-0.001168,2.08E-4,-0.001535,-8.724E-5,-0.005231,3.678E-4,-0.002866,-7.939E-4,-0.003266,-4.621E-4,-0.003105,-5.712E-4,junk,meditation
-1.606E-4,0.00105,-0.001378,-9.224E-4,-9.405E-4,1.644E-4,-0.001382,-9.157E-5,-0.005079,4.113E-4,-0.002939,-7.492E-4,-0.003399,-4.154E-4,-0.003201,-5.139E-4,junk,meditation
-2.369E-4,0.001082,-0.001126,-8.519E-4,-7.516E-4,1.875E-4,-0.001245,-9.304E-5,-0.004483,3.433E-4,-0.002456,-7.721E-4,-0.002828,-4.172E-4,-0.002797,-5.27E-4,junk,meditation
-2.043E-4,0.001009,-0.001586,-9.638E-4,-0.001,1.381E-4,-0.001486,-1.251E-4,-0.005039,3.748E-4,-0.003154,-7.528E-4,-0.003712,-4.059E-4,-0.003224,-4.904E-4,junk,meditation
1.188E-5,0.001084,-3.225E-4,-8.942E-4,-2.948E-5,1.569E-4,-6.569E-4,-1.068E-4,-0.003764,4.963E-4,-0.001981,-6.509E-4,-0.00232,-2.96E-4,-0.002428,-4.608E-4,junk,meditation
-9.605E-4,0.001027,-0.002211,-9.338E-4,-0.001373,1.368E-4,-0.001849,-9.793E-5,-0.005376,3.423E-4,-0.003272,-8.154E-4,-0.003738,-5.009E-4,-0.003211,-5.108E-4,junk,meditation
9.034E-5,9.865E-4,-6.156E-4,-9.107E-4,-2.892E-5,1.501E-4,-6.652E-4,-1.104E-4,-0.003718,4.758E-4,-0.00215,-6.441E-4,-0.00255,-3.121E-4,-0.002469,-4.46E-4,junk,meditation
-8.599E-5,0.001048,2.296E-4,-7.916E-4,7.581E-4,1.462E-4,-8.358E-6,-9.59E-5,-0.003027,5.529E-4,-0.001092,-5.974E-4,-0.001314,-2.47E-4,-0.001736,-4.614E-4,junk,meditation
-8.306E-4,9.05E-4,-0.001867,-9.874E-4,-8.82E-4,1.153E-4,-0.001371,-1.273E-4,-0.00527,3.38E-4,-0.003079,-7.881E-4,-0.003538,-4.686E-4,-0.003019,-4.928E-4,junk,meditation
2.674E-4,9.58E-4,9.915E-5,-8.619E-4,7.691E-4,1.464E-4,9.289E-5,-1.173E-4,-0.00323,4.842E-4,-0.001498,-5.77E-4,-0.001759,-2.45E-4,-0.001953,-4.351E-4,junk,meditation
-1.325E-5,9.327E-4,2.82E-4,-7.502E-4,8.543E-4,1.706E-4,2.455E-4,-8.648E-5,-0.00296,3.966E-4,-9.077E-4,-6.008E-4,-0.001071,-2.559E-4,-0.00147,-5.013E-4,junk,meditation
-5.827E-4,8.996E-4,-0.001322,-0.001021,-3.79E-4,9.821E-5,-8.484E-4,-1.3E-4,-0.004991,3.463E-4,-0.00286,-7.224E-4,-0.003302,-4.02E-4,-0.00282,-5.001E-4,junk,meditation
9.745E-4,9.408E-4,6.359E-4,-8.365E-4,0.00124,1.489E-4,5.96E-4,-1.079E-4,-0.002361,4.706E-4,-0.001049,-5.555E-4,-0.001273,-1.964E-4,-0.001508,-4.569E-4,junk,meditation
9.832E-4,9.35E-4,6.204E-4,-7.363E-4,0.001035,1.955E-4,5.67E-4,-7.814E-5,-0.002375,4.486E-4,-6.784E-4,-5.85E-4,-7.267E-4,-2.683E-4,-0.001166,-5.366E-4,junk,meditation
9.273E-4,8.832E-4,-6.275E-4,-9.65E-4,1.488E-4,7.912E-5,-3.749E-4,-1.388E-4,-0.003637,3.46E-4,-0.002321,-6.586E-4,-0.002664,-3.859E-4,-0.002491,-4.78E-4,junk,meditation
0.002238,9.76E-4,0.001083,-7.973E-4,0.001525,1.394E-4,9.186E-4,-1.197E-4,-0.001393,4.565E-4,-7.621E-4,-5.264E-4,-9.004E-4,-1.977E-4,-0.001258,-4.718E-4,noguesses,rest
