A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,accuracy,condition
0.006577,-8.184E-5,0.001953,-8.745E-4,0.002373,-2.075E-5,0.001818,-1.156E-4,0.005163,-1.574E-5,0.003018,-2.248E-4,6.568E-4,-1.554E-4,0.002346,-2.053E-4,junk,hard
0.006661,-4.557E-5,0.002147,-9.239E-4,0.002527,-1.482E-5,0.002026,-1.364E-4,0.005504,-1.338E-4,0.003195,-2.272E-4,9.965E-4,-1.762E-4,0.002598,-2.277E-4,junk,hard
0.006861,-1.329E-4,0.002019,-9.127E-4,0.00249,-2.42E-5,0.001906,-1.72E-4,0.005237,-9.514E-5,0.003066,-2.538E-4,8.246E-4,-1.856E-4,0.002439,-2.416E-4,junk,hard
0.006463,-6.031E-5,0.002126,-9.16E-4,0.002526,-4.98E-5,0.002014,-1.552E-4,0.005328,-8.363E-5,0.00321,-2.443E-4,9.075E-4,-1.8E-4,0.002542,-2.375E-4,junk,hard
0.006775,-1.109E-4,0.002159,-9.457E-4,0.002679,-3.91E-5,0.002148,-1.915E-4,0.005586,-1.286E-4,0.003293,-2.536E-4,0.001162,-1.962E-4,0.002671,-2.469E-4,junk,hard
0.006889,-1.572E-4,0.00207,-9.221E-4,0.002516,-6.669E-5,0.001914,-1.612E-4,0.005302,-5.93E-5,0.003134,-2.595E-4,8.024E-4,-1.777E-4,0.002438,-2.422E-4,junk,hard
0.00685,-4.519E-5,0.002351,-9.451E-4,0.002673,-6.133E-5,0.002204,-1.792E-4,0.005807,-9.352E-5,0.003402,-2.417E-4,0.001125,-1.766E-4,0.002694,-2.37E-4,junk,hard
0.007132,-7.938E-5,0.002239,-9.413E-4,0.002748,-6.029E-5,0.002165,-2.006E-4,0.005796,-1.035E-4,0.003406,-2.569E-4,0.001234,-1.798E-4,0.002725,-2.473E-4,junk,hard
0.006462,-1.216E-4,0.002189,-9.443E-4,0.002606,-9.801E-5,0.002027,-1.829E-4,0.005683,-1.896E-5,0.00337,-2.327E-4,0.001033,-1.627E-4,0.002615,-2.248E-4,junk,hard
0.006455,-1.313E-4,0.002287,-9.664E-4,0.002732,-6.671E-5,0.002246,-2.281E-4,0.006036,-6.797E-5,0.003548,-2.355E-4,0.001339,-1.686E-4,0.002789,-2.206E-4,junk,hard
0.0065,-1.991E-4,0.002128,-9.524E-4,0.002647,-8.324E-5,0.00202,-2.223E-4,0.005765,-5.524E-5,0.003397,-2.486E-4,0.001122,-1.544E-4,0.002668,-2.378E-4,noguesses,rest
0.004306,-2.139E-4,0.00199,-0.001193,0.001938,-2.249E-4,0.001491,-2.518E-4,0.00414,-3.725E-4,0.0028,-3.181E-4,5.803E-4,-4.37E-4,0.002302,-4.19E-4,noguesses,rest
0.004265,-2.296E-4,0.002025,-0.001187,0.002047,-2.489E-4,0.001572,-2.395E-4,0.004132,-3.771E-4,0.002883,-3.344E-4,7.287E-4,-4.456E-4,0.002513,-4.337E-4,noguesses,rest
0.004181,-2.073E-4,0.002034,-0.001176,0.001793,-2.361E-4,0.001501,-2.649E-4,0.003953,-3.706E-4,0.002747,-3.435E-4,4.146E-4,-4.589E-4,0.002255,-4.309E-4,noguesses,rest
0.004774,-2.38E-4,0.002121,-0.001173,0.002162,-2.46E-4,0.001631,-2.64E-4,0.004605,-3.882E-4,0.003017,-3.498E-4,7.865E-4,-4.537E-4,0.002505,-4.451E-4,noguesses,rest
0.004425,-2.539E-4,0.002184,-0.00118,0.002041,-2.444E-4,0.001661,-2.643E-4,0.004361,-3.853E-4,0.003021,-3.574E-4,7.607E-4,-4.648E-4,0.002542,-4.392E-4,noguesses,rest
0.004617,-2.265E-4,0.00216,-0.001157,0.002031,-2.237E-4,0.001585,-2.801E-4,0.004557,-3.177E-4,0.002972,-3.409E-4,6.096E-4,-4.476E-4,0.002369,-4.403E-4,noguesses,rest
0.005045,-2.652E-4,0.002293,-0.001168,0.00233,-2.5E-4,0.001786,-2.673E-4,0.005062,-3.589E-4,0.003274,-3.404E-4,9.864E-4,-4.48E-4,0.0027,-4.587E-4,noguesses,rest
0.004754,-2.795E-4,0.002304,-0.00117,0.002121,-2.329E-4,0.001764,-2.888E-4,0.004685,-3.545E-4,0.003212,-3.517E-4,8.549E-4,-4.629E-4,0.002631,-4.565E-4,noguesses,rest
0.005287,-2.506E-4,0.002311,-0.001151,0.002207,-2.259E-4,0.001666,-2.838E-4,0.005195,-2.847E-4,0.003244,-3.26E-4,8.087E-4,-4.464E-4,0.002547,-4.612E-4,noguesses,rest
0.005313,-2.737E-4,0.0025,-0.001153,0.002399,-2.399E-4,0.001989,-3.029E-4,0.005616,-3.293E-4,0.003584,-3.271E-4,0.001162,-4.486E-4,0.002864,-4.518E-4,noguesses,rest
0.005083,-2.439E-4,0.002398,-0.001151,0.002316,-2.326E-4,0.001866,-3.13E-4,0.005374,-3.858E-4,0.003443,-3.408E-4,0.001031,-4.588E-4,0.00273,-4.611E-4,noguesses,rest
0.005573,-2.797E-4,0.002425,-0.001148,0.002397,-2.456E-4,0.001904,-3.179E-4,0.005693,-2.839E-4,0.003512,-3.118E-4,0.001024,-4.411E-4,0.002729,-4.583E-4,noguesses,rest
0.005368,-2.669E-4,0.002533,-0.001163,0.002547,-2.619E-4,0.002161,-3.354E-4,0.0059,-3.783E-4,0.003729,-3.296E-4,0.001297,-4.552E-4,0.002984,-4.573E-4,noguesses,rest
0.005351,-2.692E-4,0.002379,-0.001163,0.002331,-2.446E-4,0.001846,-3.366E-4,0.005555,-3.747E-4,0.003427,-3.3E-4,9.919E-4,-4.547E-4,0.002657,-4.608E-4,noguesses,rest
0.005516,-3.269E-4,0.002458,-0.001169,0.002437,-2.675E-4,0.002026,-3.435E-4,0.005748,-2.926E-4,0.00366,-3.068E-4,0.001124,-4.354E-4,0.002817,-4.538E-4,noguesses,rest
0.00507,-2.331E-4,0.002492,-0.001191,0.002557,-2.67E-4,0.002138,-3.604E-4,0.005872,-4.013E-4,0.003709,-3.166E-4,0.001352,-4.467E-4,0.002996,-4.576E-4,noguesses,rest
0.005357,-3.38E-4,0.002309,-0.001194,0.002348,-2.605E-4,0.001891,-3.631E-4,0.005328,-3.34E-4,0.003394,-3.216E-4,9.651E-4,-4.444E-4,0.002651,-4.621E-4,noguesses,rest
0.005318,-3.298E-4,0.002418,-0.001189,0.002529,-3.001E-4,0.002148,-3.573E-4,0.005821,-3.625E-4,0.00366,-3.146E-4,0.001171,-4.279E-4,0.002895,-4.398E-4,noguesses,rest
0.005172,-2.958E-4,0.002465,-0.001209,0.002546,-2.69E-4,0.002078,-3.667E-4,0.005683,-4.336E-4,0.003548,-3.32E-4,0.001271,-4.517E-4,0.002896,-4.568E-4,noguesses,rest
0.005235,-3.662E-4,0.002392,-0.001176,0.002386,-2.826E-4,0.001992,-3.711E-4,0.005266,-3.264E-4,0.00341,-3.362E-4,9.446E-4,-4.354E-4,0.002661,-4.5E-4,noguesses,rest
0.004797,-3.063E-4,0.002582,-0.001199,0.00257,-2.935E-4,0.002128,-3.582E-4,0.005552,-4.204E-4,0.003594,-3.352E-4,0.001225,-4.379E-4,0.002891,-4.379E-4,noguesses,rest
0.004883,-3.701E-4,0.002372,-0.001179,0.002401,-2.833E-4,0.001912,-3.764E-4,0.005186,-4.453E-4,0.003342,-3.564E-4,0.001051,-4.453E-4,0.002695,-4.558E-4,noguesses,rest
0.004802,-4.055E-4,0.002497,-0.001159,0.002422,-3.179E-4,0.002025,-3.609E-4,0.005181,-3.435E-4,0.003432,-3.419E-4,9.768E-4,-4.258E-4,0.002699,-4.302E-4,noguesses,rest
0.004947,-3.561E-4,0.002655,-0.001176,0.002578,-2.77E-4,0.002173,-3.852E-4,0.005585,-4.427E-4,0.003564,-3.586E-4,0.001297,-4.494E-4,0.002891,-4.44E-4,noguesses,rest
0.005353,-4.66E-4,0.002566,-0.001108,0.002436,-2.867E-4,0.002008,-3.764E-4,0.005558,-3.52E-4,0.003387,-3.617E-4,9.878E-4,-4.345E-4,0.002671,-4.432E-4,noguesses,rest
0.005967,-4.803E-4,0.002948,-0.001087,0.002751,-2.619E-4,0.002389,-3.441E-4,0.006765,-2.325E-4,0.003863,-3.299E-4,0.001421,-4.041E-4,0.00312,-3.972E-4,noguesses,rest
0.00868,-5.15E-4,0.003061,-0.001092,0.003261,-1.513E-4,0.00276,-3.007E-4,0.007527,-3.456E-4,0.004004,-3.466E-4,0.001806,-4.099E-4,0.00343,-3.89E-4,noguesses,rest
0.008138,-5.434E-4,0.002936,-0.001085,0.003182,-1.475E-4,0.002619,-2.849E-4,0.007415,-2.729E-4,0.004052,-3.197E-4,0.001605,-3.772E-4,0.003364,-3.674E-4,noguesses,rest
0.008152,-4.7E-4,0.00306,-0.001077,0.00334,-1.193E-4,0.002844,-3.284E-4,0.008106,-3.196E-4,0.00436,-3.109E-4,0.002007,-3.782E-4,0.003644,-3.633E-4,noguesses,rest
0.008704,-5.638E-4,0.002853,-0.001063,0.003215,-1.261E-4,0.002621,-3.092E-4,0.008119,-2.317E-4,0.004286,-2.972E-4,0.001852,-3.642E-4,0.003505,-3.58E-4,noguesses,rest
0.00845,-5.376E-4,0.003154,-0.001048,0.003368,-1.242E-4,0.002855,-2.87E-4,0.008505,-2.153E-4,0.004577,-2.779E-4,0.002024,-3.428E-4,0.00373,-3.497E-4,junk,rest
0.0088,-5.187E-4,0.003114,-0.001036,0.00346,-9.513E-5,0.002844,-2.995E-4,0.008719,-2.803E-4,0.00462,-2.772E-4,0.002204,-3.535E-4,0.003806,-3.59E-4,junk,easy
0.00569,6.322E-4,0.002987,-8.345E-4,0.002542,-1.454E-5,0.00191,1.027E-4,0.00685,2.015E-4,0.0033,2.077E-4,0.001145,-6.25E-5,0.002794,1.539E-4,junk,easy
0.00589,4.807E-4,0.002749,-8.176E-4,0.002406,-3.686E-5,0.001629,1.179E-4,0.006228,2.163E-4,0.00307,1.759E-4,9.092E-4,-7.534E-5,0.002605,1.381E-4,junk,easy
0.005473,5.304E-4,0.002849,-8.306E-4,0.002329,-4.179E-5,0.001734,1.246E-4,0.006355,2.734E-4,0.003134,1.996E-4,8.769E-4,-6.003E-5,0.002646,1.557E-4,junk,easy
0.006586,4.653E-4,0.002995,-8.345E-4,0.002645,-1.13E-5,0.001918,1.143E-4,0.007005,3.052E-4,0.003317,1.843E-4,0.001266,-6.416E-5,0.002886,1.708E-4,junk,easy
0.009954,2.4E-4,0.003316,-8.379E-4,0.003031,5.507E-5,0.002228,2.661E-4,0.007789,4.441E-4,0.003371,1.875E-4,0.001205,-4.903E-5,0.002985,2.216E-4,junk,easy
0.00974,2.471E-4,0.003428,-8.343E-4,0.003222,1.006E-4,0.002419,2.384E-4,0.008355,3.956E-4,0.003625,2.063E-4,0.00158,-4.061E-5,0.003284,2.311E-4,junk,easy
0.00991,1.122E-4,0.003235,-8.21E-4,0.00315,1.035E-4,0.002278,2.089E-4,0.008168,3.223E-4,0.003532,1.819E-4,0.001486,-5.092E-5,0.003203,2.151E-4,junk,easy
0.009687,1.297E-4,0.003318,-8.047E-4,0.003015,8.959E-5,0.002282,2.323E-4,0.008119,4.257E-4,0.003549,1.959E-4,0.001326,-3.515E-5,0.003146,2.295E-4,junk,easy
0.01019,1.281E-4,0.003376,-8.249E-4,0.003294,1.084E-4,0.002451,2.058E-4,0.00864,3.614E-4,0.003737,1.982E-4,0.001734,-4.773E-5,0.003394,2.118E-4,junk,easy
0.009992,5.781E-5,0.003264,-8.198E-4,0.003046,1.017E-4,0.002169,2.473E-4,0.008179,3.71E-4,0.003574,1.828E-4,0.001409,-3.949E-5,0.003212,2.084E-4,junk,easy
0.009913,1.003E-4,0.003361,-8.348E-4,0.003144,1.071E-4,0.002385,2.258E-4,0.008612,3.961E-4,0.003746,2.047E-4,0.001613,-3.5E-5,0.003328,2.335E-4,junk,easy
0.01052,8.175E-5,0.00344,-8.125E-4,0.003377,1.146E-4,0.00245,2.382E-4,0.008881,3.724E-4,0.003822,1.803E-4,0.00184,-4.791E-5,0.003489,2.065E-4,junk,easy
0.0103,4.33E-5,0.003421,-8.062E-4,0.003078,1.046E-4,0.002317,2.716E-4,0.008493,3.887E-4,0.00364,1.77E-4,0.001491,-4.73E-5,0.003293,2.214E-4,junk,easy
0.01056,-6.164E-6,0.003513,-8.139E-4,0.003322,1.256E-4,0.002487,2.382E-4,0.008909,3.778E-4,0.003822,1.86E-4,0.001783,-4.282E-5,0.003481,2.19E-4,junk,easy
0.01045,1.807E-5,0.003367,-8.105E-4,0.00314,1.259E-4,0.002252,2.769E-4,0.008624,3.562E-4,0.003641,1.597E-4,0.001545,-5.054E-5,0.003322,2.116E-4,junk,easy
0.01031,-7.486E-6,0.003481,-8.214E-4,0.003205,1.399E-4,0.002432,2.504E-4,0.008799,3.91E-4,0.0038,1.804E-4,0.001695,-4.621E-5,0.003421,2.207E-4,junk,easy
0.01054,1.795E-5,0.003367,-8.418E-4,0.003325,1.35E-4,0.002409,2.526E-4,0.008946,3.208E-4,0.003799,1.62E-4,0.001811,-4.952E-5,0.00352,2.021E-4,junk,easy
0.01033,2.595E-5,0.003371,-8.177E-4,0.003064,1.392E-4,0.002272,2.836E-4,0.008611,3.593E-4,0.003621,1.636E-4,0.001471,-4.298E-5,0.003298,2.128E-4,junk,easy
0.01055,-3.306E-5,0.003384,-8.316E-4,0.003283,1.464E-4,0.002442,2.491E-4,0.008926,2.842E-4,0.003769,1.513E-4,0.001735,-5.914E-5,0.003462,1.999E-4,junk,easy
0.01042,-5.21E-5,0.003225,-8.197E-4,0.003039,1.456E-4,0.002114,2.82E-4,0.008489,2.662E-4,0.003479,1.39E-4,0.001385,-5.935E-5,0.003199,1.837E-4,junk,easy
0.0103,-3.032E-5,0.00335,-8.289E-4,0.003152,1.616E-4,0.002352,2.811E-4,0.00862,2.988E-4,0.003673,1.325E-4,0.001592,-7.561E-5,0.003426,1.819E-4,junk,easy
0.01032,-1.291E-5,0.003125,-8.357E-4,0.003045,1.64E-4,0.002117,2.805E-4,0.008329,2.301E-4,0.003428,9.771E-5,0.001407,-9.886E-5,0.003212,1.557E-4,junk,easy
0.01039,-9.338E-5,0.003243,-8.41E-4,0.003085,1.603E-4,0.002265,2.769E-4,0.008175,2.23E-4,0.003475,1.012E-4,0.001405,-1.059E-4,0.003282,1.311E-4,junk,easy
0.01005,-3.358E-5,0.003124,-8.449E-4,0.002943,1.636E-4,0.00213,2.683E-4,0.00795,1.898E-4,0.003367,8.189E-5,0.001324,-1.213E-4,0.003183,1.238E-4,junk,easy
0.01059,-2.241E-5,0.003184,-8.456E-4,0.003005,1.751E-4,0.002134,2.92E-4,0.008271,2.631E-4,0.003386,8.366E-5,0.00133,-1.187E-4,0.003182,1.212E-4,junk,easy
0.01068,-1.373E-4,0.003291,-8.486E-4,0.003082,1.644E-4,0.002329,2.888E-4,0.008133,1.942E-4,0.003437,4.881E-5,0.001426,-1.516E-4,0.003319,9.942E-5,junk,easy
0.01041,-3.465E-5,0.003134,-8.424E-4,0.002854,1.855E-4,0.002028,2.945E-4,0.007933,2.614E-4,0.003201,5.636E-5,0.001101,-1.433E-4,0.003015,9.29E-5,junk,easy
0.01007,-5.335E-5,0.003236,-8.389E-4,0.003086,1.631E-4,0.002282,2.713E-4,0.008221,2.349E-4,0.003523,7.76E-5,0.001471,-1.296E-4,0.00332,9.081E-5,junk,easy
0.009775,-7.089E-5,0.003186,-8.355E-4,0.002963,1.63E-4,0.002194,2.582E-4,0.007877,1.975E-4,0.003428,5.027E-5,0.001385,-1.552E-4,0.003266,8.358E-5,junk,easy
0.01003,-4.3E-5,0.003155,-8.456E-4,0.002964,1.762E-4,0.002092,2.709E-4,0.008045,2.79E-4,0.003391,6.936E-5,0.001327,-1.331E-4,0.003179,9.033E-5,junk,easy
0.009934,-1.053E-4,0.003253,-8.445E-4,0.003121,1.484E-4,0.002319,2.595E-4,0.008055,2.285E-4,0.003599,5.328E-5,0.00154,-1.412E-4,0.003419,7.62E-5,junk,easy
0.00965,-4.588E-5,0.003091,-8.49E-4,0.002832,1.817E-4,0.001983,2.688E-4,0.007757,2.943E-4,0.00333,6.375E-5,0.00124,-1.377E-4,0.003121,8.817E-5,junk,easy
0.01006,-1.279E-4,0.003155,-8.474E-4,0.003034,1.797E-4,0.002224,2.601E-4,0.008173,3.5E-4,0.003583,6.713E-5,0.00147,-1.185E-4,0.003346,9.222E-5,junk,easy
0.009433,-3.567E-5,0.003115,-8.623E-4,0.002958,1.688E-4,0.002195,2.629E-4,0.008022,2.429E-4,0.00357,5.279E-5,0.001492,-1.303E-4,0.003406,7.793E-5,junk,easy
0.00978,-1.387E-4,0.003019,-8.427E-4,0.002823,1.844E-4,0.00197,2.704E-4,0.007896,3.046E-4,0.003349,6.476E-5,0.001212,-1.164E-4,0.003089,9.972E-5,junk,easy
0.00951,-1.135E-4,0.003116,-8.421E-4,0.002997,1.663E-4,0.002209,2.738E-4,0.007992,2.853E-4,0.003572,6.392E-5,0.001467,-1.212E-4,0.00338,9.746E-5,junk,easy
0.009439,-9.024E-5,0.003015,-8.516E-4,0.002742,1.993E-4,0.001972,2.755E-4,0.007734,2.822E-4,0.003322,4.967E-5,0.001197,-1.382E-4,0.003099,1.046E-4,junk,easy
0.009983,-1.7E-4,0.003012,-8.378E-4,0.002884,1.949E-4,0.002082,2.802E-4,0.007962,3.349E-4,0.00343,5.199E-5,0.00129,-1.209E-4,0.003199,1.067E-4,junk,easy
0.009437,-9.58E-5,0.003041,-8.319E-4,0.00278,2.023E-4,0.002034,2.916E-4,0.007619,2.338E-4,0.003345,3.526E-5,0.001135,-1.324E-4,0.003097,1.031E-4,junk,easy
0.009985,-1.366E-4,0.003,-8.252E-4,0.00273,2.331E-4,0.001941,2.847E-4,0.007765,3.097E-4,0.003239,4.701E-5,9.607E-4,-1.189E-4,0.002918,1.014E-4,junk,easy
0.01004,-1.511E-4,0.003121,-8.149E-4,0.002903,2.138E-4,0.002142,3.013E-4,0.007833,2.745E-4,0.003433,1.92E-5,0.001181,-1.326E-4,0.003182,8.618E-5,junk,easy
0.009421,-4.517E-5,0.003064,-7.948E-4,0.002622,2.468E-4,0.001954,3.185E-4,0.007156,1.523E-4,0.003016,8.713E-7,7.41E-4,-1.674E-4,0.002771,6.269E-5,junk,easy
0.006337,1.592E-4,0.002867,-7.397E-4,0.002221,1.567E-4,0.001611,2.134E-4,0.005491,-1.381E-5,0.00272,-2.791E-5,4.112E-4,-1.825E-4,0.002409,-4.339E-5,junk,easy
0.005259,3.187E-4,0.002608,-7.994E-4,0.001838,1.046E-4,0.001415,1.775E-4,0.004557,3.916E-8,0.002507,-4.647E-5,1.04E-4,-2.136E-4,0.002124,-7.402E-5,junk,easy
0.005529,2.809E-4,0.002436,-8.268E-4,0.001849,1.048E-4,0.001335,1.199E-4,0.004746,-3.245E-6,0.002434,-5.526E-5,8.293E-5,-2.259E-4,0.002029,-9.014E-5,junk,easy
0.005118,2.586E-4,0.002284,-8.71E-4,0.001809,4.793E-5,0.001261,1.109E-4,0.004471,-1.05E-4,0.002473,-1.042E-4,1.012E-4,-2.511E-4,0.002124,-1.244E-4,junk,easy
0.004448,2.951E-4,0.002201,-8.604E-4,0.001593,6.77E-5,0.001156,7.883E-5,0.00424,-1.129E-4,0.002256,-9.855E-5,-2.059E-4,-2.642E-4,0.001851,-1.231E-4,junk,easy
0.005116,2.088E-4,0.002229,-8.783E-4,0.001839,4.898E-5,0.001264,5.357E-5,0.004482,-1.693E-4,0.00238,-1.281E-4,5.758E-5,-2.821E-4,0.002043,-1.651E-4,junk,easy
0.004415,2.711E-4,0.002173,-8.718E-4,0.00155,1.84E-5,0.001099,6.707E-5,0.004003,-1.5E-4,0.002175,-1.355E-4,-3.502E-4,-2.893E-4,0.001823,-1.7E-4,junk,easy
0.004923,2.12E-4,0.002229,-8.984E-4,0.001785,3.092E-5,0.001248,2.223E-5,0.004507,-2.285E-4,0.002347,-1.457E-4,1.012E-5,-3.119E-4,0.002003,-1.906E-4,junk,easy
0.004723,1.621E-4,0.002144,-9.039E-4,0.001645,3.318E-6,0.001089,3.656E-5,0.003971,-2.502E-4,0.002204,-1.672E-4,-2.335E-4,-3.152E-4,0.001905,-2.184E-4,junk,easy
0.004635,1.766E-4,0.002249,-9.282E-4,0.001677,-1.338E-6,0.001255,4.238E-6,0.004214,-2.585E-4,0.002313,-1.696E-4,-1.456E-4,-3.297E-4,0.001944,-2.136E-4,junk,easy
0.004851,9.894E-5,0.002178,-9.38E-4,0.001833,-1.901E-5,0.001199,-1.278E-5,0.004359,-3.395E-4,0.002357,-2.036E-4,4.511E-5,-3.453E-4,0.002064,-2.501E-4,junk,easy
0.003918,1.763E-4,0.002054,-9.479E-4,0.001441,-6.293E-5,0.001019,-2.532E-5,0.003668,-2.969E-4,0.002138,-2.032E-4,-4.19E-4,-3.48E-4,0.001761,-2.482E-4,junk,easy
0.004141,1.139E-4,0.002174,-9.634E-4,0.001711,-5.439E-5,0.001237,-9.538E-5,0.004077,-3.456E-4,0.002349,-2.213E-4,-5.593E-5,-3.645E-4,0.001996,-2.711E-4,junk,easy
0.004107,8.856E-5,0.002109,-9.505E-4,0.001521,-8.156E-5,9.985E-4,-8.827E-5,0.003687,-3.924E-4,0.002138,-2.417E-4,-3.392E-4,-3.729E-4,0.001801,-2.875E-4,junk,easy
0.003969,9.707E-5,0.002301,-9.507E-4,0.001598,-9.468E-5,0.00121,-1.232E-4,0.003957,-3.753E-4,0.002309,-2.516E-4,-2.366E-4,-3.798E-4,0.001916,-2.905E-4,junk,easy
0.004156,8.445E-5,0.002283,-9.542E-4,0.001713,-9.91E-5,0.001194,-1.509E-4,0.004143,-3.977E-4,0.002378,-2.862E-4,7.328E-6,-4.108E-4,0.002034,-3.275E-4,junk,easy
0.002993,1.341E-4,0.002127,-9.496E-4,0.001272,-1.701E-4,9.346E-4,-1.823E-4,0.003627,-2.788E-4,0.002191,-2.605E-4,-4.639E-4,-3.925E-4,0.001692,-3.262E-4,junk,easy
0.00256,2.646E-4,0.002497,-9.476E-4,0.001409,-2.325E-4,0.001068,-2.484E-4,0.003226,-3.16E-4,0.002263,-2.87E-4,-2.513E-4,-4.032E-4,0.001678,-4.092E-4,junk,easy
0.003137,1.267E-4,0.002887,-7.823E-4,0.001355,-2.261E-4,9.395E-4,-1.872E-4,0.002853,-1.657E-4,0.002065,-2.937E-4,-5.323E-4,-4.116E-4,0.001397,-4.404E-4,junk,easy
0.002932,2.01E-4,0.003055,-7.818E-4,0.001452,-2.252E-4,0.001185,-2.081E-4,0.003281,-3.619E-5,0.0024,-2.551E-4,-2.533E-4,-3.896E-4,0.001679,-4.211E-4,junk,easy
0.004416,2.1E-4,0.002499,-9.484E-4,0.001945,-1.881E-4,0.001397,-2.03E-4,0.00429,-2.13E-4,0.002765,-2.277E-4,2.912E-4,-3.885E-4,0.002127,-3.616E-4,junk,easy
0.005119,6.042E-5,0.002418,-0.001033,0.001987,-1.599E-4,0.001457,-1.922E-4,0.004683,-1.138E-4,0.002866,-2.098E-4,1.734E-4,-3.717E-4,0.002199,-3.28E-4,junk,easy
0.005254,9.615E-5,0.002633,-0.001015,0.002266,-1.426E-4,0.001785,-2.244E-4,0.005293,-1.009E-4,0.00323,-1.986E-4,6.974E-4,-3.77E-4,0.002572,-3.32E-4,junk,easy
0.005443,6.737E-5,0.002538,-9.953E-4,0.002151,-1.4E-4,0.00151,-1.939E-4,0.005167,-9.605E-5,0.003053,-2.135E-4,5.0E-4,-3.822E-4,0.0024,-3.487E-4,junk,easy
0.005427,7.648E-5,0.002686,-9.89E-4,0.002244,-1.514E-4,0.001739,-2.163E-4,0.005469,1.034E-6,0.003302,-1.809E-4,6.729E-4,-3.708E-4,0.002609,-3.371E-4,junk,easy
0.005392,1.501E-4,0.002708,-0.001008,0.002446,-1.429E-4,0.001795,-2.375E-4,0.005701,-1.464E-4,0.003367,-2.027E-4,9.966E-4,-3.906E-4,0.002773,-3.532E-4,junk,easy
0.00548,9.537E-5,0.002597,-9.856E-4,0.00216,-1.302E-4,0.001638,-2.122E-4,0.005199,-1.12E-5,0.00311,-2.123E-4,5.741E-4,-3.972E-4,0.002497,-3.39E-4,junk,easy
0.00529,1.447E-4,0.0027,-0.001013,0.002446,-1.466E-4,0.001919,-2.146E-4,0.005648,5.028E-6,0.003396,-2.126E-4,9.992E-4,-4.005E-4,0.002848,-3.314E-4,junk,easy
0.004901,1.205E-4,0.002426,-0.001025,0.002202,-1.469E-4,0.001567,-2.306E-4,0.005253,-6.454E-5,0.00316,-2.257E-4,8.233E-4,-4.118E-4,0.00266,-3.558E-4,junk,easy
0.004632,5.564E-5,0.002467,-0.001044,0.002164,-1.958E-4,0.001675,-2.52E-4,0.00515,-2.702E-5,0.00325,-2.27E-4,7.941E-4,-4.098E-4,0.002688,-3.561E-4,junk,easy
0.00414,1.03E-4,0.002446,-0.001096,0.002241,-1.971E-4,0.001726,-2.666E-4,0.005573,-1.054E-4,0.003347,-2.296E-4,0.001089,-4.144E-4,0.002855,-3.655E-4,junk,easy
0.004851,-5.783E-5,0.002214,-0.001117,0.001931,-2.196E-4,0.001472,-2.412E-4,0.005657,1.263E-4,0.003268,-1.805E-4,8.281E-4,-3.795E-4,0.002657,-3.444E-4,junk,easy
0.003649,-1.039E-4,0.002362,-0.001106,0.001979,-2.528E-4,0.001595,-2.597E-4,0.005799,1.089E-4,0.003507,-1.845E-4,0.001094,-3.679E-4,0.002923,-3.481E-4,junk,easy
0.00346,-3.181E-4,0.002874,-9.389E-4,0.001815,-2.42E-4,0.001373,-2.574E-4,0.006217,1.675E-4,0.003447,-1.865E-4,0.001125,-3.5E-4,0.002821,-3.659E-4,junk,easy
0.005508,-4.006E-4,0.003888,-6.767E-4,0.002096,-2.227E-4,0.001743,-1.803E-4,0.006485,3.421E-4,0.003361,-2.596E-4,0.001033,-3.83E-4,0.00286,-3.42E-4,junk,easy
0.005211,-1.502E-4,0.004584,-5.688E-4,0.00195,-2.356E-4,0.001819,-1.192E-4,0.008161,4.673E-4,0.003587,-2.572E-4,0.001425,-4.017E-4,0.00324,-2.85E-4,junk,easy
0.007619,-1.597E-4,0.005124,-5.155E-4,0.002372,-1.507E-4,0.002293,5.011E-5,0.007588,5.202E-4,0.003549,-2.166E-4,0.001287,-3.494E-4,0.002982,-3.418E-4,junk,easy
0.004844,-2.031E-4,0.004385,-5.31E-4,0.00186,-2.15E-4,0.001907,4.156E-5,0.006652,4.993E-4,0.003491,-1.628E-4,0.001033,-3.493E-4,0.002759,-3.426E-4,junk,easy
0.006956,-7.01E-6,0.003204,-9.038E-4,0.002135,-1.828E-4,0.001944,-7.641E-5,0.006469,5.7E-4,0.003551,-1.158E-4,0.001067,-3.255E-4,0.002695,-2.733E-4,junk,easy
0.00614,2.018E-4,0.002545,-0.001065,0.002022,-2.357E-4,0.00188,-1.146E-4,0.005966,5.91E-4,0.003704,-6.462E-5,0.00119,-2.853E-4,0.002841,-2.851E-4,junk,easy
0.003421,2.197E-4,0.002294,-0.00106,0.001448,-3.131E-4,0.001343,-1.94E-4,0.006,6.501E-4,0.003655,-1.494E-5,0.001009,-2.48E-4,0.002651,-2.732E-4,junk,easy
0.005127,6.554E-6,0.002559,-0.001063,0.001943,-2.659E-4,0.001665,-2.062E-4,0.007146,6.717E-4,0.003802,-7.654E-5,0.001412,-2.768E-4,0.003009,-2.972E-4,junk,easy
0.005487,-4.873E-4,0.003804,-7.212E-4,0.001844,-2.697E-4,0.001634,-1.68E-4,0.008036,0.001029,0.00379,-6.939E-5,0.001125,-2.798E-4,0.002833,-3.439E-4,junk,easy
