rr_interval,condition
1092,easy
800,easy
932,easy
1016,easy
952,easy
804,easy
1284,easy
960,easy
848,easy
812,easy
304,easy
896,easy
872,easy
1308,easy
872,easy
960,easy
1244,easy
828,easy
940,easy
1028,easy
816,easy
972,hard
892,hard
852,hard
952,hard
868,hard
800,hard
892,hard
812,hard
784,hard
868,hard
876,hard
868,hard
912,hard
884,hard
828,hard
752,hard
788,hard
764,hard
800,hard
808,hard
864,hard
980,hard
888,hard
928,hard
1036,hard
808,hard
944,hard
984,hard
816,hard
1152,hard
852,hard
1016,hard
1012,hard
864,hard
1052,hard
972,easy
956,easy
836,easy
848,easy
1028,easy
1100,easy
876,easy
1056,easy
948,easy
956,easy
988,easy
876,easy
940,easy
1028,easy
860,easy
912,easy
984,easy
884,easy
1004,easy
1116,easy
860,easy
992,easy
924,easy
820,easy
1124,easy
980,easy
856,easy
1148,easy
852,easy
916,easy
1200,easy
820,easy
920,easy
796,easy
748,easy
720,easy
680,easy
656,easy
640,easy
372,easy
380,easy
96,easy
448,easy
344,easy
316,easy
628,easy
608,easy
608,easy
612,easy
620,easy
628,easy
648,easy
680,easy
1076,easy
908,easy
912,easy
904,easy
892,easy
920,easy
160,easy
168,easy
420,easy
872,easy
1260,easy
576,easy
204,easy
300,easy
828,easy
920,easy
1004,easy
1200,easy
836,easy
920,easy
1008,easy
792,easy
1036,easy
892,easy
804,hard
856,hard
904,hard
976,hard
752,hard
788,hard
800,hard
808,hard
804,hard
792,hard
760,hard
780,hard
768,hard
728,hard
820,hard
852,hard
856,hard
812,hard
952,hard
880,hard
808,hard
924,hard
884,hard
796,hard
992,hard
852,hard
828,hard
652,hard
356,hard
840,hard
864,hard
992,hard
840,hard
860,hard
468,hard
672,hard
872,hard
892,hard
988,easy
852,easy
972,easy
1100,easy
876,easy
1000,easy
1136,easy
936,easy
960,easy
996,easy
836,easy
1016,easy
908,easy
824,easy
1280,easy
896,easy
892,easy
1280,easy
336,easy
488,easy
1028,easy
952,easy
900,easy
1300,easy
1028,easy
1076,easy
916,easy
884,easy
1064,easy
852,easy
948,easy
944,easy
800,easy
720,easy
804,easy
856,easy
872,easy
864,easy
744,easy
820,easy
828,easy
860,easy
796,easy
748,easy
856,easy
948,easy
904,easy
784,easy
828,easy
840,easy
868,easy
800,easy
912,easy
1032,easy
968,easy
824,easy
732,easy
276,easy
956,easy
880,easy
988,easy
964,easy
720,easy
1012,easy
924,easy
228,easy
624,easy
1164,easy
804,hard
864,hard
1028,hard
932,hard
840,hard
1104,hard
964,hard
788,hard
988,hard
1020,hard
824,hard
932,hard
1272,hard
940,hard
904,hard
1020,hard
840,hard
856,hard
1228,hard
976,hard
924,hard
1080,hard
872,hard
968,hard
1096,hard
844,hard
924,hard
1004,hard
812,hard
932,hard
548,hard
552,hard
840,hard
768,hard
764,hard
816,hard
716,hard
516,hard
284,hard
836,hard
1000,hard
864,hard
920,hard
912,hard
480,hard
280,hard
824,hard
920,hard
952,hard
780,hard
1000,hard
1924,hard
280,hard
804,hard
892,hard
1044,hard
864,hard
1020,hard
988,hard
852,hard
820,hard
384,hard
200,hard
704,hard
860,hard
1260,hard
796,hard
836,hard
2092,hard
244,hard
660,hard
680,hard
680,hard
676,hard
672,hard
676,hard
628,hard
600,hard
592,hard
584,hard
584,hard
580,hard
588,hard
588,hard
600,hard
612,hard
656,hard
1156,hard
1280,hard
1036,hard
984,hard
972,hard
904,hard
936,hard
548,hard
528,hard
860,hard
928,hard
516,hard
532,hard
876,hard
956,hard
1128,hard
952,hard
940,hard
448,hard
88,hard
532,hard
808,hard
888,hard
928,easy
200,easy
508,easy
860,easy
980,easy
940,easy
892,easy
308,easy
448,easy
844,easy
880,easy
920,easy
824,easy
796,easy
984,easy
1072,easy
936,easy
832,easy
980,easy
616,easy
456,easy
844,easy
920,easy
1000,easy
988,easy
920,easy
1044,easy
1108,easy
552,easy
236,easy
852,easy
916,easy
1124,easy
880,easy
916,easy
804,easy
936,easy
532,easy
920,hard
784,hard
860,hard
848,hard
812,hard
772,hard
804,hard
728,hard
772,hard
816,hard
824,hard
732,hard
332,hard
380,hard
552,hard
312,hard
400,hard
452,hard
892,hard
884,hard
872,hard
848,hard
776,hard
836,hard
1052,hard
840,hard
1104,hard
1180,hard
880,hard
1168,hard
936,hard
948,hard
1184,hard
924,hard
968,hard
1336,hard
888,hard
872,hard
860,hard
792,hard
880,hard
928,hard
788,hard
936,hard
916,hard
772,hard
864,hard
852,hard
796,hard
784,hard
860,hard
848,hard
788,hard
920,hard
876,hard
792,hard
944,hard
828,hard
100,hard
804,hard
940,hard
960,hard
800,hard
944,hard
920,hard
820,hard
980,hard
904,hard
836,hard
972,hard
884,hard
868,hard
1000,hard
816,hard
848,hard
868,hard
856,hard
784,hard
756,hard
804,hard
848,hard
916,hard
872,hard
736,hard
816,hard
828,hard
848,hard
740,hard
864,hard
956,hard
884,hard
784,hard
832,hard
892,hard
828,hard
852,hard
996,hard
832,hard
952,hard
972,hard
828,hard
936,hard
816,hard
860,hard
484,hard
228,hard
212,hard
804,hard
908,hard
956,hard
812,hard
780,hard
304,hard
312,hard
180,hard
864,hard
840,hard
1052,hard
144,hard
504,hard
824,hard
544,hard
148,hard
856,hard
772,hard
716,hard
272,hard
348,hard
716,hard
700,hard
692,hard
660,hard
672,hard
1188,hard
1300,hard
1208,hard
1196,hard
1132,hard
868,hard
920,hard
736,hard
1080,hard
896,hard
696,hard
288,hard
1352,hard
988,hard
428,hard
228,hard
356,hard
812,hard
684,hard
372,hard
1028,hard
124,hard
916,easy
768,easy
880,easy
928,easy
980,easy
972,easy
800,easy
888,easy
908,easy
792,easy
916,easy
960,easy
868,easy
876,easy
1004,easy
976,easy
876,easy
992,easy
1036,easy
148,easy
676,easy
940,easy
944,easy
816,easy
956,easy
1100,easy
864,easy
1004,easy
832,easy
952,easy
920,easy
788,easy
1008,easy
892,easy
800,easy
796,easy
820,easy
724,easy
792,easy
812,easy
752,easy
816,easy
792,easy
728,easy
820,easy
844,easy
740,easy
812,easy
816,easy
764,easy
780,easy
872,easy
904,easy
764,easy
868,easy
268,easy
640,easy
764,easy
864,easy
1032,easy
1024,easy
848,easy
860,easy
988,easy
1020,easy
856,easy
912,easy
1004,easy
940,easy
836,easy
1080,easy
888,easy
964,easy
936,easy
776,easy
940,easy
1012,easy
836,easy
936,easy
924,easy
800,easy
932,easy
1028,easy
824,easy
1020,easy
1088,easy
912,easy
948,easy
1096,easy
856,easy
888,easy
968,easy
1056,easy
832,easy
1056,easy
1120,easy
840,easy
956,easy
1076,easy
1084,easy
800,easy
932,easy
992,easy
892,easy
