Uk1,YAxis,Uk2,PRbpm,SpO2,Time
149,29,3,62,97,2014-06-27 16:10:52.172376
149,28,3,62,97,2014-06-27 16:10:52.189303
149,28,3,62,97,2014-06-27 16:10:52.205972
149,27,3,62,97,2014-06-27 16:10:52.222793
149,27,3,62,97,2014-06-27 16:10:52.239179
149,28,3,62,97,2014-06-27 16:10:52.256291
149,29,3,62,97,2014-06-27 16:10:52.272476
149,30,3,62,97,2014-06-27 16:10:52.289316
149,31,3,62,97,2014-06-27 16:10:52.306245
149,33,4,62,97,2014-06-27 16:10:52.322831
149,34,4,62,97,2014-06-27 16:10:52.339482
149,35,4,62,97,2014-06-27 16:10:52.356524
149,36,4,62,97,2014-06-27 16:10:52.372746
149,36,4,62,97,2014-06-27 16:10:52.389528
149,36,4,62,97,2014-06-27 16:10:52.406577
149,35,4,62,97,2014-06-27 16:10:52.422878
149,35,4,62,97,2014-06-27 16:10:52.439818
149,34,4,62,97,2014-06-27 16:10:52.456675
149,34,4,62,97,2014-06-27 16:10:52.473069
149,34,4,62,97,2014-06-27 16:10:52.489824
149,35,4,62,97,2014-06-27 16:10:52.506821
149,36,4,62,97,2014-06-27 16:10:52.523076
149,37,4,62,97,2014-06-27 16:10:52.539999
149,39,4,62,97,2014-06-27 16:10:52.556813
149,41,5,62,97,2014-06-27 16:10:52.573500
149,44,5,62,97,2014-06-27 16:10:52.589880
149,47,5,62,97,2014-06-27 16:10:52.607011
149,51,6,62,97,2014-06-27 16:10:52.623254
149,56,7,62,97,2014-06-27 16:10:52.640095
149,60,7,62,97,2014-06-27 16:10:52.656914
149,64,8,62,97,2014-06-27 16:10:52.673568
149,68,8,62,97,2014-06-27 16:10:52.690184
149,72,9,62,97,2014-06-27 16:10:52.707145
149,74,9,62,97,2014-06-27 16:10:52.723774
149,74,9,62,97,2014-06-27 16:10:52.740133
149,74,9,62,97,2014-06-27 16:10:52.757449
213,72,9,62,97,2014-06-27 16:10:52.773727
213,69,8,62,97,2014-06-27 16:10:52.790434
149,66,8,62,97,2014-06-27 16:10:52.807388
149,63,7,62,97,2014-06-27 16:10:52.823686
149,61,7,62,97,2014-06-27 16:10:52.840576
149,59,7,62,97,2014-06-27 16:10:52.857442
149,59,7,62,97,2014-06-27 16:10:52.873992
149,58,7,62,97,2014-06-27 16:10:52.890615
149,58,7,62,97,2014-06-27 16:10:52.907649
149,57,7,62,97,2014-06-27 16:10:52.923891
149,56,7,62,97,2014-06-27 16:10:52.940674
149,55,6,62,97,2014-06-27 16:10:52.957763
149,53,6,62,97,2014-06-27 16:10:52.974028
149,51,6,62,97,2014-06-27 16:10:52.991038
149,50,6,62,97,2014-06-27 16:10:53.007840
149,48,6,62,97,2014-06-27 16:10:53.024362
149,45,5,62,97,2014-06-27 16:10:53.040747
149,43,5,62,97,2014-06-27 16:10:53.058037
149,42,5,62,97,2014-06-27 16:10:53.074172
149,40,5,62,97,2014-06-27 16:10:53.091064
149,38,4,62,97,2014-06-27 16:10:53.108016
149,36,4,62,97,2014-06-27 16:10:53.124375
149,35,4,62,97,2014-06-27 16:10:53.141192
149,33,4,62,97,2014-06-27 16:10:53.158112
149,31,3,62,97,2014-06-27 16:10:53.174752
149,28,3,62,97,2014-06-27 16:10:53.191156
149,25,3,62,97,2014-06-27 16:10:53.208366
149,23,2,62,97,2014-06-27 16:10:53.224432
149,20,2,62,97,2014-06-27 16:10:53.241253
149,17,2,62,97,2014-06-27 16:10:53.258374
149,14,1,62,97,2014-06-27 16:10:53.274610
149,11,1,62,97,2014-06-27 16:10:53.291433
149,7,0,62,97,2014-06-27 16:10:53.308379
149,3,0,62,97,2014-06-27 16:10:53.325011
149,0,0,62,97,2014-06-27 16:10:53.341350
149,0,0,62,97,2014-06-27 16:10:53.358600
149,0,0,62,97,2014-06-27 16:10:53.375022
149,0,0,62,97,2014-06-27 16:10:53.391803
149,0,0,62,97,2014-06-27 16:10:53.408361
149,0,0,62,97,2014-06-27 16:10:53.425067
149,0,0,62,97,2014-06-27 16:10:53.441814
149,0,0,62,97,2014-06-27 16:10:53.458502
149,0,0,62,97,2014-06-27 16:10:53.474935
149,0,0,62,97,2014-06-27 16:10:53.492017
149,0,0,62,97,2014-06-27 16:10:53.508860
149,0,0,62,97,2014-06-27 16:10:53.525377
149,0,0,62,97,2014-06-27 16:10:53.542027
149,0,0,62,97,2014-06-27 16:10:53.558725
149,0,0,62,97,2014-06-27 16:10:53.575205
149,0,0,62,97,2014-06-27 16:10:53.592440
149,0,0,62,97,2014-06-27 16:10:53.608732
149,0,0,62,97,2014-06-27 16:10:53.625537
149,0,0,62,97,2014-06-27 16:10:53.642376
149,0,0,62,97,2014-06-27 16:10:53.658996
149,0,0,62,97,2014-06-27 16:10:53.675610
149,0,0,62,97,2014-06-27 16:10:53.692317
149,0,0,62,97,2014-06-27 16:10:53.708788
149,0,0,62,97,2014-06-27 16:10:53.725945
149,0,0,62,97,2014-06-27 16:10:53.742599
149,0,0,62,97,2014-06-27 16:10:53.759252
149,0,0,62,97,2014-06-27 16:10:53.776008
149,2,0,62,97,2014-06-27 16:10:53.792388
149,5,0,62,97,2014-06-27 16:10:53.809057
149,7,0,62,97,2014-06-27 16:10:53.826214
149,8,1,62,97,2014-06-27 16:10:53.842439
149,9,1,62,97,2014-06-27 16:10:53.859289
149,9,1,62,97,2014-06-27 16:10:53.876312
149,8,1,62,97,2014-06-27 16:10:53.892733
149,8,1,62,97,2014-06-27 16:10:53.909466
149,8,1,62,97,2014-06-27 16:10:53.926110
149,7,0,62,97,2014-06-27 16:10:53.942669
149,7,0,62,97,2014-06-27 16:10:53.959305
149,7,0,62,97,2014-06-27 16:10:53.976119
149,7,0,62,97,2014-06-27 16:10:53.992936
149,7,0,62,97,2014-06-27 16:10:54.009636
149,7,0,62,97,2014-06-27 16:10:54.026746
149,7,0,62,97,2014-06-27 16:10:54.043062
149,7,0,62,97,2014-06-27 16:10:54.059601
149,7,0,62,97,2014-06-27 16:10:54.076341
149,6,0,62,97,2014-06-27 16:10:54.093234
149,5,0,62,97,2014-06-27 16:10:54.109644
149,4,0,62,97,2014-06-27 16:10:54.126809
149,3,0,62,97,2014-06-27 16:10:54.143005
149,1,0,62,97,2014-06-27 16:10:54.159846
149,0,0,62,97,2014-06-27 16:10:54.176872
149,0,0,62,97,2014-06-27 16:10:54.193147
149,0,0,62,97,2014-06-27 16:10:54.210106
149,0,0,62,97,2014-06-27 16:10:54.227000
149,0,0,62,97,2014-06-27 16:10:54.243757
149,0,0,62,97,2014-06-27 16:10:54.259970
149,0,0,62,97,2014-06-27 16:10:54.277136
149,0,0,62,97,2014-06-27 16:10:54.293678
149,0,0,62,97,2014-06-27 16:10:54.310133
149,0,0,62,97,2014-06-27 16:10:54.327216
149,0,0,62,97,2014-06-27 16:10:54.343972
149,0,0,62,97,2014-06-27 16:10:54.360270
149,0,0,62,97,2014-06-27 16:10:54.377051
149,0,0,62,97,2014-06-27 16:10:54.393906
149,0,0,62,97,2014-06-27 16:10:54.410445
149,0,0,62,97,2014-06-27 16:10:54.427143
149,0,0,62,97,2014-06-27 16:10:54.443912
149,0,0,62,97,2014-06-27 16:10:54.460332
149,0,0,62,97,2014-06-27 16:10:54.477405
149,0,0,62,97,2014-06-27 16:10:54.493889
149,0,0,62,97,2014-06-27 16:10:54.511061
149,4,0,62,97,2014-06-27 16:10:54.527504
149,8,1,62,97,2014-06-27 16:10:54.544187
149,11,1,62,97,2014-06-27 16:10:54.560760
149,14,1,62,97,2014-06-27 16:10:54.577628
149,16,2,62,97,2014-06-27 16:10:54.594158
149,17,2,62,97,2014-06-27 16:10:54.610630
149,18,2,62,97,2014-06-27 16:10:54.627713
149,18,2,62,97,2014-06-27 16:10:54.644162
149,18,2,62,97,2014-06-27 16:10:54.660981
149,18,2,62,97,2014-06-27 16:10:54.677882
149,19,2,62,97,2014-06-27 16:10:54.694342
149,20,2,62,97,2014-06-27 16:10:54.711025
149,22,2,62,97,2014-06-27 16:10:54.727889
149,24,3,62,97,2014-06-27 16:10:54.744432
149,25,3,62,97,2014-06-27 16:10:54.761094
149,26,3,62,97,2014-06-27 16:10:54.778115
149,27,3,62,97,2014-06-27 16:10:54.794542
149,28,3,62,97,2014-06-27 16:10:54.811229
149,29,3,62,97,2014-06-27 16:10:54.828061
149,29,3,62,97,2014-06-27 16:10:54.844819
149,28,3,62,97,2014-06-27 16:10:54.861378
149,28,3,62,97,2014-06-27 16:10:54.878027
149,28,3,62,97,2014-06-27 16:10:54.894582
149,29,3,62,97,2014-06-27 16:10:54.911504
149,29,3,62,97,2014-06-27 16:10:54.928350
149,29,3,62,97,2014-06-27 16:10:54.944913
149,30,3,62,97,2014-06-27 16:10:54.961375
149,31,3,62,97,2014-06-27 16:10:54.978373
149,32,4,62,97,2014-06-27 16:10:54.994819
149,32,4,62,97,2014-06-27 16:10:55.011704
149,33,4,62,97,2014-06-27 16:10:55.028640
149,33,4,62,97,2014-06-27 16:10:55.045035
149,33,4,62,97,2014-06-27 16:10:55.061728
149,33,4,62,97,2014-06-27 16:10:55.078334
149,33,4,62,97,2014-06-27 16:10:55.095223
149,33,4,62,97,2014-06-27 16:10:55.111653
149,32,4,62,97,2014-06-27 16:10:55.128845
149,32,4,62,97,2014-06-27 16:10:55.145184
149,31,3,62,97,2014-06-27 16:10:55.161800
149,30,3,62,97,2014-06-27 16:10:55.178935
149,30,3,62,97,2014-06-27 16:10:55.195242
149,29,3,62,97,2014-06-27 16:10:55.211871
149,27,3,62,97,2014-06-27 16:10:55.229046
149,26,3,62,97,2014-06-27 16:10:55.245600
149,25,3,62,97,2014-06-27 16:10:55.262039
149,25,3,62,97,2014-06-27 16:10:55.279167
149,25,3,62,97,2014-06-27 16:10:55.295777
149,25,3,62,97,2014-06-27 16:10:55.312111
149,25,3,62,97,2014-06-27 16:10:55.329177
149,25,3,62,97,2014-06-27 16:10:55.345748
149,26,3,62,97,2014-06-27 16:10:55.362376
149,27,3,62,97,2014-06-27 16:10:55.378986
149,28,3,62,97,2014-06-27 16:10:55.395928
149,31,3,62,97,2014-06-27 16:10:55.412301
149,33,4,62,97,2014-06-27 16:10:55.429381
149,36,4,62,97,2014-06-27 16:10:55.446065
149,39,4,62,97,2014-06-27 16:10:55.462554
149,40,5,62,97,2014-06-27 16:10:55.479583
149,41,5,62,97,2014-06-27 16:10:55.495975
149,43,5,62,97,2014-06-27 16:10:55.512599
149,43,5,62,97,2014-06-27 16:10:55.529654
149,44,5,62,97,2014-06-27 16:10:55.546134
149,44,5,62,97,2014-06-27 16:10:55.562560
149,43,5,62,97,2014-06-27 16:10:55.579662
149,43,5,62,97,2014-06-27 16:10:55.595928
149,42,5,62,97,2014-06-27 16:10:55.612707
149,41,5,62,97,2014-06-27 16:10:55.629762
149,40,5,62,97,2014-06-27 16:10:55.646288
149,40,5,62,97,2014-06-27 16:10:55.662994
149,40,5,62,97,2014-06-27 16:10:55.679631
149,40,5,62,97,2014-06-27 16:10:55.696377
149,40,5,62,97,2014-06-27 16:10:55.712979
149,40,5,62,97,2014-06-27 16:10:55.729854
149,40,5,62,97,2014-06-27 16:10:55.746309
149,40,5,62,97,2014-06-27 16:10:55.763258
149,40,5,62,97,2014-06-27 16:10:55.779784
149,40,5,62,97,2014-06-27 16:10:55.796573
149,39,4,62,97,2014-06-27 16:10:55.813179
149,38,4,62,97,2014-06-27 16:10:55.829981
149,37,4,62,97,2014-06-27 16:10:55.846824
149,37,4,62,97,2014-06-27 16:10:55.863259
149,36,4,62,97,2014-06-27 16:10:55.880177
149,35,4,62,97,2014-06-27 16:10:55.896976
149,34,4,62,97,2014-06-27 16:10:55.913258
149,34,4,62,97,2014-06-27 16:10:55.930420
149,33,4,62,97,2014-06-27 16:10:55.946720
149,33,4,62,97,2014-06-27 16:10:55.963524
149,33,4,62,97,2014-06-27 16:10:55.980588
149,32,4,62,97,2014-06-27 16:10:55.996872
149,31,3,62,97,2014-06-27 16:10:56.013736
149,30,3,62,97,2014-06-27 16:10:56.030695
149,30,3,62,97,2014-06-27 16:10:56.046813
149,29,3,62,97,2014-06-27 16:10:56.063645
149,28,3,62,97,2014-06-27 16:10:56.080467
149,28,3,62,97,2014-06-27 16:10:56.097200
149,27,3,62,97,2014-06-27 16:10:56.114218
149,27,3,62,97,2014-06-27 16:10:56.130714
149,26,3,62,97,2014-06-27 16:10:56.147385
149,25,3,62,97,2014-06-27 16:10:56.164050
149,24,3,62,97,2014-06-27 16:10:56.180849
149,24,3,62,97,2014-06-27 16:10:56.197557
149,24,3,62,97,2014-06-27 16:10:56.213929
149,26,3,62,97,2014-06-27 16:10:56.231080
149,29,3,62,97,2014-06-27 16:10:56.247523
149,32,4,62,97,2014-06-27 16:10:56.264103
149,36,4,62,97,2014-06-27 16:10:56.280884
149,40,5,62,97,2014-06-27 16:10:56.297662
149,43,5,62,97,2014-06-27 16:10:56.314368
149,46,5,62,97,2014-06-27 16:10:56.331289
149,48,6,62,97,2014-06-27 16:10:56.347515
149,50,6,62,97,2014-06-27 16:10:56.364414
149,50,6,62,97,2014-06-27 16:10:56.381173
149,50,6,62,97,2014-06-27 16:10:56.397547
149,50,6,62,97,2014-06-27 16:10:56.414422
149,50,6,62,97,2014-06-27 16:10:56.431467
212,58,7,62,97,2014-06-27 16:10:56.447998
212,56,7,62,97,2014-06-27 16:10:56.464554
148,54,6,62,97,2014-06-27 16:10:56.481481
148,52,6,62,97,2014-06-27 16:10:56.498085
148,50,6,62,97,2014-06-27 16:10:56.514425
148,48,6,62,97,2014-06-27 16:10:56.531678
148,47,5,62,97,2014-06-27 16:10:56.547935
148,46,5,62,97,2014-06-27 16:10:56.565000
148,45,5,62,97,2014-06-27 16:10:56.581446
148,44,5,62,97,2014-06-27 16:10:56.598415
148,44,5,62,97,2014-06-27 16:10:56.614802
148,44,5,62,97,2014-06-27 16:10:56.631950
148,45,5,62,97,2014-06-27 16:10:56.648105
148,45,5,62,97,2014-06-27 16:10:56.664999
148,46,5,62,97,2014-06-27 16:10:56.682055
148,47,5,62,97,2014-06-27 16:10:56.698577
148,48,6,62,97,2014-06-27 16:10:56.715137
148,49,6,62,97,2014-06-27 16:10:56.732080
148,49,6,62,97,2014-06-27 16:10:56.748331
148,49,6,62,97,2014-06-27 16:10:56.765138
148,49,6,62,97,2014-06-27 16:10:56.782080
148,47,5,62,97,2014-06-27 16:10:56.798647
148,46,5,62,97,2014-06-27 16:10:56.815134
148,44,5,62,97,2014-06-27 16:10:56.832324
148,41,5,62,97,2014-06-27 16:10:56.848706
148,40,5,62,97,2014-06-27 16:10:56.865367
148,39,4,62,97,2014-06-27 16:10:56.882110
148,37,4,62,97,2014-06-27 16:10:56.898724
148,35,4,62,97,2014-06-27 16:10:56.915518
148,34,4,62,97,2014-06-27 16:10:56.932186
148,33,4,62,97,2014-06-27 16:10:56.949038
148,31,3,62,97,2014-06-27 16:10:56.965540
148,29,3,62,97,2014-06-27 16:10:56.982486
148,26,3,62,97,2014-06-27 16:10:56.999109
148,24,3,62,97,2014-06-27 16:10:57.015921
148,21,2,62,97,2014-06-27 16:10:57.032335
148,18,2,62,97,2014-06-27 16:10:57.049115
148,15,1,62,97,2014-06-27 16:10:57.065997
148,14,1,62,97,2014-06-27 16:10:57.082507
148,15,1,62,97,2014-06-27 16:10:57.099129
148,16,2,62,97,2014-06-27 16:10:57.115992
148,19,2,62,97,2014-06-27 16:10:57.132571
148,23,2,62,97,2014-06-27 16:10:57.149223
148,28,3,62,97,2014-06-27 16:10:57.165923
148,33,4,62,97,2014-06-27 16:10:57.182484
148,36,4,62,97,2014-06-27 16:10:57.199646
148,39,4,62,97,2014-06-27 16:10:57.215969
148,40,5,62,97,2014-06-27 16:10:57.232657
148,41,5,62,97,2014-06-27 16:10:57.249682
211,41,5,62,97,2014-06-27 16:10:57.266210
211,40,5,62,97,2014-06-27 16:10:57.283022
147,40,5,62,97,2014-06-27 16:10:57.299692
147,38,4,62,97,2014-06-27 16:10:57.316231
147,33,4,62,97,2014-06-27 16:10:57.332951
147,30,3,62,97,2014-06-27 16:10:57.349849
147,26,3,62,97,2014-06-27 16:10:57.366356
147,23,2,62,97,2014-06-27 16:10:57.382945
147,20,2,62,97,2014-06-27 16:10:57.400192
147,17,2,62,97,2014-06-27 16:10:57.416629
147,16,2,62,97,2014-06-27 16:10:57.433402
147,15,1,62,97,2014-06-27 16:10:57.450130
147,14,1,62,97,2014-06-27 16:10:57.466657
147,13,1,62,97,2014-06-27 16:10:57.483229
147,10,1,62,97,2014-06-27 16:10:57.500355
147,7,0,62,97,2014-06-27 16:10:57.516560
147,4,0,62,97,2014-06-27 16:10:57.533536
147,0,0,62,97,2014-06-27 16:10:57.550284
147,0,0,62,97,2014-06-27 16:10:57.566658
147,0,0,62,97,2014-06-27 16:10:57.583539
147,0,0,62,97,2014-06-27 16:10:57.600503
147,0,0,62,97,2014-06-27 16:10:57.617049
147,0,0,62,97,2014-06-27 16:10:57.633820
147,0,0,62,97,2014-06-27 16:10:57.650689
147,0,0,62,97,2014-06-27 16:10:57.667042
147,0,0,62,97,2014-06-27 16:10:57.683672
147,0,0,62,97,2014-06-27 16:10:57.700579
147,0,0,62,97,2014-06-27 16:10:57.717166
147,0,0,62,97,2014-06-27 16:10:57.733901
147,0,0,62,97,2014-06-27 16:10:57.750575
147,0,0,62,97,2014-06-27 16:10:57.767046
147,0,0,62,97,2014-06-27 16:10:57.783888
147,0,0,62,97,2014-06-27 16:10:57.800791
147,0,0,62,97,2014-06-27 16:10:57.817095
147,0,0,62,97,2014-06-27 16:10:57.834048
147,0,0,62,97,2014-06-27 16:10:57.850635
147,0,0,62,97,2014-06-27 16:10:57.867400
147,0,0,62,97,2014-06-27 16:10:57.884254
147,0,0,62,97,2014-06-27 16:10:57.901169
147,0,0,62,97,2014-06-27 16:10:57.917636
147,0,0,62,97,2014-06-27 16:10:57.934213
147,0,0,62,97,2014-06-27 16:10:57.951169
147,0,0,62,97,2014-06-27 16:10:57.967771
147,0,0,62,97,2014-06-27 16:10:57.984174
147,3,0,62,97,2014-06-27 16:10:58.001235
147,12,1,62,97,2014-06-27 16:10:58.017570
147,20,2,62,97,2014-06-27 16:10:58.034520
147,26,3,62,97,2014-06-27 16:10:58.051156
147,31,3,62,97,2014-06-27 16:10:58.067944
147,35,4,62,97,2014-06-27 16:10:58.084407
147,37,4,62,97,2014-06-27 16:10:58.101391
147,39,4,62,97,2014-06-27 16:10:58.117925
147,39,4,62,97,2014-06-27 16:10:58.134997
147,39,4,62,97,2014-06-27 16:10:58.151608
147,40,5,62,97,2014-06-27 16:10:58.167890
147,40,5,62,97,2014-06-27 16:10:58.185056
147,40,5,62,97,2014-06-27 16:10:58.201327
147,40,5,62,97,2014-06-27 16:10:58.218215
147,39,4,62,97,2014-06-27 16:10:58.235114
147,39,4,62,97,2014-06-27 16:10:58.251669
147,38,4,62,97,2014-06-27 16:10:58.268415
147,37,4,62,97,2014-06-27 16:10:58.284926
147,36,4,62,97,2014-06-27 16:10:58.301640
147,33,4,62,97,2014-06-27 16:10:58.318503
147,27,3,62,97,2014-06-27 16:10:58.335365
147,23,2,62,97,2014-06-27 16:10:58.351668
147,17,2,62,97,2014-06-27 16:10:58.368524
147,12,1,62,97,2014-06-27 16:10:58.385381
147,6,0,62,97,2014-06-27 16:10:58.401790
147,1,0,62,97,2014-06-27 16:10:58.418399
147,0,0,62,97,2014-06-27 16:10:58.435314
147,0,0,62,97,2014-06-27 16:10:58.452130
147,0,0,62,97,2014-06-27 16:10:58.468791
147,0,0,62,97,2014-06-27 16:10:58.485424
147,0,0,62,97,2014-06-27 16:10:58.502055
147,0,0,62,97,2014-06-27 16:10:58.518605
147,0,0,62,97,2014-06-27 16:10:58.535833
147,0,0,62,97,2014-06-27 16:10:58.551942
147,0,0,62,97,2014-06-27 16:10:58.568851
147,0,0,62,97,2014-06-27 16:10:58.585883
147,0,0,62,97,2014-06-27 16:10:58.602053
147,0,0,62,97,2014-06-27 16:10:58.618881
147,0,0,62,97,2014-06-27 16:10:58.635872
147,0,0,62,97,2014-06-27 16:10:58.652128
210,0,0,62,97,2014-06-27 16:10:58.669148
210,0,0,62,97,2014-06-27 16:10:58.686002
146,5,0,62,97,2014-06-27 16:10:58.702236
146,37,4,62,97,2014-06-27 16:10:58.719143
146,67,8,62,97,2014-06-27 16:10:58.736057
146,94,11,62,97,2014-06-27 16:10:58.752702
146,127,15,62,97,2014-06-27 16:10:58.769140
146,127,15,62,97,2014-06-27 16:10:58.785886
146,127,15,62,97,2014-06-27 16:10:58.802630
146,127,15,62,97,2014-06-27 16:10:58.819323
146,127,15,62,97,2014-06-27 16:10:58.836165
146,3,0,62,97,2014-06-27 16:10:58.852889
146,23,2,62,97,2014-06-27 16:10:58.869363
146,38,4,62,97,2014-06-27 16:10:58.886430
146,48,6,62,97,2014-06-27 16:10:58.902779
146,53,6,62,97,2014-06-27 16:10:58.919590
146,52,6,62,97,2014-06-27 16:10:58.936588
146,45,5,62,97,2014-06-27 16:10:58.952878
146,33,4,62,97,2014-06-27 16:10:58.969670
146,22,2,62,97,2014-06-27 16:10:58.986484
146,11,1,62,97,2014-06-27 16:10:59.002873
146,2,0,62,97,2014-06-27 16:10:59.019635
146,127,15,62,97,2014-06-27 16:10:59.036725
146,127,15,62,97,2014-06-27 16:10:59.053094
146,127,15,62,97,2014-06-27 16:10:59.069930
146,127,15,62,97,2014-06-27 16:10:59.086713
146,127,15,62,97,2014-06-27 16:10:59.103330
146,127,15,62,97,2014-06-27 16:10:59.120064
146,127,15,62,97,2014-06-27 16:10:59.136876
146,127,15,62,97,2014-06-27 16:10:59.153498
211,100,12,62,97,2014-06-27 16:10:59.170039
211,102,12,62,97,2014-06-27 16:10:59.187071
147,105,13,62,97,2014-06-27 16:10:59.203581
147,107,13,62,97,2014-06-27 16:10:59.220024
147,109,13,62,97,2014-06-27 16:10:59.237132
147,110,13,62,97,2014-06-27 16:10:59.253341
147,127,15,62,97,2014-06-27 16:10:59.270279
147,127,15,62,97,2014-06-27 16:10:59.286970
147,127,15,62,97,2014-06-27 16:10:59.303662
147,125,15,62,97,2014-06-27 16:10:59.320519
147,124,15,62,97,2014-06-27 16:10:59.337212
147,122,15,62,97,2014-06-27 16:10:59.353908
147,123,15,62,97,2014-06-27 16:10:59.370478
147,125,15,62,97,2014-06-27 16:10:59.387391
147,127,15,62,97,2014-06-27 16:10:59.403909
147,127,15,62,97,2014-06-27 16:10:59.420654
147,127,15,62,97,2014-06-27 16:10:59.437604
147,127,15,62,97,2014-06-27 16:10:59.453834
147,127,15,62,97,2014-06-27 16:10:59.470705
147,127,15,62,97,2014-06-27 16:10:59.487453
147,127,15,62,97,2014-06-27 16:10:59.504004
147,127,15,62,97,2014-06-27 16:10:59.520748
147,127,15,62,97,2014-06-27 16:10:59.537661
147,127,15,62,97,2014-06-27 16:10:59.554280
147,127,15,62,97,2014-06-27 16:10:59.570746
147,127,15,62,97,2014-06-27 16:10:59.587873
147,127,15,62,97,2014-06-27 16:10:59.604226
147,127,15,62,97,2014-06-27 16:10:59.620980
147,127,15,62,97,2014-06-27 16:10:59.637871
147,127,15,62,97,2014-06-27 16:10:59.654472
147,127,15,62,97,2014-06-27 16:10:59.670923
147,127,15,62,97,2014-06-27 16:10:59.687972
147,127,15,62,97,2014-06-27 16:10:59.704399
147,127,15,62,97,2014-06-27 16:10:59.721046
147,127,15,62,97,2014-06-27 16:10:59.738123
147,127,15,62,97,2014-06-27 16:10:59.754645
147,127,15,62,97,2014-06-27 16:10:59.771234
147,127,15,62,97,2014-06-27 16:10:59.788236
147,127,15,62,97,2014-06-27 16:10:59.804871
147,127,15,62,97,2014-06-27 16:10:59.821290
147,127,15,62,97,2014-06-27 16:10:59.838256
147,127,15,62,97,2014-06-27 16:10:59.854775
147,127,15,62,97,2014-06-27 16:10:59.871312
147,127,15,62,97,2014-06-27 16:10:59.888652
147,127,15,62,97,2014-06-27 16:10:59.904741
147,127,15,62,97,2014-06-27 16:10:59.921589
147,127,15,62,97,2014-06-27 16:10:59.938540
147,127,15,62,97,2014-06-27 16:10:59.955057
147,127,15,62,97,2014-06-27 16:10:59.971726
147,127,15,62,97,2014-06-27 16:10:59.988417
147,127,15,62,97,2014-06-27 16:11:00.005383
147,127,15,62,97,2014-06-27 16:11:00.021536
147,127,15,62,97,2014-06-27 16:11:00.038806
147,127,15,62,97,2014-06-27 16:11:00.055202
147,127,15,62,97,2014-06-27 16:11:00.071854
147,127,15,62,97,2014-06-27 16:11:00.088966
147,127,15,62,97,2014-06-27 16:11:00.105374
147,127,15,62,97,2014-06-27 16:11:00.121976
147,127,15,62,97,2014-06-27 16:11:00.138983
147,127,15,62,97,2014-06-27 16:11:00.155263
147,127,15,62,97,2014-06-27 16:11:00.172054
147,127,15,62,97,2014-06-27 16:11:00.188777
147,127,15,62,97,2014-06-27 16:11:00.205462
147,127,15,62,97,2014-06-27 16:11:00.222154
147,127,15,62,97,2014-06-27 16:11:00.239338
147,127,15,62,97,2014-06-27 16:11:00.255479
147,127,15,62,97,2014-06-27 16:11:00.272356
147,127,15,62,97,2014-06-27 16:11:00.289223
147,127,15,62,97,2014-06-27 16:11:00.305547
147,127,15,62,97,2014-06-27 16:11:00.322500
147,127,15,62,97,2014-06-27 16:11:00.339143
147,127,15,62,97,2014-06-27 16:11:00.355881
147,127,15,62,97,2014-06-27 16:11:00.372346
147,127,15,62,97,2014-06-27 16:11:00.389237
147,127,15,62,97,2014-06-27 16:11:00.406142
147,127,15,62,97,2014-06-27 16:11:00.422605
147,127,15,62,97,2014-06-27 16:11:00.439582
147,127,15,62,97,2014-06-27 16:11:00.455851
147,127,15,62,97,2014-06-27 16:11:00.472716
147,127,15,62,97,2014-06-27 16:11:00.489536
147,127,15,62,97,2014-06-27 16:11:00.506014
147,124,15,62,97,2014-06-27 16:11:00.522663
147,121,15,62,97,2014-06-27 16:11:00.539634
147,117,14,62,97,2014-06-27 16:11:00.556184
147,111,13,62,97,2014-06-27 16:11:00.573061
147,107,13,62,97,2014-06-27 16:11:00.589853
147,102,12,62,97,2014-06-27 16:11:00.606216
147,99,12,62,97,2014-06-27 16:11:00.622978
147,96,12,62,97,2014-06-27 16:11:00.639988
147,93,11,62,97,2014-06-27 16:11:00.656247
147,92,11,62,97,2014-06-27 16:11:00.673207
147,90,11,62,97,2014-06-27 16:11:00.689795
147,87,10,62,97,2014-06-27 16:11:00.706654
147,84,10,62,97,2014-06-27 16:11:00.723004
147,80,10,62,97,2014-06-27 16:11:00.740120
147,76,9,62,97,2014-06-27 16:11:00.756562
147,74,9,62,97,2014-06-27 16:11:00.773362
147,74,9,62,97,2014-06-27 16:11:00.790285
147,76,9,62,97,2014-06-27 16:11:00.806511
