heart_rate,condition
78,hard
78,hard
79,hard
79,hard
80,hard
80,hard
83,easy
83,easy
82,easy
81,easy
81,easy
81,easy
81,easy
80,easy
80,easy
80,easy
80,easy
80,easy
79,easy
78,easy
77,easy
76,easy
74,easy
74,easy
74,easy
74,easy
74,easy
74,easy
74,easy
74,easy
74,easy
74,easy
75,easy
75,easy
75,easy
76,easy
77,easy
81,hard
81,hard
80,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
80,hard
80,hard
80,hard
80,hard
80,hard
80,hard
80,hard
80,hard
81,hard
81,hard
81,hard
82,hard
82,hard
82,hard
83,hard
83,hard
85,hard
85,hard
85,hard
84,hard
84,hard
84,hard
84,hard
83,hard
83,hard
83,hard
83,hard
82,hard
82,hard
82,hard
82,hard
82,hard
81,hard
81,hard
80,hard
80,hard
80,hard
80,hard
80,hard
80,hard
79,hard
79,hard
79,hard
78,hard
78,hard
79,hard
79,hard
83,easy
82,easy
81,easy
81,easy
81,easy
81,easy
82,easy
83,easy
82,easy
81,easy
81,easy
81,easy
80,easy
80,easy
80,easy
80,easy
80,easy
80,easy
81,easy
82,easy
84,easy
85,easy
85,easy
86,easy
86,easy
85,easy
84,easy
84,easy
84,easy
84,easy
84,easy
82,hard
82,hard
82,hard
83,hard
83,hard
82,hard
82,hard
82,hard
82,hard
82,hard
82,hard
82,hard
82,hard
81,hard
82,hard
81,hard
81,hard
82,hard
82,hard
82,hard
82,hard
82,hard
82,hard
82,hard
82,hard
83,hard
83,hard
83,hard
83,hard
83,hard
83,hard
85,hard
85,hard
85,hard
85,hard
85,hard
85,hard
84,hard
84,hard
84,hard
84,hard
83,hard
84,hard
83,hard
83,hard
83,hard
83,hard
82,hard
82,hard
82,hard
82,hard
82,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
92,easy
92,easy
92,easy
91,easy
92,easy
92,easy
93,easy
93,easy
92,easy
91,easy
90,easy
88,easy
87,easy
87,easy
86,easy
87,easy
88,easy
88,easy
89,easy
89,easy
88,easy
87,easy
86,easy
86,easy
86,easy
85,easy
85,easy
86,easy
86,easy
85,easy
81,easy
81,easy
81,easy
81,easy
80,easy
80,easy
81,easy
81,easy
82,easy
83,easy
83,easy
84,easy
84,easy
83,easy
83,easy
83,easy
83,easy
82,easy
82,easy
82,easy
82,easy
82,easy
82,easy
82,easy
82,easy
82,easy
82,easy
82,easy
82,easy
81,easy
81,easy
85,hard
86,hard
87,hard
87,hard
87,hard
87,hard
87,hard
86,hard
86,hard
86,hard
86,hard
86,hard
84,hard
83,hard
82,hard
81,hard
81,hard
81,hard
80,hard
80,hard
79,hard
79,hard
79,hard
79,hard
79,hard
79,hard
79,hard
79,hard
79,hard
80,hard
80,hard
80,hard
79,hard
80,hard
80,hard
79,hard
80,hard
80,hard
80,hard
80,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
81,hard
82,hard
81,hard
82,hard
82,hard
82,hard
82,hard
83,hard
83,hard
87,easy
86,easy
87,easy
87,easy
87,easy
87,easy
87,easy
86,easy
85,easy
85,easy
85,easy
84,easy
83,easy
82,easy
82,easy
80,easy
79,easy
79,easy
79,easy
79,easy
78,easy
78,easy
77,easy
76,easy
76,easy
76,easy
76,easy
76,easy
76,easy
75,easy
77,easy
77,easy
77,easy
78,easy
80,easy
80,easy
79,easy
78,easy
77,easy
77,easy
78,easy
79,easy
79,easy
79,easy
79,easy
78,easy
78,easy
78,easy
78,easy
78,easy
78,easy
79,easy
79,easy
79,easy
79,easy
79,easy
79,easy
79,easy
79,easy
80,easy
80,easy
86,hard
86,hard
86,hard
86,hard
85,hard
84,hard
83,hard
83,hard
82,hard
81,hard
80,hard
80,hard
80,hard
79,hard
79,hard
78,hard
78,hard
78,hard
78,hard
78,hard
79,hard
79,hard
80,hard
80,hard
81,hard
81,hard
82,hard
82,hard
83,hard
83,hard
88,easy
87,easy
87,easy
87,easy
87,easy
87,easy
86,easy
85,easy
84,easy
83,easy
82,easy
81,easy
81,easy
80,easy
80,easy
79,easy
80,easy
79,easy
79,easy
78,easy
78,easy
78,easy
78,easy
78,easy
79,easy
78,easy
78,easy
79,easy
80,easy
80,easy
80,easy
83,easy
83,easy
83,easy
82,easy
82,easy
83,easy
83,easy
83,easy
83,easy
84,easy
84,easy
84,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
84,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
84,easy
84,easy
