S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
-0.46931,-0.40736,-0.46226,-0.5581,-0.14036,-0.15682,-0.22949,-0.21622,0.67508,0.89576,0.7838,0.69842,-0.2885,-0.35489,-0.41322,-0.50097,-0.025665,-0.02265,-0.026554,-0.031968,-0.0052979,-0.0070644,-0.011912,-0.011449,0.047919,0.057508,0.043869,0.038016,-0.015297,-0.019716,-0.024464,-0.029952,15
0.59626,0.58213,0.62798,0.72648,0.10493,0.12976,0.2754,0.1897,0.014346,-0.11833,-0.086,-0.085787,0.45155,0.5804,0.63407,0.68465,0.041988,0.036949,0.03745,0.043881,0.0068148,0.0080918,0.014022,0.011421,-0.015595,-0.033684,-0.031201,-0.031356,0.027397,0.033695,0.034199,0.035325,17
-0.12908,-0.11334,-0.086925,-0.083323,-0.14928,-0.12987,-0.15107,-0.10709,0.20581,0.24771,0.083175,0.023434,0.099705,0.044515,0.0017229,-0.029241,-0.0028479,-0.0020861,-0.0016136,-0.00071654,-0.013516,-0.0093051,-0.01058,-0.0071357,-0.0033774,-0.0016049,-0.0078798,-0.012739,0.0079363,0.005619,0.0049472,0.0034995,17
0.00013887,-0.0062761,0.057826,0.095435,-0.0064229,-0.041317,-0.030887,0.015327,0.10961,0.07555,-0.099586,-0.15985,0.19785,0.20005,0.14677,0.14442,0.0014548,0.0023585,0.0082365,0.011054,-0.010214,-0.0083765,-0.0045758,-0.0007973,-0.014811,-0.0084109,-0.0090792,-0.014992,0.012346,0.016382,0.018524,0.021076,17
0.60392,0.46077,0.48298,0.60214,0.094995,0.011064,-0.023941,-0.27134,-0.033375,-0.60935,-0.77214,-0.69118,0.69338,0.81304,0.86662,0.94276,0.039067,0.032737,0.032848,0.038548,0.0044129,-0.00070043,-0.0038038,-0.020624,0.0059582,-0.023575,-0.025532,-0.014596,0.045207,0.051239,0.055029,0.062868,17
0.66151,0.61765,0.57575,0.62116,0.61317,0.50974,0.60181,0.51761,0.36541,-0.064078,-0.089099,-0.091972,0.50438,0.60747,0.63326,0.69748,0.051755,0.046487,0.045123,0.050222,0.035641,0.028897,0.035229,0.028165,0.040768,-0.0043511,-0.010073,-0.010599,0.049134,0.05617,0.060209,0.068142,17
0.13315,-0.0098625,-0.01271,0.0058022,-0.3158,-0.29812,-0.66514,-0.9638,-1.2249,-1.2703,-1.2207,-1.3443,-0.076685,-0.048553,-0.05426,-0.15636,0.01934,0.0070883,0.0050862,0.0067813,-0.007677,-0.007723,-0.025547,-0.038506,-0.083024,-0.089262,-0.078537,-0.090607,-0.0018743,0.0026267,0.0046149,0.0014067,17
0.037807,-0.0051291,0.0084898,-0.013374,-0.12703,-0.16074,-0.26252,-0.46869,-0.21238,-0.36673,-0.30167,-0.33382,-0.051839,0.036525,0.13417,0.15045,0.012396,0.0081142,0.0087198,0.0093782,-0.0036489,-0.0027161,-0.0059666,-0.016104,-0.033503,-0.045577,-0.034003,-0.035269,-0.0014465,0.0056026,0.012772,0.01506,17
-0.14224,-0.11524,-0.11992,-0.16048,-0.17577,-0.17513,-0.2526,-0.30694,-0.11053,-0.090743,-0.099525,-0.1534,-0.00053139,-0.00076964,0.031811,0.040593,-0.0064817,-0.0037328,-0.0047705,-0.0074805,-0.0024464,-0.0017504,-0.00036946,0.0015278,-0.021172,-0.015247,-0.0062503,-0.0085601,-0.0063225,-0.0037691,0.001292,0.0038085,17
0.083072,0.070564,0.075211,0.066294,0.092344,0.063013,0.038486,-0.014932,0.30562,0.21822,0.15208,0.13257,0.1237,0.1302,0.16768,0.19905,0.0067079,0.0060434,0.0059511,0.0055704,0.010807,0.0064774,0.0064235,-1.8989e-005,0.0048895,-0.0064337,-0.0034612,-0.0032484,0.0062524,0.010352,0.017505,0.022741,17
0.090091,0.0187,0.025429,0.022698,0.11803,0.055789,-0.021262,-0.10459,0.1022,-0.19721,-0.25229,-0.35248,0.18005,0.11357,0.069704,0.00039126,0.0096542,0.0038549,-0.0011123,-0.0035198,0.013489,0.0033298,-0.004228,-0.01549,0.022851,-0.0053252,-0.01841,-0.021042,0.013438,0.010594,0.0081441,0.0064863,17
0.20215,0.15122,0.16851,0.18891,0.14825,0.10723,0.089484,0.036154,-0.036628,-0.44181,-0.45299,-0.56689,0.10357,0.11341,0.10132,0.022277,0.013741,0.0059809,0.0031451,0.0027325,0.0051169,-0.00035582,-0.012005,-0.024443,-0.010614,-0.04392,-0.050016,-0.054447,0.0067512,0.0074733,0.0069376,0.0033259,17
-0.0511,-0.0084982,0.016842,0.016275,-0.078322,-0.04569,-0.024766,0.038242,0.26766,0.36464,0.18104,0.11881,0.16883,0.092478,-0.022654,-0.041547,-0.0091651,-0.0080732,-0.0053722,-0.0048714,-0.015928,-0.011507,-0.011672,-0.0064277,-0.017991,-0.0084795,-0.0098393,-0.015153,0.005475,0.0021999,-0.0020797,-0.0025429,17
0.74261,0.79336,0.88921,1.0293,0.30508,0.25646,0.4138,0.24264,1.5663,0.88535,0.46017,0.47919,0.8541,1.018,1.1657,1.3889,0.033039,0.034344,0.042601,0.050264,-0.021135,-0.014306,-0.0086292,-0.020547,0.028975,0.0070372,-0.0020254,-0.00037326,0.044292,0.052641,0.061954,0.069807,17
-0.057564,-0.062558,-0.10179,-0.076575,0.05037,0.0051669,-0.026544,0.020214,0.87106,0.94111,0.50702,0.38994,0.058845,0.014983,-0.057776,-0.10642,-0.0052983,-0.0045321,-0.0052839,-0.0048897,-0.0059727,-0.0052662,-0.0073065,-0.00235,0.04481,0.058869,0.03712,0.03045,-0.00017308,-0.0019445,-0.0037225,-0.0063908,17
0.40061,0.39716,0.42254,0.48033,0.33183,0.2728,0.36146,0.27886,-0.067567,-0.49319,-0.36419,-0.28315,0.37902,0.41509,0.43417,0.55626,0.023999,0.025228,0.030194,0.034679,0.0077664,0.0074045,0.014213,0.007836,-0.020905,-0.043241,-0.024328,-0.017961,0.029192,0.032774,0.037526,0.047111,17
